episode,stage_index,stage_name,goal_x,goal_y,goal_yaw,goal_mode,local_goal_dx,local_goal_dy,local_goal_dyaw,start_x,start_y,start_yaw,episode_reward,success,collision,timeout,path_length,min_obstacle_distance,initial_DG,final_DG,min_DG,goal_progress,close_obstacle_steps,narrow_gap_steps,waypoints_reached,waypoint_count,left_min_obstacle_distance,right_min_obstacle_distance,obstacle_exposure_met,rolling_obstacle_exposure_rate,eval_success_rate,eval_collision_rate,steps,rolling_success_rate,rolling_collision_rate,rolling_avg_steps,rolling_avg_reward,stage_status,actor_loss,critic_loss,alpha
0,7,hard_winding_sequences,-1.6999316551459185,-0.29999899933274254,2.212233251347551e-06,local_goal_sequence,0.3,0.2,0.0,-0.15,1.25,-1.57,1095.8311981972822,True,False,False,1.227744907086821,0.3253292739391327,0.36055512754639885,0.28813040468959944,0.28813040468959944,0.0724247228567994,105,80,4,5,0.3826717138290405,0.33432692289352417,True,1.0,,,142,1.0,0.0,142.0,1095.8311981972822,running,0.0,165.6397705078125,0.10445714741945267
1,7,hard_winding_sequences,-1.6999314231933922,-0.699998974485015,2.1993479916608957e-06,local_goal_sequence,0.3,-0.2,0.0,-0.15,-1.25,1.57,1079.9755205788979,True,False,False,1.2242725301226367,0.26224997639656067,0.36055512754639885,0.29187795861666815,0.29187795861666815,0.06867716892973069,101,78,4,5,0.277810275554657,0.49309366941452026,True,1.0,,,126,1.0,0.0,134.0,1087.90335938809,running,0.0,167.75897216796875,0.09602157771587372
2,7,hard_winding_sequences,-1.6599318436580177,-0.2599988923743318,2.11613652656433e-06,local_goal_sequence,0.34,0.24,0.0,0.55,1.75,-1.57,1036.0074781750257,True,False,False,1.8315464322895063,0.187276229262352,0.4161730409336963,0.29281330246664145,0.29281330246664145,0.12335973846705484,174,78,4,5,0.2907298803329468,0.2000853568315506,True,1.0,,,196,1.0,0.0,154.66666666666666,1070.6047323170685,running,0.0,2163.782470703125,0.0976591408252716
3,7,hard_winding_sequences,-1.6999308832386413,-0.6999989658211957,2.1659053490846573e-06,local_goal_sequence,0.3,-0.2,0.0,-0.15,-1.25,1.57,1085.816107446396,True,False,False,1.2861999181572534,0.25449252128601074,0.360555127546399,0.2983450442601807,0.2983450442601807,0.0622100832862183,110,65,4,5,0.2841755449771881,0.34514540433883667,True,1.0,,,136,1.0,0.0,150.0,1074.4075760994003,running,0.0,1103.6552734375,0.11161315441131592
4,7,hard_winding_sequences,-1.6599317451777358,-0.2599989151821962,2.2046719450456466e-06,local_goal_sequence,0.34,0.24,0.0,-1.05,-1.25,1.57,1004.7643809918399,True,False,False,1.3496612676919355,0.21834932267665863,0.41617304093369617,0.2973452678690492,0.2973452678690492,0.11882777306464698,119,64,4,5,0.4458298981189728,0.22973011434078217,True,1.0,,,144,1.0,0.0,148.8,1060.4789370778883,running,0.0,1373.359130859375,0.11798632889986038
5,7,hard_winding_sequences,-1.6999316440911587,-0.2999990212909101,2.1578509066203717e-06,local_goal_sequence,0.3,0.2,0.0,0.55,1.75,-1.57,657.3019419428117,True,False,False,1.9870058847383736,0.12134401500225067,0.36055512754639885,0.293859609153103,0.293859609153103,0.06669551839329585,177,65,4,5,0.12246524542570114,0.12134401500225067,True,1.0,,,210,1.0,0.0,159.0,993.2827712220422,running,0.0,5114.9716796875,0.12096619606018066
6,7,hard_winding_sequences,-1.699931691736234,-0.2999989647724629,2.1120836103710094e-06,local_goal_sequence,0.3,0.2,0.0,1.05,1.25,-1.57,-1210.8064955702075,False,False,True,3.478919964542883,0.12101730704307556,0.3605551275463989,0.4879827283595729,0.32203088857609924,-0.127427600813174,389,255,2,5,0.1210804134607315,0.12114449590444565,False,0.8571428571428571,,,420,0.8571428571428571,0.0,196.28571428571428,678.4128759660065,running,0.0,213.25607299804688,0.10039880871772766
7,7,hard_winding_sequences,-1.6999303169075766,-0.6999990644404855,2.347609689875735e-06,local_goal_sequence,0.3,-0.2,0.0,-1.05,1.25,-1.57,1082.2129656022241,True,False,False,1.408622457568288,0.25599464774131775,0.360555127546399,0.2958259177620393,0.2958259177620393,0.0647292097843597,131,57,4,5,0.26899996399879456,0.2720719277858734,True,0.875,,,157,0.875,0.0,191.375,728.8878871705338,running,-176.1941375732422,278.4853515625,0.09132183343172073
8,7,hard_winding_sequences,-1.6999307456678558,-0.6999989946799959,2.256691561211306e-06,local_goal_sequence,0.3,-0.2,0.0,0.55,1.75,-1.57,1030.8368460556826,True,False,False,1.5167414625826157,0.21329882740974426,0.36055512754639907,0.29903742873687134,0.29903742873687134,0.06151769880952773,149,28,4,5,0.22766919434070587,0.33385536074638367,True,0.8888888888888888,,,176,0.8888888888888888,0.0,189.66666666666666,762.4377714911059,running,-136.0337677001953,297.31756591796875,0.08629678934812546
9,7,hard_winding_sequences,-1.6999307777828978,-0.6999990220402025,2.1669980426848757e-06,local_goal_sequence,0.3,-0.2,0.0,-1.05,-1.25,1.57,1082.5761768106713,True,False,False,1.3236766962027489,0.25708478689193726,0.36055512754639896,0.29827694828442103,0.29827694828442103,0.06227817926197793,122,56,4,5,0.2713235020637512,0.31512394547462463,True,0.9,,,148,0.9,0.0,185.5,794.4516120230625,running,-174.8562469482422,155.9038543701172,0.0827317163348198
10,7,hard_winding_sequences,-1.6999316419354185,-0.2999990119258046,2.1745815948444417e-06,local_goal_sequence,0.3,0.2,0.0,0.55,-1.75,1.57,585.2999991919667,True,False,False,1.6317613676741425,0.12104995548725128,0.36055512754639885,0.2934544042301465,0.2934544042301465,0.06710072331625233,197,90,4,5,0.13146276772022247,0.12130454182624817,True,0.9090909090909091,,,232,0.9090909090909091,0.0,189.72727272727272,775.4378290384174,running,-164.61312866210938,1274.9970703125,0.08096358180046082
11,7,hard_winding_sequences,-1.6999300748247856,-0.6999991652601703,2.423366252609705e-06,local_goal_sequence,0.3,-0.2,0.0,-0.15,1.25,-1.57,1019.9563686293471,True,False,False,1.449628326258971,0.18180350959300995,0.3605551275463988,0.297768599151564,0.297768599151564,0.06278652839483478,137,36,4,5,0.21418441832065582,0.30973079800605774,True,0.9166666666666666,,,174,0.9166666666666666,0.0,188.41666666666666,795.8143740043282,running,-127.77368927001953,849.15966796875,0.080772265791893
12,7,hard_winding_sequences,-1.6599307077736885,-0.7399989412384628,2.1385872347602318e-06,local_goal_sequence,0.34,-0.24,0.0,1.05,-1.25,1.57,1107.3622200883283,True,False,False,1.3701468607932756,0.26122626662254333,0.4161730409336963,0.2994250273130564,0.2994250273130564,0.11674801362063986,154,63,4,5,0.3849877417087555,0.2857242822647095,True,0.9230769230769231,,,168,0.9230769230769231,0.0,186.84615384615384,819.7795929338668,running,-119.05966186523438,1504.1673583984375,0.08806982636451721
13,7,hard_winding_sequences,-1.6999307619979331,-0.6999990002656917,2.193880326625473e-06,local_goal_sequence,0.3,-0.2,0.0,0.55,-1.75,1.57,1052.9464739799748,True,False,False,1.4437415907197177,0.22142904996871948,0.3605551275463988,0.2958202923934598,0.2958202923934598,0.06473483515293899,136,40,4,5,0.24818651378154755,0.29310357570648193,True,0.9285714285714286,,,159,0.9285714285714286,0.0,184.85714285714286,836.4343701514459,running,0.0,826.6159057617188,0.09157171100378036
14,7,hard_winding_sequences,-1.659931806313936,-0.25999888168998914,2.1420086489529e-06,local_goal_sequence,0.34,0.24,0.0,1.05,1.25,-1.57,575.6062624975575,True,False,False,2.39246495860057,0.12115408480167389,0.4161730409336962,0.2919116150052208,0.2919116150052208,0.12426142592847544,244,41,4,5,0.12115408480167389,0.12144283205270767,True,0.9333333333333333,,,278,0.9333333333333333,0.0,191.06666666666666,819.0458296411867,running,0.0,1516.0380859375,0.09621109068393707
15,7,hard_winding_sequences,-1.659930326162867,-0.7399985399828939,2.35481350049707e-06,local_goal_sequence,0.34,-0.24,0.0,-1.05,-1.25,1.57,1118.9226721669065,True,False,False,1.3679605367945837,0.3575252592563629,0.41617304093369617,0.29123561799088254,0.29123561799088254,0.12493742294281363,148,69,4,5,0.3738650679588318,0.36898571252822876,True,0.9375,,,180,0.9375,0.0,190.375,837.7881322990443,running,0.0,827.7603759765625,0.09397376328706741
16,7,hard_winding_sequences,-1.699939298543721,-0.2999990115386786,2.24349025412384e-06,local_goal_sequence,0.3,0.2,0.0,-1.05,-1.25,1.57,1086.705623017,True,False,False,1.267425739132735,0.2811148762702942,0.3605551275463989,0.2988370000728208,0.2988370000728208,0.06171812747357808,131,75,4,5,0.45351487398147583,0.29326215386390686,True,0.9411764705882353,,,165,0.9411764705882353,0.0,188.88235294117646,852.4303376353946,running,-65.25951385498047,1075.58154296875,0.09190263599157333
17,7,hard_winding_sequences,-1.6599306755691927,-0.7399989160622107,2.1905900658027167e-06,local_goal_sequence,0.34,-0.24,0.0,0.55,1.75,-1.57,1094.366375066492,True,False,False,1.330663018596348,0.3158847391605377,0.4161730409336962,0.29853923013371575,0.29853923013371575,0.11763381079998048,142,72,4,5,0.3820110857486725,0.32153600454330444,True,0.9444444444444444,,,160,0.9444444444444444,0.0,187.27777777777777,865.871228603789,running,-85.30236053466797,785.721435546875,0.09067124128341675
18,7,hard_winding_sequences,-1.6599322008118078,-0.2599989931734596,2.4679748016518167e-06,local_goal_sequence,0.34,0.24,0.0,-1.05,-1.25,1.57,-1476.2321350532131,False,False,True,3.2589178559279564,0.12104225158691406,0.4161730409336962,0.541122609473325,0.32237273137950045,-0.1249495685396288,393,182,3,5,0.12192784249782562,0.12125934660434723,False,0.8947368421052632,,,420,0.8947368421052632,0.0,199.52631578947367,742.6026305165783,running,-33.1307258605957,484.97509765625,0.09588699042797089
19,7,hard_winding_sequences,-1.6999310681091213,-0.2999991495008234,2.38306768825112e-06,local_goal_sequence,0.3,0.2,0.0,-0.15,-1.25,1.57,1084.5501045835904,True,False,False,1.2961957065656489,0.25212952494621277,0.3605551275463988,0.29607125732246337,0.29607125732246337,0.06448387022393542,134,93,4,5,0.48671847581863403,0.2639874517917633,True,0.9,,,165,0.9,0.0,197.8,759.7000042199289,running,0.0,712.5932006835938,0.09835968911647797
20,7,hard_winding_sequences,-1.6999328857414844,-0.6999991100156202,2.316003125619804e-06,local_goal_sequence,0.3,-0.2,0.0,1.05,-1.25,1.57,1085.8522363359657,True,False,False,1.286166002635993,0.3136187493801117,0.36055512754639896,0.2947360639338428,0.2947360639338428,0.06581906361255618,130,78,4,5,0.3522188365459442,0.3156066834926605,True,0.9047619047619048,,,176,0.9047619047619048,0.0,196.76190476190476,775.2310628921211,running,0.0,742.2890625,0.0988786593079567
21,7,hard_winding_sequences,-1.659930652454572,-0.7399989099614922,2.2312981750104066e-06,local_goal_sequence,0.34,-0.24,0.0,-0.15,-1.25,1.57,1095.0011036515823,True,False,False,1.3218176994417683,0.32244935631752014,0.4161730409336962,0.29666758234953267,0.29666758234953267,0.11950545858416356,160,74,4,5,0.4261820614337921,0.32977691292762756,True,0.9090909090909091,,,172,0.9090909090909091,0.0,195.63636363636363,789.7660647448239,running,0.0,243.44943237304688,0.09794158488512039
22,7,hard_winding_sequences,-1.6599317436584855,-0.259998887040899,2.2803915271869674e-06,local_goal_sequence,0.34,0.24,0.0,1.05,1.25,-1.57,1083.7564799859606,True,False,False,1.3490511984524853,0.2406373918056488,0.4161730409336961,0.2999300311230493,0.2999300311230493,0.11624300981064684,142,91,4,5,0.45288705825805664,0.26193198561668396,True,0.9130434782608695,,,173,0.9130434782608695,0.0,194.65217391304347,802.5482567118298,running,-74.39907836914062,549.3953857421875,0.09641100466251373
23,7,hard_winding_sequences,-1.6599317329247028,-0.2599988921962374,2.2539944238498376e-06,local_goal_sequence,0.34,0.24,0.0,1.05,1.25,-1.57,447.6758808774922,True,False,False,1.942332630267426,0.12102927267551422,0.41617304093369634,0.29512954800449265,0.29512954800449265,0.12104349292920369,270,108,4,5,0.12180691212415695,0.12345600128173828,True,0.9166666666666666,,,315,0.9166666666666666,0.0,199.66666666666666,787.7619077187325,running,0.0,1019.6888427734375,0.09534838795661926
24,7,hard_winding_sequences,-1.659930675188311,-0.7399989201847008,2.221647830629252e-06,local_goal_sequence,0.34,-0.24,0.0,-0.15,-1.25,1.57,1121.8863290696459,True,False,False,1.3220481163947506,0.34071704745292664,0.4161730409336962,0.2911840300105047,0.2911840300105047,0.12498901092319153,160,83,4,5,0.3532838821411133,0.39505115151405334,True,0.92,,,182,0.92,0.0,198.96,801.1268845727691,running,0.0,1264.0645751953125,0.09456054121255875
25,7,hard_winding_sequences,-1.6599325945057855,-0.25999891542678716,2.3189932385909507e-06,local_goal_sequence,0.34,0.24,0.0,-1.05,1.25,-1.57,1066.1061919763174,True,False,False,1.3825030194799135,0.21801519393920898,0.4161730409336962,0.2964266343951022,0.2964266343951022,0.11974640653859403,139,94,4,5,0.4477633833885193,0.22405049204826355,True,0.92,,,188,0.92,0.0,200.8,799.9378843239303,running,0.0,827.1044921875,0.09331833571195602
26,7,hard_winding_sequences,-1.6999317265359484,-0.2999989893421108,2.106141182517058e-06,local_goal_sequence,0.3,0.2,0.0,1.05,1.25,-1.57,1121.4676643167238,True,False,False,1.2338015284697499,0.3210636079311371,0.3605551275463989,0.29667452335008604,0.29667452335008604,0.06388060419631286,150,108,4,5,0.43017497658729553,0.3351440727710724,True,0.92,,,217,0.92,0.0,204.44,801.5975700734433,running,-40.28919982910156,304.551025390625,0.09116661548614502
27,7,hard_winding_sequences,-1.6599294187875724,-0.7399990854512064,2.268155181846827e-06,local_goal_sequence,0.34,-0.24,0.0,1.05,1.25,-1.57,1126.7572189269283,True,False,False,1.2850426771418777,0.3423963785171509,0.4161730409336963,0.29940367579471494,0.29940367579471494,0.11676936513898134,135,98,4,5,0.3463194668292999,0.39372316002845764,True,0.92,,,170,0.92,0.0,203.4,805.2275597035193,running,-50.64337921142578,575.9500732421875,0.09190037846565247
28,7,hard_winding_sequences,-1.699931757406711,-0.29999897650251073,2.121587093816302e-06,local_goal_sequence,0.3,0.2,0.0,-0.15,1.25,-1.57,1104.8530042043926,True,False,False,1.2458090080570665,0.32071155309677124,0.3605551275463989,0.29291299246305463,0.29291299246305463,0.06764213508334427,129,102,4,5,0.41426602005958557,0.32201284170150757,True,0.92,,,177,0.92,0.0,205.04,805.9890355738393,running,0.0,315.97064208984375,0.0941387191414833
29,7,hard_winding_sequences,-1.6999316383719676,-0.2999989921000559,2.2179461363099366e-06,local_goal_sequence,0.3,0.2,0.0,-0.15,1.25,-1.57,1097.9482227236283,True,False,False,1.260389366939364,0.3172120749950409,0.36055512754639896,0.2951945995549668,0.2951945995549668,0.06536052799143216,140,92,4,5,0.4394863247871399,0.3227997124195099,True,0.92,,,181,0.92,0.0,206.52,809.7163892431109,running,-116.5202865600586,518.84716796875,0.09363663196563721
30,7,hard_winding_sequences,-1.6999307843990143,-0.6999990076803642,2.192266627087084e-06,local_goal_sequence,0.3,-0.2,0.0,-0.15,1.25,-1.57,1091.3514018057172,True,False,False,1.348481957112286,0.2797621488571167,0.3605551275463989,0.29199465634103616,0.29199465634103616,0.06856047120536274,136,62,4,5,0.29099810123443604,0.33985796570777893,True,0.92,,,180,0.92,0.0,205.32,827.0783676376273,running,-107.38336944580078,497.01837158203125,0.09588276594877243
31,7,hard_winding_sequences,-1.6999316725064022,-0.29999901558873276,2.178862014561656e-06,local_goal_sequence,0.3,0.2,0.0,1.05,1.25,-1.57,1104.327291835497,True,False,False,1.2612801589149418,0.3187357485294342,0.36055512754639907,0.29270637950484113,0.29270637950484113,0.06784874804155794,125,83,4,5,0.3965916633605957,0.3238380253314972,True,0.96,,,164,0.96,0.0,195.08,919.6837191338552,running,-110.73158264160156,404.5602722167969,0.09818239510059357
32,7,hard_winding_sequences,-1.6599317339251456,-0.25999891911765755,2.1915736158589854e-06,local_goal_sequence,0.34,0.24,0.0,1.05,-1.25,1.57,1071.7207341423637,True,False,False,1.555610098584703,0.23459047079086304,0.4161730409336963,0.29579520789863817,0.29579520789863817,0.12037783303505811,159,38,4,5,0.32613858580589294,0.24849753081798553,True,0.96,,,192,0.96,0.0,196.48,919.2640298754609,running,-98.2269058227539,345.5350341796875,0.09726307541131973
33,7,hard_winding_sequences,-1.6599317553960011,-0.25999889578535473,2.2611544672107187e-06,local_goal_sequence,0.34,0.24,0.0,-0.15,1.25,-1.57,1110.5149796369979,True,False,False,1.2927302620234362,0.32597675919532776,0.41617304093369617,0.29643023706004923,0.29643023706004923,0.11974280387364694,126,81,4,5,0.4040546417236328,0.3376356363296509,True,0.96,,,161,0.96,0.0,195.88,922.4511552187136,running,0.0,370.55767822265625,0.09769004583358765
34,7,hard_winding_sequences,-1.6599318136556278,-0.259998906318201,2.102324093496324e-06,local_goal_sequence,0.34,0.24,0.0,-0.15,1.25,-1.57,1110.0081419519254,True,False,False,1.2849900178401403,0.32642847299575806,0.4161730409336963,0.29468897553909335,0.29468897553909335,0.12148406539460294,126,83,4,5,0.4207645654678345,0.3347029387950897,True,0.96,,,164,0.96,0.0,196.52,923.5484338243638,running,0.0,259.5411071777344,0.097221739590168
35,7,hard_winding_sequences,-1.6599317499177904,-0.25999888262914667,2.284955732195004e-06,local_goal_sequence,0.34,0.24,0.0,1.05,-1.25,1.57,1118.769125648231,True,False,False,1.2977977046589453,0.3448473811149597,0.4161730409336964,0.29883639860474465,0.29883639860474465,0.11733664232895175,128,84,4,5,0.39808934926986694,0.3448473811149597,True,0.96,,,156,0.96,0.0,193.48,944.8871988826144,running,0.0,209.62322998046875,0.09850511699914932
36,7,hard_winding_sequences,-1.6599317629475918,-0.25999892055362983,2.1861890623845676e-06,local_goal_sequence,0.34,0.24,0.0,1.05,-1.25,1.57,1109.1004125593593,True,False,False,1.3069914066674537,0.3463469445705414,0.4161730409336964,0.29790036236079387,0.29790036236079387,0.11827267857290252,125,81,4,5,0.403857946395874,0.35172194242477417,True,0.96,,,157,0.96,0.0,192.8,948.4529606398148,running,-142.3093719482422,255.24838256835938,0.09790308773517609
37,7,hard_winding_sequences,-1.6999307547876417,-0.6999990246126607,2.458268424851747e-06,local_goal_sequence,0.3,-0.2,0.0,0.55,1.75,-1.57,1088.2238288159087,True,False,False,1.2738655002496442,0.30960407853126526,0.3605551275463988,0.29224753758028144,0.29224753758028144,0.06830758996611735,117,76,4,5,0.31879034638404846,0.3626757860183716,True,0.96,,,147,0.96,0.0,191.96,947.6874249889182,running,0.0,311.535888671875,0.09759745746850967
38,7,hard_winding_sequences,-1.6599339239801028,-0.25999900981971713,2.311293368733057e-06,local_goal_sequence,0.34,0.24,0.0,-1.05,1.25,-1.57,1115.6905105332203,True,False,False,1.3848403427875564,0.31107276678085327,0.4161730409336963,0.2955016360515934,0.2955016360515934,0.12067140488210287,132,55,4,5,0.3674693703651428,0.34613141417503357,True,0.96,,,164,0.96,0.0,192.16,950.1971864510479,running,0.0,271.5330810546875,0.10069265216588974
39,7,hard_winding_sequences,-1.6999307710711864,-0.6999990042340153,2.239602708332191e-06,local_goal_sequence,0.3,-0.2,0.0,0.55,1.75,-1.57,1089.3262208788371,True,False,False,1.2723927008253835,0.2837925851345062,0.3605551275463991,0.296011070863027,0.296011070863027,0.0645440566833721,116,68,4,5,0.2943038046360016,0.3661080002784729,True,0.96,,,142,0.96,0.0,186.72,970.7459847862989,running,0.0,179.72406005859375,0.10397519171237946
40,7,hard_winding_sequences,-1.6999368643063817,-0.29999900723423345,2.120522216205491e-06,local_goal_sequence,0.3,0.2,0.0,1.05,1.25,-1.57,1100.3732716754569,True,False,False,1.2212276375497981,0.31988710165023804,0.3605551275463988,0.29686094604934976,0.29686094604934976,0.06369418149704903,112,84,4,5,0.4223446846008301,0.32352644205093384,True,0.96,,,144,0.96,0.0,185.28,970.004008766641,running,0.0,367.8366394042969,0.10462553799152374
41,7,hard_winding_sequences,-1.6999316596100333,-0.29999897957797406,2.284103374875112e-06,local_goal_sequence,0.3,0.2,0.0,0.55,-1.75,1.57,1104.5549667636972,True,False,False,1.229939733507038,0.34019601345062256,0.3605551275463988,0.29795129220375216,0.29795129220375216,0.06260383534264663,107,82,4,5,0.4136132299900055,0.3437071144580841,True,0.96,,,144,0.96,0.0,184.44,970.717982516509,running,0.0,276.3731994628906,0.10519514977931976
42,7,hard_winding_sequences,-1.6999316621091844,-0.2999989984332664,2.2138947518853296e-06,local_goal_sequence,0.3,0.2,0.0,-0.15,1.25,-1.57,1086.3489832250375,True,False,False,1.2470783357757753,0.3075436055660248,0.360555127546399,0.29752617561694167,0.29752617561694167,0.06302895192945734,115,74,4,5,0.4228970408439636,0.3116282522678375,True,0.96,,,150,0.96,0.0,184.04,970.3972868428506,running,0.0,231.88818359375,0.10525154322385788
43,7,hard_winding_sequences,-1.699936322644728,-0.29999899925297846,2.125970077813168e-06,local_goal_sequence,0.3,0.2,0.0,0.55,-1.75,1.57,1103.589647871093,True,False,False,1.2269060916106989,0.3250638544559479,0.36055512754639885,0.29492603750030383,0.29492603750030383,0.06562909004609502,115,84,4,5,0.4282461702823639,0.3394405245780945,True,1.0,,,153,1.0,0.0,173.36,1073.590158159823,running,-218.9478759765625,115.3792724609375,0.1041945368051529
44,7,hard_winding_sequences,-1.659931295568914,-0.7399990155588586,2.3859963949879e-06,local_goal_sequence,0.34,-0.24,0.0,0.55,-1.75,1.57,1097.1543794929448,True,False,False,1.2843782535389772,0.3053388297557831,0.4161730409336962,0.2986364230728276,0.2986364230728276,0.11753661786086861,118,84,4,5,0.3152143657207489,0.43660852313041687,True,1.0,,,151,1.0,0.0,172.8,1074.094329156197,running,0.0,131.91354370117188,0.10540256649255753
