episode,episode_reward,success,collision,timeout,path_length,min_obstacle_distance,initial_DG,final_DG,min_DG,goal_progress,steps,actor_loss,critic_loss,alpha
22,1006.777883729912,True,False,False,0.7575590822614097,0.16708499193191528,1.0439646767655655,0.3443456588369658,0.3443456588369658,0.6996190179285997,123,0.0,265.93994140625,0.3206736147403717
23,1004.6773526186993,True,False,False,0.7625671487116226,0.1834765076637268,1.0439646759027186,0.34899237241278774,0.34899237241278774,0.6949723034899309,113,-335.7586669921875,292.85296630859375,0.31136438250541687
24,1006.3632739290648,True,False,False,0.7570688332541244,0.17520493268966675,1.043966740863486,0.3494765680251478,0.3494765680251478,0.6944901728383382,110,-326.75994873046875,233.69908142089844,0.3023497760295868
25,1007.8238450432169,True,False,False,0.7529940351100812,0.18693847954273224,1.0439644660620915,0.3486221102522082,0.3486221102522082,0.6953423558098832,107,0.0,114.54518127441406,0.29394835233688354
26,1005.2849776029267,True,False,False,0.7554111214625443,0.18085740506649017,1.0439639298891543,0.3455012324137536,0.3455012324137536,0.6984626974754007,98,0.0,201.28759765625,0.286504328250885
27,1009.16212379701,True,False,False,0.7565199525305079,0.18524323403835297,1.043964286193763,0.34731587963695815,0.34731587963695815,0.6966484065568048,96,0.0,222.5917205810547,0.279424786567688
28,949.3583653570524,True,False,False,0.8569360450939008,0.1387392282485962,1.0439646506914164,0.3497864997976644,0.3497864997976644,0.694178150893752,125,-341.72393798828125,3404.490234375,0.2704281508922577
29,1006.9669475255018,True,False,False,0.7619145574292231,0.18963095545768738,1.0439642051807523,0.34514222190811367,0.34514222190811367,0.6988219832726386,90,-337.1016540527344,1225.408203125,0.264060378074646
30,1013.9874830368778,True,False,False,0.7345553634586061,0.20953598618507385,1.0439646876744244,0.3471095540660196,0.3471095540660196,0.6968551336084048,83,0.0,1602.19873046875,0.25818517804145813
31,1014.1948798806776,True,False,False,0.7353244602068862,0.20660530030727386,1.0439647273681145,0.3411014927823971,0.3411014927823971,0.7028632345857174,89,-338.4854431152344,240.5506591796875,0.2517794370651245
32,1008.2322549388984,True,False,False,0.7641240762542585,0.24048328399658203,1.0439638742629578,0.3462624787178685,0.3462624787178685,0.6977013955450893,97,0.0,517.2589721679688,0.2457074522972107
33,1018.4350262499604,True,False,False,0.7240789137761889,0.22412794828414917,1.043964674758865,0.3432918476099689,0.3432918476099689,0.700672827148896,97,-335.8677978515625,612.3169555664062,0.2396598905324936
34,1013.7523706472334,True,False,False,0.7399202159834379,0.22863827645778656,1.0439646609195765,0.34548501131322057,0.34548501131322057,0.6984796496063559,91,0.0,398.3968811035156,0.2344856709241867
35,1008.518402562821,True,False,False,0.745045243090087,0.20615021884441376,1.0439646589288012,0.34544067320942273,0.34544067320942273,0.6985239857193785,87,-391.4578552246094,477.098388671875,0.22940334677696228
36,1007.945210023555,True,False,False,0.7438659210255708,0.18274633586406708,1.0439646410565246,0.34796733206238095,0.34796733206238095,0.6959973089941437,78,-357.9693298339844,234.42462158203125,0.22513850033283234
37,1010.4448505094167,True,False,False,0.7423826915452447,0.18933497369289398,1.043964660310348,0.3481458585932008,0.3481458585932008,0.6958188017171473,88,-388.0284423828125,339.2659912109375,0.22066959738731384
38,1015.1240981782857,True,False,False,0.7307205874444258,0.21672092378139496,1.0439646776741698,0.3442548445613089,0.3442548445613089,0.6997098331128608,82,-358.9685974121094,351.4798583984375,0.21691514551639557
39,1010.4405959237658,True,False,False,0.7499758202078729,0.1831437200307846,1.0439646475712914,0.3426496813863642,0.3426496813863642,0.7013149661849272,88,-380.8514404296875,346.5340881347656,0.21316896378993988
40,1010.8528992616835,True,False,False,0.7380121185917553,0.20277445018291473,1.04396354929109,0.3459524445322371,0.3459524445322371,0.6980111047588529,85,0.0,279.25225830078125,0.21000118553638458
41,1010.2572576547349,True,False,False,0.7637571928324633,0.19572699069976807,1.0439647248769248,0.34425272499107057,0.34425272499107057,0.6997119998858543,83,-388.0634765625,494.56982421875,0.20646333694458008
42,1006.3893353518991,True,False,False,0.744829488925181,0.19320283830165863,1.0439646491573646,0.34864151065894,0.34864151065894,0.6953231384984246,86,-409.33184814453125,672.78076171875,0.20318567752838135
43,1012.6267599183209,True,False,False,0.7433778848358686,0.20551839470863342,1.0439646728455414,0.34156963528527495,0.34156963528527495,0.7023950375602664,79,0.0,516.8333740234375,0.20065531134605408
44,1010.1898814862764,True,False,False,0.7459840982769405,0.22126315534114838,1.0439667540076054,0.34714054442594805,0.34714054442594805,0.6968262095816573,80,0.0,473.719482421875,0.19809146225452423
45,1018.7554669764264,True,False,False,0.7295144784208504,0.24121077358722687,1.0439642100071966,0.34480498587672403,0.34480498587672403,0.6991592241304726,79,-384.6963195800781,560.6982421875,0.19627676904201508
46,1021.2424534825922,True,False,False,0.7246547701830949,0.2475692331790924,1.0439646829101774,0.34372555132025895,0.34372555132025895,0.7002391315899185,77,0.0,457.904052734375,0.19479669630527496
47,1020.2598070746817,True,False,False,0.7214312005637108,0.26013174653053284,1.0439667709625702,0.34832633714938926,0.34832633714938926,0.695640433813181,71,-418.8881530761719,478.94659423828125,0.19372226297855377
48,1020.0727487490944,True,False,False,0.7272926708232529,0.23361283540725708,1.0439646665923061,0.34806461926084564,0.34806461926084564,0.6959000473314605,76,-395.5814208984375,266.93719482421875,0.1925174593925476
49,1020.8938403352497,True,False,False,0.7272474201330826,0.25485318899154663,1.0439663355347995,0.34485277150656196,0.34485277150656196,0.6991135640282375,78,-410.6528625488281,317.2838134765625,0.19172003865242004
50,1019.4836028221797,True,False,False,0.7110115531017501,0.24101833999156952,1.0439646665155529,0.3466318445648993,0.3466318445648993,0.6973328219506536,77,0.0,490.659912109375,0.19087722897529602
51,1017.5175558479651,True,False,False,0.7267433776639842,0.2226913422346115,1.0439635624769723,0.34774939756295276,0.34774939756295276,0.6962141649140196,78,0.0,455.01971435546875,0.189989373087883
52,1018.4775881236583,True,False,False,0.739326572498772,0.23997224867343903,1.0439646626605559,0.3426308494746008,0.3426308494746008,0.701333813185955,78,0.0,502.0179748535156,0.18919318914413452
53,1020.8375047311613,True,False,False,0.7208669915797637,0.26360848546028137,1.0439667270689308,0.34808886537574457,0.34808886537574457,0.6958778616931862,76,0.0,500.6822509765625,0.18867942690849304
54,1021.2249684648001,True,False,False,0.7230522960512805,0.2633591294288635,1.0439646430066407,0.3468767541243764,0.3468767541243764,0.6970878888822643,82,0.0,914.5755615234375,0.18882808089256287
55,1021.5571221114855,True,False,False,0.7217159732429295,0.2659977674484253,1.0439646649144014,0.34420191569254377,0.34420191569254377,0.6997627492218577,81,-410.3233947753906,274.31256103515625,0.18883828818798065
56,1020.7075902572228,True,False,False,0.7154218656296797,0.2871486246585846,1.0439705438848783,0.3459004510796056,0.3459004510796056,0.6980700928052728,74,-435.9535827636719,544.2969970703125,0.18917343020439148
57,1022.1651646659542,True,False,False,0.7189680391491261,0.273436963558197,1.043964427101423,0.34133953868069933,0.34133953868069933,0.7026248884207237,75,0.0,270.999267578125,0.19006887078285217
58,1021.0627207480907,True,False,False,0.7316850910306201,0.2763427793979645,1.0439718733613625,0.33959460223173266,0.33959460223173266,0.7043772711296299,74,0.0,509.98687744140625,0.1908682882785797
59,1020.4809228424573,True,False,False,0.7130848056231527,0.2723551392555237,1.043966746491584,0.34852804296792483,0.34852804296792483,0.6954387035236592,71,-462.3258972167969,231.48838806152344,0.19206379354000092
60,1020.1847312880682,True,False,False,0.7300707488460387,0.2630661427974701,1.0439646576545567,0.34615905773300254,0.34615905773300254,0.6978055999215542,73,0.0,212.431640625,0.19309711456298828
61,1020.9211610115983,True,False,False,0.7255181159103687,0.27010226249694824,1.0439646532764912,0.3405540425068101,0.3405540425068101,0.7034106107696811,72,0.0,481.99261474609375,0.19423015415668488
62,1020.6902304494188,True,False,False,0.7199459476049613,0.27831944823265076,1.0439646934005897,0.3477339083681346,0.3477339083681346,0.6962307850324552,74,0.0,596.2761840820312,0.19543065130710602
63,1020.6497754309476,True,False,False,0.7299586194484363,0.2716566026210785,1.043964661804243,0.3433221106188366,0.3433221106188366,0.7006425511854064,74,0.0,210.49343872070312,0.19673508405685425
64,1020.6011503790234,True,False,False,0.7197216703072968,0.25301069021224976,1.0439646477144544,0.3486662538724844,0.3486662538724844,0.69529839384197,76,0.0,333.35076904296875,0.19823595881462097
65,1020.8371551968964,True,False,False,0.7389748456047613,0.26469752192497253,1.0439646577542334,0.3436810665941496,0.3436810665941496,0.7002835911600838,77,-465.5867919921875,510.09112548828125,0.19949239492416382
66,1020.3819092206828,True,False,False,0.7178292739764649,0.2862051725387573,1.0439646459838325,0.3462176028436884,0.3462176028436884,0.6977470431401441,69,0.0,462.24908447265625,0.20066799223423004
67,1020.45633467135,True,False,False,0.7271850200055392,0.26118507981300354,1.0439646481090186,0.3453253276706926,0.3453253276706926,0.698639320438326,72,0.0,864.640625,0.20203401148319244
68,1021.2138655258843,True,False,False,0.7122953605098251,0.27170342206954956,1.0439646700368501,0.3465350026001958,0.3465350026001958,0.6974296674366542,75,-450.778076171875,403.4111328125,0.2043212354183197
69,1020.755723689945,True,False,False,0.7238724155021926,0.2538449168205261,1.0439646474153619,0.34589411259859904,0.34589411259859904,0.6980705348167628,78,-466.8252258300781,215.07681274414062,0.20652468502521515
70,1021.0529114774939,True,False,False,0.7098339754544747,0.27932077646255493,1.0439647319565637,0.34842817885690236,0.34842817885690236,0.6955365530996613,75,0.0,212.43038940429688,0.20932410657405853
71,1020.6640669582807,True,False,False,0.7174795103142696,0.2845785617828369,1.0439646486848124,0.3484752199002895,0.3484752199002895,0.6954894287845229,70,0.0,272.84088134765625,0.21213023364543915
72,1020.7997085567553,True,False,False,0.7258009249679032,0.2691636383533478,1.043964655243931,0.3456804478016349,0.3456804478016349,0.6982842074422961,71,-474.2655944824219,205.25827026367188,0.21427997946739197
73,1021.1386887036957,True,False,False,0.7184156154537816,0.2659556269645691,1.0439646866490093,0.3430936889306011,0.3430936889306011,0.7008709977184082,73,0.0,152.60040283203125,0.21618059277534485
74,1020.4492244050135,True,False,False,0.720954317510571,0.2623951733112335,1.0439646672515335,0.3490676568353915,0.3490676568353915,0.694897010416142,74,0.0,72.35504150390625,0.21786311268806458
75,1021.3981814433118,True,False,False,0.730959424691234,0.25288891792297363,1.043963695343019,0.3395704577446902,0.3395704577446902,0.7043932375983287,74,0.0,137.52713012695312,0.21984097361564636
76,1021.1333682822758,True,False,False,0.7122810235880586,0.26553019881248474,1.0439646911004057,0.34791638178963846,0.34791638178963846,0.6960483093107672,73,-463.79510498046875,109.45226287841797,0.22178100049495697
77,1021.0388259504073,True,False,False,0.7088948964426577,0.27348971366882324,1.043968149141226,0.34959595731793686,0.34959595731793686,0.6943721918232892,73,0.0,68.14138793945312,0.22352419793605804
78,1021.9569997059056,True,False,False,0.7196110769507091,0.2476504147052765,1.0439646727623704,0.34046638179572253,0.34046638179572253,0.7034982909666478,78,0.0,93.31204223632812,0.22447219491004944
79,1021.2362582827478,True,False,False,0.7139625005785198,0.25376275181770325,1.0439646677501069,0.34636366165446514,0.34636366165446514,0.6976010060956417,76,0.0,84.53944396972656,0.22550015151500702
80,1021.3979087794498,True,False,False,0.72593984332499,0.261947363615036,1.0439646599862207,0.3426164331166133,0.3426164331166133,0.7013482268696074,75,-453.8860168457031,89.732421875,0.22631675004959106
81,1021.5337755038474,True,False,False,0.7183119698238037,0.24939236044883728,1.0439646574927204,0.345088482551169,0.345088482551169,0.6988761749415514,70,-501.2759094238281,137.65367126464844,0.2264581173658371
82,1021.4533967873217,True,False,False,0.7220880019131104,0.2549375295639038,1.0439646572819934,0.3422884450183863,0.3422884450183863,0.7016762122636071,73,0.0,107.417236328125,0.22694025933742523
83,1021.5587425854928,True,False,False,0.7230718752180635,0.2543855309486389,1.0439646658879407,0.34307166837812453,0.34307166837812453,0.7008929975098162,76,0.0,59.16973114013672,0.22771356999874115
84,1020.6975703373474,True,False,False,0.7181222722200974,0.25866982340812683,1.0439667645783972,0.3496620980936736,0.3496620980936736,0.6943046664847237,72,0.0,82.45337677001953,0.22822491824626923
85,1020.7441799652977,True,False,False,0.7130764914594964,0.2666489779949188,1.0439646882355231,0.3498304324039009,0.3498304324039009,0.6941342558316222,73,-454.2309875488281,193.28054809570312,0.22819718718528748
86,1020.8432996665076,True,False,False,0.7170958485631407,0.28621330857276917,1.043963758038463,0.3466602200703085,0.3466602200703085,0.6973035379681546,71,0.0,147.3358612060547,0.22831539809703827
87,1021.895932773159,True,False,False,0.7084225886116482,0.2838138937950134,1.0439635820968398,0.3471318293820098,0.3471318293820098,0.69683175271483,77,-477.46527099609375,175.57400512695312,0.22810150682926178
88,1021.5527169223149,True,False,False,0.7064515533304374,0.3009587228298187,1.0439646570214596,0.34670202555853735,0.34670202555853735,0.6972626314629222,70,-497.3227844238281,227.5272674560547,0.2294623702764511
89,1022.0433333056332,True,False,False,0.7145405222998686,0.26904943585395813,1.0439646874701158,0.3433610951196857,0.3433610951196857,0.7006035923504301,73,0.0,345.30908203125,0.2313774973154068
90,1021.059510595231,True,False,False,0.7068893205549245,0.27792736887931824,1.0439638569693566,0.348989290089958,0.348989290089958,0.6949745668793985,69,-508.5816345214844,168.0057373046875,0.23330669105052948
91,1021.4298260156835,True,False,False,0.7081387439354944,0.27733665704727173,1.0439667569349897,0.3488178989623304,0.3488178989623304,0.6951488579726594,72,-480.3746337890625,118.96479797363281,0.23562443256378174
92,1021.8889515778299,True,False,False,0.7092252446757131,0.28840798139572144,1.0439646553209907,0.34545520522166356,0.34545520522166356,0.6985094500993272,74,-471.9233703613281,370.95947265625,0.23775121569633484
93,1020.9460740273141,True,False,False,0.7201586057243932,0.27953627705574036,1.0439646863964787,0.34672576897258195,0.34672576897258195,0.6972389174238967,72,-481.1514892578125,136.74609375,0.23980812728405
94,1021.2534607387398,True,False,False,0.7090192864069298,0.29438769817352295,1.0439646724170917,0.3477180221877287,0.3477180221877287,0.6962466502293629,69,0.0,117.58997344970703,0.2420007586479187
95,1021.4660872992193,True,False,False,0.713551066453651,0.30292627215385437,1.0439640376027624,0.3460160044108631,0.3460160044108631,0.6979480331918992,71,-511.0209045410156,140.30650329589844,0.24379047751426697
96,1020.6675058175318,True,False,False,0.7186579605255377,0.27124646306037903,1.043964659268561,0.3468745346691954,0.3468745346691954,0.6970901245993656,69,0.0,219.5664520263672,0.2452773153781891
97,1021.3896911888605,True,False,False,0.7107571075366985,0.27429714798927307,1.043964644880318,0.34585351663323327,0.34585351663323327,0.6981111282470847,73,-503.3022766113281,370.1448669433594,0.24616867303848267
98,1021.7925707914673,True,False,False,0.7192287034179033,0.28082025051116943,1.0439646568412746,0.34315419714136486,0.34315419714136486,0.7008104596999097,74,-494.4899597167969,131.6419677734375,0.24813705682754517
99,1020.7545563714331,True,False,False,0.7102921522021441,0.2954947352409363,1.0439706613127275,0.34920060060383373,0.34920060060383373,0.6947700607088938,76,-468.2364807128906,231.36155700683594,0.24893485009670258
