stamp_sec,nav2_linear_x,nav2_angular_z,drl_linear_x,drl_angular_z,linear_abs_diff,angular_abs_diff,angular_sign_disagreement,target_source,target_distance,target_heading,nearest_obstacle,safety_stop,drl_target_sign_disagreement,nav2_zero,drl_zero
1777713493.8869543,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713493.9878244,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713494.0888717,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713494.1896996,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713494.2905319,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713494.391474,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713494.4920073,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713494.5926847,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713494.6931958,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713494.7938871,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713494.8946095,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713494.9952152,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713495.0957644,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713495.1963103,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713495.2969553,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713495.3974695,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713495.4980006,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713495.5986848,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713495.6992097,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713495.7995539,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713495.9001138,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713496.0004163,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713496.1011615,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713496.2014728,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713496.3021424,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713496.4025671,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713496.5032196,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713496.6035454,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713496.7043922,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713496.8048046,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713496.9054563,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713497.0057838,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713497.1063554,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713497.2067206,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713497.3073964,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713497.4079144,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713497.5085323,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713497.6088202,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713497.7093782,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713497.8099053,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713497.9107885,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713498.0111504,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713498.1117957,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713498.2121818,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713498.312976,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713498.4133413,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713498.514316,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713498.6147585,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713498.715376,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713498.8157558,0.0,1.0,0.0,0.0,0.0,1.0,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713498.916575,0.0,0.6534340534248403,0.0,0.0,0.0,0.6534340534248403,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713499.0169353,0.0,0.6534340534248403,0.0,0.0,0.0,0.6534340534248403,False,plan_lookahead,0.358,0.314,0.686,false,False,False,True
1777713499.117519,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713499.2179894,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713499.3187256,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713499.4193826,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713499.520084,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713499.6204894,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713499.7209983,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713499.821583,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713499.9232242,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713500.0238795,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713500.1244526,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713500.2251363,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713500.3256059,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713500.426159,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713500.526899,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713500.6275487,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
1777713500.728389,0.0,0.0,0.0,0.0,0.0,0.0,False,plan_lookahead,0.358,0.314,0.686,false,False,True,True
