episode,stage_index,stage_name,goal_x,goal_y,goal_yaw,goal_mode,local_goal_dx,local_goal_dy,local_goal_dyaw,start_x,start_y,start_yaw,episode_reward,success,collision,timeout,path_length,min_obstacle_distance,initial_DG,final_DG,min_DG,goal_progress,close_obstacle_steps,narrow_gap_steps,waypoints_reached,waypoint_count,left_min_obstacle_distance,right_min_obstacle_distance,obstacle_exposure_met,rolling_obstacle_exposure_rate,eval_success_rate,eval_collision_rate,steps,rolling_success_rate,rolling_collision_rate,rolling_avg_steps,rolling_avg_reward,stage_status,actor_loss,critic_loss,alpha
10,5,hard_s_curve_sequences,-1.6499309035838285,-0.6999988485496693,2.1350622602795306e-06,local_goal_sequence,0.35,-0.2,0.0,0.55,1.75,-1.57,20.390866600304342,False,False,True,1.244164030524716,0.25569549202919006,0.40311288741492746,1.2105809672504468,0.24424328933545977,-0.8074680798355194,220,20,2,4,0.5713655948638916,0.264803409576416,False,0.6363636363636364,,,250,0.5454545454545454,0.0,218.27272727272728,482.0879709625788,running,-35.1392707824707,476.4461975097656,0.05747635290026665
11,5,hard_s_curve_sequences,-1.64993101492492,-0.29999934758058694,2.6987324261403726e-06,local_goal_sequence,0.35,0.2,0.0,-0.55,1.75,-1.57,19.759078852818597,False,False,True,1.143883204272854,0.26601484417915344,0.4031128874149275,1.588986090784835,0.24052797616455673,-1.1858732033699075,151,75,1,4,0.29200753569602966,0.29144415259361267,False,0.5833333333333334,,,250,0.5,0.0,220.91666666666666,443.5605632867655,running,-24.732820510864258,111.01359558105469,0.051810551434755325
12,5,hard_s_curve_sequences,-1.599931754669892,-0.24999878507231624,2.1949344601459146e-06,local_goal_sequence,0.4,0.25,0.0,-0.15,1.25,-1.57,8.079061391357811,False,False,True,1.0586029904359258,0.40468311309814453,0.47169905660283024,1.3742652575699743,0.24159341599810302,-0.902566200967144,128,53,1,4,0.44873368740081787,0.4284798800945282,False,0.5384615384615384,,,250,0.46153846153846156,0.0,223.15384615384616,410.061986217888,running,-43.07465362548828,88.72425842285156,0.049581605941057205
13,5,hard_s_curve_sequences,-1.6499308633744785,-0.6999991153972921,2.5337353677908904e-06,local_goal_sequence,0.35,-0.2,0.0,1.05,-1.25,1.57,0.8212218859416325,False,False,True,1.1684409194961516,0.3900224566459656,0.40311288741492757,1.370967442517727,0.37204681554436975,-0.9678545551027994,115,3,0,4,0.3900224566459656,0.6501358151435852,False,0.5,,,250,0.42857142857142855,0.0,225.07142857142858,380.83050305132036,running,-56.73817443847656,153.35418701171875,0.047228872776031494
14,5,hard_s_curve_sequences,-1.649936364610868,-0.6999988623406854,2.1858672027934657e-06,local_goal_sequence,0.35,-0.2,0.0,-1.05,1.25,-1.57,42.57866599354701,False,False,True,1.197206597366137,0.41122016310691833,0.40311288741492757,0.5446711208169903,0.24077981578422092,-0.14155823340206275,166,0,1,4,0.4225579500198364,0.6152136921882629,False,0.4666666666666667,,,250,0.4,0.0,226.73333333333332,358.28038058080216,running,-47.450504302978516,149.50836181640625,0.044577326625585556
15,5,hard_s_curve_sequences,-1.5999306542697445,-0.7499987892554453,2.207984518422904e-06,local_goal_sequence,0.4,-0.25,0.0,-0.55,-1.75,1.57,33.512942685445786,False,False,True,1.1314905530200974,0.3659583628177643,0.47169905660283024,0.5823431613585467,0.24387398059619955,-0.11064410475571645,199,0,1,4,0.3943059742450714,0.5770407319068909,False,0.4375,,,250,0.375,0.0,228.1875,337.98241571234234,running,-56.136783599853516,200.27886962890625,0.04277880862355232
16,5,hard_s_curve_sequences,-1.6499372592086805,-0.6999988920360065,2.0938591096341454e-06,local_goal_sequence,0.35,-0.2,0.0,-1.05,1.25,-1.57,71.58184978268521,False,False,True,1.3077429829947365,0.25971511006355286,0.4031128874149274,0.42269596979635204,0.24548796762634614,-0.019583082381424644,201,56,2,4,0.29690226912498474,0.46808117628097534,False,0.4117647058823529,,,250,0.35294117647058826,0.0,229.47058823529412,322.31179418706836,running,-49.821807861328125,231.67889404296875,0.041789185255765915
17,5,hard_s_curve_sequences,-1.6499307695873948,-0.29999868444780436,2.3618550769887423e-06,local_goal_sequence,0.35,0.2,0.0,1.05,-1.25,1.57,-3.9752652472804044,False,False,True,1.2404001995244458,0.43912357091903687,0.40311288741492746,1.425803329768274,0.2439418154497848,-1.0226904423533465,167,12,1,4,0.5615355968475342,0.4620741307735443,False,0.3888888888888889,,,250,0.3333333333333333,0.0,230.61111111111111,304.18473532960456,running,-55.51542663574219,52.288970947265625,0.03955996036529541
18,5,hard_s_curve_sequences,-1.6499307368008165,-0.6999988823053739,2.2391046328806815e-06,local_goal_sequence,0.35,-0.2,0.0,-1.05,-1.25,1.57,-379.4246637299277,False,False,True,1.263081004656796,0.12103645503520966,0.40311288741492746,1.2375128373894317,0.2503528193333461,-0.8343999499745043,216,169,1,4,0.1234397441148758,0.12159039825201035,False,0.3684210526315789,,,250,0.3157894736842105,0.0,231.6315789473684,268.2052932738397,running,-49.56608581542969,50.381649017333984,0.037037935107946396
19,5,hard_s_curve_sequences,-1.5999339948685602,-0.24999891422747372,2.3449128641655135e-06,local_goal_sequence,0.4,0.25,0.0,-0.15,-1.25,1.57,7.503378875706105,False,False,True,1.0336094583298205,0.23947007954120636,0.4716990566028303,0.8491583004397895,0.24748265417365983,-0.37745924383695917,218,0,1,4,0.7351951003074646,0.26363757252693176,False,0.35,,,250,0.3,0.0,232.55,255.17019755393304,running,-27.586929321289062,63.17193603515625,0.03504794090986252
20,5,hard_s_curve_sequences,-1.6499316561559993,-0.29999891330211936,2.1470416906965395e-06,local_goal_sequence,0.35,0.2,0.0,-0.55,1.75,-1.57,32.1755900031691,False,False,True,1.3558215804118272,0.3006846010684967,0.4031128874149273,0.6198618036315294,0.2443667897042234,-0.21674891621660214,216,14,2,4,0.3831445872783661,0.3227168619632721,False,0.3333333333333333,,,250,0.2857142857142857,0.0,233.38095238095238,244.5514067181824,running,-35.88517761230469,181.46087646484375,0.0339190699160099
21,5,hard_s_curve_sequences,-1.6499316598962517,-0.29999890700158716,2.177175407340917e-06,local_goal_sequence,0.35,0.2,0.0,-0.55,1.75,-1.57,23.14835852560426,False,False,True,1.1583688111502104,0.3429850935935974,0.40311288741492746,0.6067428094991714,0.24334943091197084,-0.2036299220842439,216,2,2,4,0.3429850935935974,0.483442097902298,False,0.3181818181818182,,,250,0.2727272727272727,0.0,234.13636363636363,234.48763180033794,running,-21.157339096069336,110.06179809570312,0.03353964537382126
22,5,hard_s_curve_sequences,-1.5999295066168153,-0.7499989118842032,2.271733224194973e-06,local_goal_sequence,0.4,-0.25,0.0,-1.05,-1.25,1.57,29.98935656293282,False,False,True,1.2478363176458445,0.30546706914901733,0.4716990566028301,0.8678751464094869,0.2444507534253536,-0.3961760898066568,245,0,1,4,0.7726128101348877,0.33207470178604126,False,0.30434782608695654,,,250,0.2608695652173913,0.0,234.82608695652175,225.59640244218988,running,-41.42873001098633,803.0037841796875,0.03304765000939369
23,5,hard_s_curve_sequences,-1.5999317605841,-0.2499987770922238,2.248154555814803e-06,local_goal_sequence,0.4,0.25,0.0,0.55,1.75,-1.57,5.08188515788251,False,False,True,1.0879621310440608,0.36855682730674744,0.4716990566028302,1.1046114822798985,0.24210334442831405,-0.6329124256770683,188,0,1,4,0.7167187333106995,0.40934014320373535,False,0.2916666666666667,,,250,0.25,0.0,235.45833333333334,216.40829755534375,running,-3.8036856651306152,44.52850341796875,0.03109157830476761
24,5,hard_s_curve_sequences,-1.5999306737547907,-0.7499987831023569,2.2088249736315636e-06,local_goal_sequence,0.4,-0.25,0.0,0.55,1.75,-1.57,17.45337910151043,False,False,True,1.2158305671755878,0.48904192447662354,0.4716990566028302,0.6826704901228281,0.2428796638333441,-0.21097143351999792,148,0,1,4,0.6314272880554199,0.5443161129951477,False,0.28,,,250,0.24,0.0,236.04,208.4501008171904,running,-16.209203720092773,23.428768157958984,0.028404999524354935
25,5,hard_s_curve_sequences,-1.5999317853145385,-0.2499987959062713,2.1821308244246255e-06,local_goal_sequence,0.4,0.25,0.0,0.55,-1.75,1.57,19.370432664597516,False,False,True,1.0388183892333134,0.3400622010231018,0.4716990566028303,0.9424005959403822,0.24030844620812877,-0.4707015393375519,215,0,1,4,0.705166220664978,0.36042749881744385,False,0.24,,,250,0.2,0.0,239.48,165.22017942502995,running,-12.091822624206543,45.452903747558594,0.02525016851723194
26,5,hard_s_curve_sequences,-1.5999339217816901,-0.24999885690595255,2.3720016693124674e-06,local_goal_sequence,0.4,0.25,0.0,1.05,1.25,-1.57,16.21023573313886,False,False,True,1.1577920532251997,0.4773760437965393,0.4716990566028301,1.2355576330449363,0.24195151292415065,-0.7638585764421062,171,23,1,4,0.4773760437965393,0.5040328502655029,False,0.2,,,250,0.16,0.0,241.48,121.3245414885935,running,-13.627820014953613,36.27318572998047,0.023487722501158714
27,5,hard_s_curve_sequences,-1.6499316630658398,-0.2999988858764786,2.229101530323169e-06,local_goal_sequence,0.35,0.2,0.0,-1.05,1.25,-1.57,52.979933197968876,False,False,True,1.0847487293080549,0.32683172821998596,0.40311288741492746,0.7366317164077326,0.2401552837332467,-0.33351882899280516,194,51,2,4,0.537638783454895,0.34910109639167786,False,0.16,,,250,0.12,0.0,242.36,86.10585196991711,running,-10.616415977478027,70.93011474609375,0.021759379655122757
28,5,hard_s_curve_sequences,-1.599931749724504,-0.2499988078533301,2.1668115463482956e-06,local_goal_sequence,0.4,0.25,0.0,-1.05,-1.25,1.57,-0.5318587903608858,False,False,True,1.0269516191004617,0.22713221609592438,0.47169905660283035,0.7963801277728272,0.2406194477212701,-0.32468107116999684,209,0,1,4,0.6950132846832275,0.24971045553684235,False,0.12,,,250,0.08,0.0,244.76,46.81727585541376,running,-32.29188919067383,245.017578125,0.02156832441687584
29,5,hard_s_curve_sequences,-1.5999294149068495,-0.7499988525218911,2.3905592564667673e-06,local_goal_sequence,0.4,-0.25,0.0,-0.15,1.25,-1.57,29.79925663290991,False,False,True,1.4769411640118857,0.35570475459098816,0.4716990566028302,1.2265207098583248,0.24647566619084724,-0.7548216532554947,178,7,1,4,0.6359459161758423,0.387134313583374,False,0.08,,,250,0.04,0.0,247.76,9.356157552376665,running,-23.174707412719727,38.73402404785156,0.02114374376833439
30,5,hard_s_curve_sequences,-1.5999377005776954,-0.7499987092333191,2.1157763089775897e-06,local_goal_sequence,0.4,-0.25,0.0,-0.55,1.75,-1.57,31.106396694311606,False,False,True,1.209197678192074,0.41981425881385803,0.47169905660283007,1.0095451843350147,0.24542875502779601,-0.5378461277321847,155,0,1,4,0.6509125828742981,0.45664602518081665,False,0.08,,,250,0.04,0.0,247.76,10.795915112908288,running,-21.59765625,29.661373138427734,0.01910978928208351
31,5,hard_s_curve_sequences,-1.6499307992083152,-0.6999989120040648,2.176600385668217e-06,local_goal_sequence,0.35,-0.2,0.0,-0.15,-1.25,1.57,39.23812630779738,False,False,True,1.2304459378797956,0.3414275050163269,0.4031128874149275,0.9241692195206336,0.24688390670509539,-0.521056332105706,179,0,1,4,0.7160390615463257,0.35953089594841003,False,0.08,,,250,0.04,0.0,247.76,13.157712153166758,running,-43.6912841796875,17.51407241821289,0.018092399463057518
32,5,hard_s_curve_sequences,-1.5999339220989213,-0.24999884058449656,2.380997545989543e-06,local_goal_sequence,0.4,0.25,0.0,-0.55,-1.75,1.57,25.190204781037103,False,False,True,1.1650839610986856,0.4043915271759033,0.4716990566028302,0.9970820493505607,0.24262927793153055,-0.5253829927477305,158,0,1,4,0.6852427124977112,0.4213677942752838,False,0.04,,,250,0.04,0.0,247.76,29.05710618001766,running,-17.66048812866211,26.093164443969727,0.017209716141223907
33,5,hard_s_curve_sequences,-1.5999339261236147,-0.24999886289917803,2.3387993583362792e-06,local_goal_sequence,0.4,0.25,0.0,-0.55,-1.75,1.57,-44.82400513800592,False,False,True,0.7919750034061065,0.22402766346931458,0.47169905660283,0.30603446027672154,0.24251516406574658,0.16566459632610847,206,0,1,4,0.22402766346931458,0.35302048921585083,False,0.0,,,250,0.0,0.0,250.0,-9.58434217870831,running,-15.980632781982422,143.94537353515625,0.016818726435303688
34,5,hard_s_curve_sequences,-1.649931649628552,-0.2999988677287214,2.2700785886517956e-06,local_goal_sequence,0.35,0.2,0.0,-0.15,-1.25,1.57,51.840157449897255,False,False,True,0.9629363838720049,0.3330201208591461,0.4031128874149275,0.38292829957243846,0.24005609444886758,0.020184587842489055,196,72,2,4,0.3330201208591461,0.45326611399650574,False,0.0,,,250,0.0,0.0,250.0,5.962183438999567,running,-11.88359260559082,291.0714111328125,0.01765407808125019
35,5,hard_s_curve_sequences,-1.59993065286086,-0.7499987711512003,2.2532603713227712e-06,local_goal_sequence,0.4,-0.25,0.0,0.55,1.75,-1.57,-22.889283692959893,False,False,True,1.4127728620733737,0.2292984277009964,0.47169905660283007,0.8167295478386024,0.2402749004293345,-0.34503049123577234,220,33,2,4,0.4732954204082489,0.2713273763656616,False,0.0,,,250,0.0,0.0,250.0,4.230977427268999,running,14.042123794555664,93.94346618652344,0.019899334758520126
36,5,hard_s_curve_sequences,-1.5999307603018085,-0.7499987547830571,2.1391066406907748e-06,local_goal_sequence,0.4,-0.25,0.0,0.55,1.75,-1.57,-17.083286606054028,False,False,True,1.625845320796183,0.35203757882118225,0.4716990566028301,1.6584413826915236,0.4632993527238064,-1.1867423260886936,200,0,0,4,0.35203757882118225,0.7224087119102478,False,0.0,,,250,0.0,0.0,250.0,2.757282808914093,running,-20.7940731048584,84.14280700683594,0.020543567836284637
37,5,hard_s_curve_sequences,-1.6499307790483326,-0.6999989092998428,2.1601827115492917e-06,local_goal_sequence,0.35,-0.2,0.0,-1.05,1.25,-1.57,-575.9159397518049,False,False,True,1.4051456859677967,0.12132707983255386,0.4031128874149275,0.8550832063027152,0.39488277812477635,-0.45197031888778766,226,127,0,4,0.13894392549991608,0.12237387895584106,False,0.0,,,250,0.0,0.0,250.0,-20.602517236812414,running,18.217805862426758,192.4995880126953,0.020936239510774612
38,5,hard_s_curve_sequences,-1.5999305967602333,-0.7499980967056067,2.9594565292260663e-06,local_goal_sequence,0.4,-0.25,0.0,-0.55,-1.75,1.57,-250.1824251942202,False,False,True,1.2679459398101514,0.12129994481801987,0.47169905660283035,1.4306989697472565,0.4459211099195413,-0.9589999131444262,243,95,0,4,0.1331702172756195,0.12319689244031906,False,0.0,,,250,0.0,0.0,250.0,-30.642663120018888,running,-0.7495642304420471,76.21749114990234,0.022136565297842026
39,5,hard_s_curve_sequences,-1.5999326421900737,-0.7499988083454193,2.385176393089572e-06,local_goal_sequence,0.4,-0.25,0.0,0.55,-1.75,1.57,-198.1623339096755,False,False,True,1.5559332448520156,0.12112100422382355,0.4716990566028302,1.3976088532956283,0.4596158365696546,-0.9259097966927982,250,80,0,4,0.14789541065692902,0.12216337770223618,False,0.0,,,250,0.0,0.0,250.0,-40.27230311614779,running,24.44002914428711,53.964256286621094,0.021952716633677483
40,5,hard_s_curve_sequences,-1.6499337591745202,-0.299999003849109,2.3215151644754477e-06,local_goal_sequence,0.35,0.2,0.0,-0.55,-1.75,1.57,9.318244933424204,False,False,True,1.1034061962754416,0.48480358719825745,0.40311288741492746,1.302706672605429,0.24068415094399093,-0.8995937851905016,101,0,1,4,0.5575870275497437,0.6416036486625671,False,0.0,,,250,0.0,0.0,250.0,-41.24009102622865,running,-1.713547945022583,48.87223434448242,0.02197267860174179
41,5,hard_s_curve_sequences,-1.6499316461539415,-0.29999887943865766,2.2366566414544534e-06,local_goal_sequence,0.35,0.2,0.0,-1.05,1.25,-1.57,11.189896285686935,False,False,True,1.094579619126138,0.4773031771183014,0.40311288741492757,1.2812677159307573,0.24268574610346766,-0.8781548285158297,92,0,1,4,0.601135790348053,0.6214626431465149,False,0.0,,,250,0.0,0.0,250.0,-43.655769166108584,running,4.712217330932617,95.14590454101562,0.022145334631204605
42,5,hard_s_curve_sequences,-1.649932880886502,-0.6999989899770384,2.32231405637452e-06,local_goal_sequence,0.35,-0.2,0.0,-1.05,-1.25,1.57,-12.207335642506145,False,False,True,1.260205915013254,0.405364453792572,0.4031128874149275,1.2881064996888194,0.39704924572784017,-0.884993612273892,250,0,0,4,0.41555431485176086,0.8186400532722473,False,0.0,,,250,0.0,0.0,250.0,-43.985051981917614,running,-0.8496270775794983,45.322296142578125,0.0208356324583292
43,5,hard_s_curve_sequences,-1.649932790382612,-0.2999990700996501,2.557047527923899e-06,local_goal_sequence,0.35,0.2,0.0,-0.55,1.75,-1.57,1.918031863236891,False,False,True,0.9923966697027478,0.48142215609550476,0.40311288741492735,1.1316915853093155,0.2400858034592938,-0.7285786978943881,58,0,1,4,0.6677762866020203,0.6292961835861206,False,0.0,,,250,0.0,0.0,250.0,-28.73134415819102,running,24.925966262817383,239.08135986328125,0.01991523616015911
44,5,hard_s_curve_sequences,-1.59993183483277,-0.24999878841515524,2.070201144377732e-06,local_goal_sequence,0.4,0.25,0.0,-1.05,-1.25,1.57,35.148531777522706,False,False,True,0.939285333287601,0.2911229431629181,0.4716990566028301,0.7546035868827177,0.24179246647182975,-0.28290453027988754,207,0,1,4,0.7049073576927185,0.335246741771698,False,0.0,,,250,0.0,0.0,250.0,-27.62553804211836,running,2.7446975708007812,29.075878143310547,0.01906946860253811
45,5,hard_s_curve_sequences,-1.5999317824775592,-0.24999879403492334,2.183341803923498e-06,local_goal_sequence,0.4,0.25,0.0,-0.15,1.25,-1.57,15.954956101369312,False,False,True,0.9669546913625878,0.47832316160202026,0.4716990566028302,0.91536323987378,0.24087171994245293,-0.4436641832709498,157,0,1,4,0.5941678285598755,0.5680643916130066,False,0.0,,,250,0.0,0.0,250.0,-28.274363398190353,running,14.069559097290039,24.45290756225586,0.018202930688858032
46,5,hard_s_curve_sequences,-1.5999317764367933,-0.24999875891261394,2.2620939277211783e-06,local_goal_sequence,0.4,0.25,0.0,-0.55,1.75,-1.57,31.943417702691306,False,False,True,0.9501686585147839,0.376395583152771,0.47169905660283024,0.8641187487314471,0.2411427242864751,-0.3924196921286169,168,0,1,4,0.701808512210846,0.40814733505249023,False,0.0,,,250,0.0,0.0,250.0,-27.92256103110687,running,8.80082893371582,23.550338745117188,0.01640007644891739
47,5,hard_s_curve_sequences,-1.5999317433341183,-0.24999877058586614,2.2406896614019723e-06,local_goal_sequence,0.4,0.25,0.0,-0.15,-1.25,1.57,26.112591900278986,False,False,True,1.0527619774223058,0.3366166353225708,0.4716990566028302,0.9254724457846889,0.2453358336758948,-0.4537733891818587,188,0,1,4,0.6992304921150208,0.3774978220462799,False,0.0,,,250,0.0,0.0,250.0,-28.07763161761302,running,10.214863777160645,43.966487884521484,0.015666203573346138
48,5,hard_s_curve_sequences,-1.6499308620872428,-0.6999988446678186,2.2036413763475407e-06,local_goal_sequence,0.35,-0.2,0.0,-0.15,-1.25,1.57,13.083388885340796,False,False,True,0.9172374881938906,0.3385915458202362,0.40311288741492735,0.8953370517853824,0.24517794369262588,-0.492224164370455,152,13,1,4,0.6426223516464233,0.36695396900177,False,0.0,,,250,0.0,0.0,250.0,-27.757571468514694,running,27.320894241333008,18.447494506835938,0.016114603728055954
49,5,hard_s_curve_sequences,-1.6499307944513777,-0.6999989185737145,2.1432361046605038e-06,local_goal_sequence,0.35,-0.2,0.0,-0.15,-1.25,1.57,9.260297386116981,False,False,True,0.9813333164040574,0.4681701064109802,0.40311288741492735,0.6171264155131622,0.24200494710957848,-0.21401352809823482,148,11,1,4,0.6941741704940796,0.5097862482070923,False,0.0,,,250,0.0,0.0,250.0,-28.085294737130425,running,4.961608409881592,68.44529724121094,0.01552257128059864
50,5,hard_s_curve_sequences,-1.64993986596796,-0.2999987995765541,2.1061867259032068e-06,local_goal_sequence,0.35,0.2,0.0,-1.05,1.25,-1.57,13.521293030751302,False,False,True,1.1261401530459763,0.48436757922172546,0.4031128874149274,1.274922336351158,0.24069502124025385,-0.8718094489362305,133,0,1,4,0.6083248257637024,0.5341876745223999,False,0.0,,,250,0.0,0.0,250.0,-28.319260322484276,running,18.224205017089844,47.34613800048828,0.016128871589899063
51,5,hard_s_curve_sequences,-1.5999317512754392,-0.24999880131645008,2.168029247505408e-06,local_goal_sequence,0.4,0.25,0.0,-0.15,1.25,-1.57,23.447208480562473,False,False,True,0.9395448833248796,0.4570528566837311,0.47169905660283024,0.9817350946052825,0.24041617520843464,-0.5100360380024522,149,0,1,4,0.6834380626678467,0.5033490657806396,False,0.0,,,250,0.0,0.0,250.0,-28.02978141258733,running,13.139754295349121,38.263675689697266,0.01714845933020115
52,5,hard_s_curve_sequences,-1.6499308520539377,-0.6999988558469992,2.1694195884164343e-06,local_goal_sequence,0.35,-0.2,0.0,0.55,-1.75,1.57,7.545196185453648,False,False,True,1.1242827115390117,0.47285014390945435,0.4031128874149274,1.2230692739842097,0.37481875067615883,-0.8199563865692823,151,0,0,4,0.640424907207489,0.5061793923377991,False,0.0,,,250,0.0,0.0,250.0,-29.84717089308794,running,-1.975765585899353,35.390018463134766,0.016939859837293625
53,5,hard_s_curve_sequences,-1.6499307581363412,-0.6999988669751444,2.270236710259981e-06,local_goal_sequence,0.35,-0.2,0.0,1.05,-1.25,1.57,15.842113175864604,False,False,True,0.9243171096934801,0.445138156414032,0.4031128874149273,1.0002685782352148,0.38168001754601283,-0.5971556908202875,202,0,0,4,0.8918806910514832,0.4516291618347168,False,0.0,,,250,0.0,0.0,250.0,-29.19221201443892,running,-5.382319927215576,105.81764221191406,0.016961852088570595
54,5,hard_s_curve_sequences,-1.5999317575712313,-0.24999879129000385,2.205387055657592e-06,local_goal_sequence,0.4,0.25,0.0,-0.55,1.75,-1.57,13.762126250856234,False,False,True,1.1705706557201803,0.28705909848213196,0.4716990566028302,1.0388257690768112,0.2434876910960096,-0.567126712473981,166,10,1,4,0.47300660610198975,0.3215765058994293,False,0.0,,,250,0.0,0.0,250.0,-29.833697229721064,running,6.139507293701172,54.35398864746094,0.016667913645505905
55,5,hard_s_curve_sequences,-1.5999318425727735,-0.24999873494049785,2.187671821480973e-06,local_goal_sequence,0.4,0.25,0.0,-1.05,1.25,-1.57,20.85331648991415,False,False,True,1.1986624233945036,0.4195476174354553,0.47169905660283024,0.846879917116051,0.24231793024288892,-0.3751808605132208,129,12,1,4,0.6483632922172546,0.45577824115753174,False,0.0,,,250,0.0,0.0,250.0,-30.24382043789696,running,10.06847095489502,36.5307731628418,0.015149541199207306
