episode,stage_index,stage_name,goal_x,goal_y,goal_yaw,goal_mode,local_goal_dx,local_goal_dy,local_goal_dyaw,start_x,start_y,start_yaw,episode_reward,success,collision,timeout,path_length,min_obstacle_distance,initial_DG,final_DG,min_DG,goal_progress,close_obstacle_steps,narrow_gap_steps,left_min_obstacle_distance,right_min_obstacle_distance,obstacle_exposure_met,rolling_obstacle_exposure_rate,eval_success_rate,eval_collision_rate,steps,rolling_success_rate,rolling_collision_rate,rolling_avg_steps,rolling_avg_reward,stage_status,actor_loss,critic_loss,alpha
10,2,hard_narrow_gap_forward,-1.1999312033278926,-0.49999783296044886,2.2843701967284665e-06,random_local_offset,0.8,0.0,0.0,1.05,-1.25,1.57,1016.2700026746386,True,False,False,0.4593693462536607,0.4892401397228241,0.7999999999999999,0.345263531702566,0.345263531702566,0.4547364682974339,0,0,0.5363178849220276,3.5,False,0.0,,,43,1.0,0.0,48.63636363636363,1015.0529865014065,running,-633.9781494140625,314.3360595703125,0.16462421417236328
11,2,hard_narrow_gap_forward,-1.3499309648713,-0.6199982707068895,2.1371013200756036e-06,random_local_offset,0.65,-0.12,0.0,-1.05,-1.25,1.57,1012.450882947637,True,False,False,0.33552966763324216,0.4845357835292816,0.6609841147864295,0.34385131435097194,0.34385131435097194,0.31713280043545755,0,0,0.6306696534156799,3.5,False,0.0,,,33,1.0,0.0,47.333333333333336,1014.8361445385923,running,0.0,243.54373168945312,0.1669406145811081
12,2,hard_narrow_gap_forward,-1.1999314695444467,-0.379997912131232,2.1726345279153827e-06,random_local_offset,0.8,0.12,0.0,-0.15,1.25,-1.57,1016.4092480444091,True,False,False,0.4706013416896701,0.4842055141925812,0.8089499366462672,0.3450918428023306,0.3450918428023306,0.46385809384393667,0,0,0.48952531814575195,3.5,False,0.0,,,47,1.0,0.0,47.30769230769231,1014.9571525005782,running,-640.8270263671875,227.11993408203125,0.16946004331111908
13,2,hard_narrow_gap_forward,-1.4499309113925767,-0.49999880216539566,2.533326416861198e-06,random_local_offset,0.55,0.0,0.0,1.05,1.25,-1.57,1010.3077564485994,True,False,False,0.20735407329881947,0.48590707778930664,0.5499999999999999,0.347166798488344,0.347166798488344,0.20283320151165596,0,0,0.7354258894920349,3.5,False,0.0,,,21,1.0,0.0,45.42857142857143,1014.6250527825797,running,0.0,171.33677673339844,0.1702912151813507
14,2,hard_narrow_gap_forward,-1.1999314689461553,-0.3799978671990033,2.234477017069001e-06,random_local_offset,0.8,0.12,0.0,1.05,-1.25,1.57,1015.8835963107002,True,False,False,0.4834271053202339,0.47502315044403076,0.8089499366462676,0.3429441353239409,0.3429441353239409,0.46600580132232666,2,0,0.48610255122184753,3.5,False,0.0,,,48,1.0,0.0,45.6,1014.7089556844544,running,0.0,136.40052795410156,0.1732146143913269
15,2,hard_narrow_gap_forward,-1.199931473086344,-0.3799979301263882,2.153399398447317e-06,random_local_offset,0.8,0.12,0.0,-0.15,-1.25,1.57,1015.4238267752024,True,False,False,0.5051091405415168,0.435120552778244,0.8089499366462676,0.34658159097203883,0.34658159097203883,0.46236834567422874,6,0,0.554700493812561,3.5,False,0.0,,,50,1.0,0.0,45.875,1014.7536351276261,running,0.0,158.9786376953125,0.17653325200080872
16,2,hard_narrow_gap_forward,-1.1999336090755104,-0.3799978983578173,2.369828239787352e-06,random_local_offset,0.8,0.12,0.0,-1.05,1.25,-1.57,1016.19649446367,True,False,False,0.4911777894026496,0.45706596970558167,0.8089499366462675,0.34313495496347624,0.34313495496347624,0.46581498168279123,3,0,0.45706596970558167,3.5,False,0.0,,,49,1.0,0.0,46.05882352941177,1014.8385092062169,running,-656.9224853515625,100.25437927246094,0.17761099338531494
17,2,hard_narrow_gap_forward,-1.3499309428203738,-0.6199982445470693,2.1826195938632544e-06,random_local_offset,0.65,-0.12,0.0,-0.15,-1.25,1.57,1013.7704793120568,True,False,False,0.32356559403216273,0.48430657386779785,0.6609841147864298,0.3427901067266158,0.3427901067266158,0.318194008059814,0,0,0.6834915280342102,3.5,False,0.0,,,32,1.0,0.0,45.27777777777778,1014.7791742120969,running,-637.5248413085938,141.77467346191406,0.1765855997800827
18,2,hard_narrow_gap_forward,-1.1999311868796076,-0.49999786514139,2.2409369671760663e-06,random_local_offset,0.8,0.0,0.0,0.55,1.75,-1.57,1016.6133764880369,True,False,False,0.4735955061264,0.48190391063690186,0.8000000000000002,0.33997776806366004,0.33997776806366004,0.4600222319363401,0,0,0.4930129051208496,3.5,False,0.0,,,48,1.0,0.0,45.421052631578945,1014.8757111739884,running,-609.334716796875,95.96186065673828,0.17493800818920135
19,2,hard_narrow_gap_forward,-1.1999313118342625,-0.49999790084143386,2.1311730979961647e-06,random_local_offset,0.8,0.0,0.0,-0.55,1.75,-1.57,1014.8851938557009,True,False,False,0.49310212991507263,0.4665720462799072,0.8,0.3437652544085076,0.3437652544085076,0.45623474559149246,2,0,0.4665720462799072,3.5,False,0.0,,,46,1.0,0.0,45.45,1014.8761853080741,running,-627.4290771484375,97.38610076904297,0.17332564294338226
20,2,hard_narrow_gap_forward,-1.1999312272417084,-0.4999979302417766,2.1535159063337645e-06,random_local_offset,0.8,0.0,0.0,-0.15,1.25,-1.57,1016.4335263842638,True,False,False,0.4692856536966547,0.4861550033092499,0.7999999999999999,0.34013526598723126,0.34013526598723126,0.45986473401276867,0,0,0.5046729445457458,3.5,False,0.0,,,46,1.0,0.0,45.476190476190474,1014.9503444069402,running,-614.30029296875,77.63031768798828,0.17201115190982819
21,2,hard_narrow_gap_forward,-1.3499309284501313,-0.6199981797895774,2.281546471551357e-06,random_local_offset,0.65,-0.12,0.0,0.55,-1.75,1.57,1013.5470677484486,True,False,False,0.32347476645941386,0.48645511269569397,0.6609841147864296,0.3442971997381183,0.3442971997381183,0.3166869150483113,0,0,0.6696193814277649,3.5,False,0.0,,,33,1.0,0.0,44.90909090909091,1014.8865591042814,running,0.0,111.20453643798828,0.17112575471401215
22,2,hard_narrow_gap_forward,-1.1999306989757446,-0.37999781895144424,2.246714780584946e-06,random_local_offset,0.8,0.12,0.0,-1.05,1.25,-1.57,1016.6758751987974,True,False,False,0.4690081968678196,0.4834632873535156,0.8089499366462675,0.34474405726192686,0.34474405726192686,0.4642058793843406,0,0,0.48778849840164185,3.5,False,0.0,,,46,1.0,0.0,44.95652173913044,1014.964355456217,running,0.0,108.98109436035156,0.16912689805030823
23,2,hard_narrow_gap_forward,-1.1999314572309823,-0.3799978567362283,2.2455711849927267e-06,random_local_offset,0.8,0.12,0.0,-0.55,-1.75,1.57,1016.8808501143936,True,False,False,0.4628694557028166,0.4880862832069397,0.8089499366462675,0.3496813591784362,0.3496813591784362,0.4592685774678313,0,0,0.49531927704811096,3.5,False,0.0,,,47,1.0,0.0,45.041666666666664,1015.0442094003078,running,-643.2061157226562,116.86013793945312,0.16666832566261292
24,2,hard_narrow_gap_forward,-1.4499311945074136,-0.49999843608996863,2.2338435460763603e-06,random_local_offset,0.55,0.0,0.0,-1.05,-1.25,1.57,1010.4082153497051,True,False,False,0.2112806362758925,0.4855957627296448,0.55,0.3424811703026426,0.3424811703026426,0.20751882969735747,0,0,0.7232770919799805,3.5,False,0.0,,,21,1.0,0.0,44.08,1014.8587696382835,running,0.0,95.68119812011719,0.16595415771007538
25,2,hard_narrow_gap_forward,-1.3499309248851774,-0.6199981878155219,2.2695328357326795e-06,random_local_offset,0.65,-0.12,0.0,0.55,1.75,-1.57,1013.8105188408568,True,False,False,0.327955841765635,0.4903067648410797,0.6609841147864298,0.3398190202143572,0.3398190202143572,0.3211650945720726,0,0,0.647067666053772,3.5,False,0.0,,,33,1.0,0.0,43.16,1014.6732421502257,running,-639.12109375,91.36868286132812,0.16476544737815857
26,2,hard_narrow_gap_forward,-1.199931471577057,-0.3799978333026645,2.2717828281151516e-06,random_local_offset,0.8,0.12,0.0,-0.55,-1.75,1.57,1016.9509219862757,True,False,False,0.46426208159520976,0.4877529740333557,0.8089499366462675,0.3486443019470717,0.3486443019470717,0.4603056346991958,0,0,0.5245066285133362,3.5,False,0.0,,,46,1.0,0.0,42.84,1014.6428367744136,running,-652.6378173828125,92.8298568725586,0.16302935779094696
27,2,hard_narrow_gap_forward,-1.3499311869683344,-0.4999982038501365,2.2336758878224057e-06,random_local_offset,0.65,0.0,0.0,-0.55,1.75,-1.57,1013.9056177558848,True,False,False,0.31242748907255,0.4855198562145233,0.65,0.3405969356168567,0.3405969356168567,0.3094030643831433,0,0,0.6515142321586609,3.5,False,0.0,,,31,1.0,0.0,42.84,1014.7155887571683,running,0.0,67.98104858398438,0.16205431520938873
28,2,hard_narrow_gap_forward,-1.199933612065633,-0.37999789302125475,2.3728867794652237e-06,random_local_offset,0.8,0.12,0.0,-0.55,-1.75,1.57,1016.8808011457968,True,False,False,0.46267614027499027,0.4903757870197296,0.8089499366462675,0.3484594282614698,0.3484594282614698,0.46049050838479766,0,0,0.515167772769928,3.5,False,0.0,,,46,1.0,0.0,41.92,1014.6386050985847,running,0.0,160.75540161132812,0.16099372506141663
29,2,hard_narrow_gap_forward,-1.4499312144318646,-0.49999841796211647,2.2570384309506687e-06,random_local_offset,0.55,0.0,0.0,-1.05,1.25,-1.57,1010.8834142546465,True,False,False,0.2072073597157767,0.49267056584358215,0.55,0.34448200400494056,0.34448200400494056,0.2055179959950595,0,0,0.7531430721282959,3.5,False,0.0,,,21,1.0,0.0,41.2,1014.5905907241505,running,-667.1221313476562,72.34494018554688,0.1608973890542984
30,2,hard_narrow_gap_forward,-1.1999313160082172,-0.49999786309995314,2.176964670955972e-06,random_local_offset,0.8,0.0,0.0,0.55,1.75,-1.57,1016.0754298261947,True,False,False,0.46733744886766615,0.4764952063560486,0.8000000000000002,0.3424105936676081,0.3424105936676081,0.45758940633239203,1,0,0.5180367231369019,3.5,False,0.0,,,45,1.0,0.0,42.08,1014.8661769275749,running,0.0,88.06854248046875,0.16051778197288513
31,2,hard_narrow_gap_forward,-1.199931172586036,-0.3799979248537987,2.4402950840847623e-06,random_local_offset,0.8,0.12,0.0,-1.05,1.25,-1.57,1016.4416698477087,True,False,False,0.46728840652613973,0.48903799057006836,0.8089499366462675,0.3475022495218135,0.3475022495218135,0.46144768712445394,0,0,0.48903799057006836,3.5,False,0.0,,,46,1.0,0.0,41.96,1014.9638977203847,running,0.0,69.5177001953125,0.1593954712152481
32,2,hard_narrow_gap_forward,-1.199936852858359,-0.6199978493090971,2.1448519427732635e-06,random_local_offset,0.8,-0.12,0.0,-1.05,-1.25,1.57,1016.213072390234,True,False,False,0.4768191746496464,0.48619934916496277,0.8089499366462675,0.34307688142534054,0.34307688142534054,0.4658730552209269,0,0,0.535780131816864,3.5,False,0.0,,,48,1.0,0.0,40.08,1014.9425382023359,running,0.0,62.936431884765625,0.15856368839740753
33,2,hard_narrow_gap_forward,-1.1999306770844318,-0.6199979552332854,2.3683345204931393e-06,random_local_offset,0.8,-0.12,0.0,-0.15,-1.25,1.57,1016.6493027456129,True,False,False,0.4730337654612404,0.48544439673423767,0.8089499366462674,0.34441847161108785,0.34441847161108785,0.4645314650351795,0,0,0.5441737174987793,3.5,False,0.0,,,47,1.0,0.0,40.16,1014.9529611846348,running,-675.7789916992188,34.69683837890625,0.1573801189661026
34,2,hard_narrow_gap_forward,-1.1999314843444047,-0.3799978578494564,2.2404241779773215e-06,random_local_offset,0.8,0.12,0.0,1.05,1.25,-1.57,1016.8412935392797,True,False,False,0.47178939918837093,0.47817593812942505,0.8089499366462674,0.34534238578651105,0.34534238578651105,0.4636075508597563,2,0,0.49439606070518494,3.5,False,0.0,,,47,1.0,0.0,40.8,1015.0723373779501,running,0.0,37.70042419433594,0.1562802493572235
35,2,hard_narrow_gap_forward,-1.349931512448355,-0.379998235901015,2.184194234393807e-06,random_local_offset,0.65,0.12,0.0,1.05,1.25,-1.57,1013.6318318004111,True,False,False,0.31520306986658597,0.4889337122440338,0.6609841147864297,0.3478522677797759,0.3478522677797759,0.3131318470066538,0,0,0.6516445875167847,3.5,False,0.0,,,30,1.0,0.0,40.28,1014.9668105429811,running,0.0,56.497840881347656,0.15611965954303741
36,2,hard_narrow_gap_forward,-1.4499312041890318,-0.4999984139220605,2.2731113174955564e-06,random_local_offset,0.55,0.0,0.0,-0.55,1.75,-1.57,1010.1873013784096,True,False,False,0.20440181062832852,0.4894470274448395,0.5499999999999999,0.34765728030819015,0.34765728030819015,0.20234271969180978,0,0,0.7523428201675415,3.5,False,0.0,,,20,1.0,0.0,39.76,1014.8762672802119,running,0.0,62.25611877441406,0.15556935966014862
37,2,hard_narrow_gap_forward,-1.199931202697357,-0.4999978380829006,2.2744015934145243e-06,random_local_offset,0.8,0.0,0.0,0.55,-1.75,1.57,1017.3377102707151,True,False,False,0.4590303145579577,0.4877582788467407,0.7999999999999999,0.34292538924885246,0.34292538924885246,0.45707461075114747,0,0,0.560872495174408,3.5,False,0.0,,,45,1.0,0.0,39.68,1014.9134057692644,running,-661.72998046875,92.2668228149414,0.15481548011302948
38,2,hard_narrow_gap_forward,-1.1999336286590963,-0.37999786321203344,2.408330270826073e-06,random_local_offset,0.8,0.12,0.0,1.05,1.25,-1.57,1016.9078893735592,True,False,False,0.46230701518945455,0.48089754581451416,0.8089499366462676,0.3475598199116354,0.3475598199116354,0.46139011673463215,0,0,0.508758544921875,3.5,False,0.0,,,44,1.0,0.0,40.6,1015.1774110862627,running,-656.2578125,85.236572265625,0.15367357432842255
39,2,hard_narrow_gap_forward,-1.3499312989953771,-0.49999821753716545,2.13916447206176e-06,random_local_offset,0.65,0.0,0.0,1.05,1.25,-1.57,1013.6312493598633,True,False,False,0.31009801939149567,0.47789597511291504,0.6499999999999999,0.3409865160706841,0.3409865160706841,0.3090134839293158,1,0,0.6602410674095154,3.5,False,0.0,,,29,1.0,0.0,39.84,1015.087317208229,running,0.0,89.44995880126953,0.15307748317718506
40,2,hard_narrow_gap_forward,-1.4499312084191351,-0.49999846130263836,2.186597296334366e-06,random_local_offset,0.55,0.0,0.0,-0.55,-1.75,1.57,1010.8947530647591,True,False,False,0.20758107887430827,0.4820348918437958,0.5499999999999999,0.3435256961605536,0.3435256961605536,0.20647430383944632,0,0,0.7405539751052856,3.5,False,0.0,,,21,1.0,0.0,38.68,1014.9061542598115,running,-688.4461059570312,65.926025390625,0.15305885672569275
41,2,hard_narrow_gap_forward,-1.1999312106636861,-0.4999978764907386,2.2348415513148026e-06,random_local_offset,0.8,0.0,0.0,-1.05,1.25,-1.57,1016.5905744555865,True,False,False,0.4579715158199521,0.4906997084617615,0.8000000000000002,0.3464369598135625,0.3464369598135625,0.45356304018643767,0,0,0.523983895778656,3.5,False,0.0,,,44,1.0,0.0,38.48,1014.9219174594882,running,-660.9740600585938,125.09162139892578,0.15252919495105743
42,2,hard_narrow_gap_forward,-1.349931495201795,-0.3799982328325555,2.191539661321763e-06,random_local_offset,0.65,0.12,0.0,-1.05,1.25,-1.57,1013.2338941713597,True,False,False,0.32498445639076184,0.47744128108024597,0.6609841147864298,0.34331393587871606,0.34331393587871606,0.31767017890771376,1,0,0.6288636922836304,3.5,False,0.0,,,31,1.0,0.0,38.44,1014.9004540538604,running,0.0,39.05533218383789,0.15171557664871216
43,2,hard_narrow_gap_forward,-1.4499312035086318,-0.4999983941136091,2.2930580876524722e-06,random_local_offset,0.55,0.0,0.0,-0.55,-1.75,1.57,1010.5580239843368,True,False,False,0.20535128868991048,0.4864274561405182,0.55,0.3467348097050345,0.3467348097050345,0.20326519029496554,0,0,0.7462224960327148,3.5,False,0.0,,,21,1.0,0.0,37.36,1014.658239953712,running,-674.165771484375,51.58474349975586,0.1512974053621292
44,2,hard_narrow_gap_forward,-1.1999320666737028,-0.3799979219742042,2.2074911179463195e-06,random_local_offset,0.8,0.12,0.0,0.55,1.75,-1.57,1015.4313900747794,True,False,False,0.4745314932492317,0.4847564399242401,0.8089499366462676,0.3492280767795539,0.3492280767795539,0.45972185986671366,0,0,0.4847564399242401,3.5,False,0.0,,,45,1.0,0.0,37.32,1014.6800878024752,running,0.0,19.64830780029297,0.15051864087581635
45,2,hard_narrow_gap_forward,-1.199933641183341,-0.37999791990124476,2.337956600557943e-06,random_local_offset,0.8,0.12,0.0,-0.15,1.25,-1.57,1015.8773240238759,True,False,False,0.4854412671133578,0.4708493947982788,0.8089499366462674,0.34308009163726216,0.34308009163726216,0.4658698450090052,2,0,0.4708493947982788,3.5,False,0.0,,,47,1.0,0.0,37.36,1014.6578397080598,running,-690.9447631835938,100.40856170654297,0.1491803377866745
46,2,hard_narrow_gap_forward,-1.1999314855006171,-0.3799979198242474,2.182856808052031e-06,random_local_offset,0.8,0.12,0.0,0.55,1.75,-1.57,1016.0589285569663,True,False,False,0.46768444276694743,0.4841788411140442,0.8089499366462674,0.3497946959028193,0.3497946959028193,0.45915524074344805,0,0,0.5134640336036682,3.5,False,0.0,,,45,1.0,0.0,37.84,1014.7583141404004,running,0.0,24.49748992919922,0.14752323925495148
47,2,hard_narrow_gap_forward,-1.1999312291668547,-0.49999789765359537,2.202100895016488e-06,random_local_offset,0.8,0.0,0.0,-0.15,-1.25,1.57,1016.7422783837119,True,False,False,0.4577021928199721,0.4885784089565277,0.8000000000000002,0.34523487955778337,0.34523487955778337,0.4547651204422168,0,0,0.5469554662704468,3.5,False,0.0,,,46,1.0,0.0,37.84,1014.7609702677969,running,0.0,66.58311462402344,0.14627914130687714
48,2,hard_narrow_gap_forward,-1.3499314878679114,-0.3799982150443825,2.2220699551468288e-06,random_local_offset,0.65,0.12,0.0,0.55,1.75,-1.57,1014.2990988179004,True,False,False,0.3194844966935195,0.4885548949241638,0.6609841147864295,0.34293425967111063,0.34293425967111063,0.31804985511531886,0,0,0.6319133043289185,3.5,False,0.0,,,32,1.0,0.0,37.24,1014.6577002159372,running,0.0,43.443878173828125,0.14535892009735107
49,2,hard_narrow_gap_forward,-1.1999373584947648,-0.499997849041209,2.302390591706109e-06,random_local_offset,0.8,0.0,0.0,-0.15,1.25,-1.57,1016.4643410086974,True,False,False,0.45615123290622983,0.48856642842292786,0.8000000000000002,0.34760277451408256,0.34760277451408256,0.4523972254859176,0,0,0.5267364382743835,3.5,False,0.0,,,44,1.0,0.0,38.16,1014.8999452422968,running,0.0,34.490943908691406,0.1448889821767807
50,2,hard_narrow_gap_forward,-1.199930934808731,-0.6199978648202212,2.242383263307689e-06,random_local_offset,0.8,-0.12,0.0,1.05,1.25,-1.57,1016.6481891159573,True,False,False,0.47422717214878496,0.48371070623397827,0.8089499366462674,0.3419301144816261,0.3419301144816261,0.4670198221646413,0,0,0.544614851474762,3.5,False,0.0,,,45,1.0,0.0,38.64,1015.0134520533007,running,-665.7349853515625,37.038841247558594,0.14378122985363007
51,2,hard_narrow_gap_forward,-1.3499314891863299,-0.37999825465114745,2.168874758254326e-06,random_local_offset,0.65,0.12,0.0,-1.05,-1.25,1.57,1013.7989617401012,True,False,False,0.3133029886160073,0.4854828119277954,0.6609841147864299,0.34882663323954716,0.34882663323954716,0.3121574815468828,0,0,0.662983775138855,3.5,False,0.0,,,31,1.0,0.0,38.04,1014.8873736434538,running,0.0,41.61883544921875,0.14364902675151825
52,2,hard_narrow_gap_forward,-1.3499354666713412,-0.6199982007743983,2.209903620308781e-06,random_local_offset,0.65,-0.12,0.0,-0.15,-1.25,1.57,1013.9688836899202,True,False,False,0.32007079780235226,0.48412567377090454,0.6609841147864299,0.34565189682722103,0.34565189682722103,0.3153322179592089,0,0,0.6573097705841064,3.5,False,0.0,,,33,1.0,0.0,38.12,1014.8899042808152,running,-667.4700927734375,43.79875183105469,0.14271973073482513
53,2,hard_narrow_gap_forward,-1.1999309469290802,-0.6199978593777067,2.2483208327349285e-06,random_local_offset,0.8,-0.12,0.0,-0.15,1.25,-1.57,1016.2027799621088,True,False,False,0.4747603800637806,0.4854361116886139,0.8089499366462676,0.34425754677175474,0.34425754677175474,0.46469238987451283,0,0,0.5442192554473877,3.5,False,0.0,,,48,1.0,0.0,38.2,1014.8627834334678,running,-682.4755249023438,47.163021087646484,0.1412300020456314
54,2,hard_narrow_gap_forward,-1.3499309409477742,-0.6199981794975289,2.2708945370934605e-06,random_local_offset,0.65,-0.12,0.0,-1.05,-1.25,1.57,1014.3664343839042,True,False,False,0.3242417248932139,0.4878862500190735,0.6609841147864298,0.33940823294636674,0.33940823294636674,0.3215758818400631,0,0,0.6815423369407654,3.5,False,0.0,,,34,1.0,0.0,38.72,1015.0021042386381,running,-663.5406494140625,71.48928833007812,0.1396695077419281
55,2,hard_narrow_gap_forward,-1.349930945617031,-0.6199982065556131,2.2447120275819332e-06,random_local_offset,0.65,-0.12,0.0,-0.55,-1.75,1.57,1013.4702438029926,True,False,False,0.32040307483840785,0.4861149191856384,0.6609841147864297,0.34429401721446984,0.34429401721446984,0.31669009757195987,0,0,0.6809757351875305,3.5,False,0.0,,,32,1.0,0.0,38.2,1014.89789679771,running,-701.5315551757812,72.88818359375,0.13863001763820648
56,2,hard_narrow_gap_forward,-1.1999312236848685,-0.4999979496733866,2.1395779660477156e-06,random_local_offset,0.8,0.0,0.0,-1.05,1.25,-1.57,1016.8628071836297,True,False,False,0.45867751064363355,0.4804099500179291,0.7999999999999999,0.34521980810354214,0.34521980810354214,0.4547801918964578,0,0,0.528882622718811,3.5,False,0.0,,,45,1.0,0.0,38.16,1014.9147422911467,running,0.0,96.36615753173828,0.13703525066375732
57,2,hard_narrow_gap_forward,-1.3499312103840824,-0.499998193518587,2.252437107809499e-06,random_local_offset,0.65,0.0,0.0,-0.15,1.25,-1.57,1013.662909310072,True,False,False,0.3050239559598764,0.4809176027774811,0.6500000000000001,0.34620675769416615,0.34620675769416615,0.303793242305834,0,0,0.6767336130142212,3.5,False,0.0,,,30,1.0,0.0,37.44,1014.8127357679401,running,0.0,24.230260848999023,0.13622848689556122
58,2,hard_narrow_gap_forward,-1.1999300976293874,-0.499997931895024,2.2690186370956545e-06,random_local_offset,0.8,0.0,0.0,1.05,1.25,-1.57,1016.1280498981998,True,False,False,0.46208297204432,0.47900697588920593,0.7999999999999999,0.345143156024726,0.345143156024726,0.45485684397527393,1,0,0.5091466903686523,3.5,False,0.0,,,45,1.0,0.0,37.36,1014.7918856540439,running,-661.677490234375,40.52780532836914,0.13490964472293854
59,2,hard_narrow_gap_forward,-1.4499303111969821,-0.4999986206929802,2.5524342570944403e-06,random_local_offset,0.55,0.0,0.0,-0.15,-1.25,1.57,1010.6180282075879,True,False,False,0.20569700890334197,0.4942482113838196,0.5499999999999999,0.34554253756475517,0.34554253756475517,0.20445746243524476,0,0,0.7552103400230408,3.5,False,0.0,,,20,1.0,0.0,36.28,1014.5429550407762,running,-674.0758666992188,36.80293273925781,0.13389016687870026
