episode,episode_reward,success,collision,timeout,path_length,min_obstacle_distance,steps,actor_loss,critic_loss,alpha
87,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,1327.789306640625,0.7079932689666748
88,-800.0,False,True,False,0.0,0.11999999731779099,1,596.9070434570312,1538.570068359375,0.7074834108352661
89,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,512.2109985351562,0.7074834108352661
90,-814.5904255235241,False,True,False,0.018037932891642898,0.11999999731779099,4,0.0,1176.995361328125,0.7064686417579651
91,-800.0,False,True,False,0.0,0.11999999731779099,1,593.1287231445312,2160.69970703125,0.7059584259986877
92,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,1475.0885009765625,0.7059584259986877
93,-800.0,False,True,False,0.0,0.11999999731779099,1,581.3502807617188,2795.5166015625,0.705451250076294
94,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,2847.7294921875,0.705451250076294
95,-800.0,False,True,False,0.0,0.11999999731779099,1,602.4199829101562,3023.7607421875,0.7049449682235718
96,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,2135.78515625,0.7049449682235718
97,-800.0,False,True,False,0.0,0.11999999731779099,1,585.0349731445312,3050.594482421875,0.704440712928772
98,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,2735.081787109375,0.704440712928772
99,-800.0,False,True,False,0.0,0.11999999731779099,1,596.7256469726562,2350.5517578125,0.7039355039596558
100,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,2742.96533203125,0.7039355039596558
101,-859.9626033655296,False,True,False,0.1812601903482687,0.11999999731779099,38,0.0,1072.49755859375,0.6941797137260437
102,-800.0,False,True,False,0.0,0.11999999731779099,1,601.2346801757812,538.397705078125,0.6936401128768921
103,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,831.1358642578125,0.6936401128768921
104,-800.0,False,True,False,0.0,0.11999999731779099,1,622.26318359375,1625.5567626953125,0.693097710609436
105,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,1459.521240234375,0.693097710609436
106,-800.0,False,True,False,0.0,0.11999999731779099,1,607.3993530273438,1486.48876953125,0.6925565600395203
107,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,1124.34521484375,0.6925565600395203
108,-800.0,False,True,False,0.0,0.11999999731779099,1,604.6773681640625,841.3914794921875,0.6920186281204224
109,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,734.603759765625,0.6920186281204224
110,-870.0259264581374,False,True,False,0.03149238663193227,0.11999999731779099,15,607.300048828125,977.665771484375,0.6878420114517212
111,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,537.320556640625,0.6878420114517212
112,-800.0,False,True,False,0.0,0.11999999731779099,1,624.1464233398438,450.77337646484375,0.6873260736465454
113,-840.0148442166214,False,True,False,0.037371235259381436,0.11999999731779099,9,0.0,634.7394409179688,0.6852861046791077
114,-800.0,False,True,False,0.0,0.11999999731779099,1,627.534423828125,249.3004150390625,0.6847844123840332
115,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,418.30767822265625,0.6847844123840332
116,-800.0,False,True,False,0.0,0.11999999731779099,1,619.8240356445312,485.05426025390625,0.6842878460884094
117,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,682.1935424804688,0.6842878460884094
118,-800.0,False,True,False,0.0,0.11999999731779099,1,622.7876586914062,443.551025390625,0.6837969422340393
119,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,415.5457763671875,0.6837969422340393
120,-834.5692452628539,False,True,False,0.02125366308432046,0.11999999731779099,8,0.0,468.5643310546875,0.6818553805351257
121,-800.0,False,True,False,0.0,0.11999999731779099,1,629.8043212890625,588.8370361328125,0.6813725829124451
122,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,1027.80859375,0.6813725829124451
123,-800.0,False,True,False,0.0,0.11999999731779099,1,616.3978881835938,569.1979370117188,0.6808916330337524
124,-860.1774538861841,False,True,False,0.038835947516566466,0.11999999731779099,13,0.0,435.26312255859375,0.6780004501342773
125,-800.0,False,True,False,0.0,0.11999999731779099,1,623.1110229492188,557.429443359375,0.6775221228599548
126,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,300.10699462890625,0.6775221228599548
127,-800.0,False,True,False,0.0,0.11999999731779099,1,629.3810424804688,660.3468627929688,0.6770502924919128
128,-819.8316097407525,False,True,False,0.016225574675599642,0.11999999731779099,5,0.0,546.0653076171875,0.6761214137077332
129,-800.0,False,True,False,0.0,0.11999999731779099,1,626.4356079101562,740.6937866210938,0.6756653189659119
130,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,780.5775146484375,0.6756653189659119
131,-869.3662054692545,False,True,False,0.06166977258105709,0.11999999731779099,15,624.1815795898438,792.2467041015625,0.6721621155738831
132,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,575.6470947265625,0.6721621155738831
133,-800.0,False,True,False,0.0,0.11999999731779099,1,642.3218383789062,887.0870361328125,0.6717283725738525
134,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,538.6812744140625,0.6717283725738525
135,-800.0,False,True,False,0.0,0.11999999731779099,1,620.1995239257812,671.38818359375,0.6712973117828369
136,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,1081.400390625,0.6712973117828369
137,-800.0,False,True,False,0.0,0.11999999731779099,1,637.4949340820312,1400.433349609375,0.6708726286888123
138,-878.00777339844,False,True,False,0.16610511405279363,0.11999999731779099,38,629.4691162109375,733.9483642578125,0.6634784936904907
139,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,296.0785217285156,0.6634784936904907
140,-800.0,False,True,False,0.0,0.11999999731779099,1,623.2889404296875,782.326416015625,0.6631080508232117
141,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,1147.675537109375,0.6631080508232117
142,-800.0,False,True,False,0.0,0.11999999731779099,1,643.7039794921875,983.3955688476562,0.6627366542816162
143,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,555.6415405273438,0.6627366542816162
144,-800.0,False,True,False,0.0,0.11999999731779099,1,629.1984252929688,922.2684326171875,0.6623653769493103
145,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,967.7732543945312,0.6623653769493103
146,-800.0,False,True,False,0.0,0.11999999731779099,1,639.066162109375,929.3712158203125,0.6619987487792969
147,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,700.342041015625,0.6619987487792969
148,-800.0,False,True,False,0.0,0.11999999731779099,1,625.737548828125,497.97833251953125,0.6616337895393372
149,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,1127.661376953125,0.6616337895393372
150,-800.0,False,True,False,0.0,0.11999999731779099,1,643.719970703125,1051.41064453125,0.6612691879272461
151,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,737.6455078125,0.6612691879272461
152,-800.0,False,True,False,0.0,0.11999999731779099,1,643.2720947265625,589.7479248046875,0.6609038710594177
153,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,649.0634765625,0.6609038710594177
154,-800.0,False,True,False,0.0,0.11999999731779099,1,631.2996215820312,1018.783935546875,0.6605419516563416
155,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,401.9434814453125,0.6605419516563416
156,-800.0,False,True,False,0.0,0.11999999731779099,1,635.318359375,222.2083740234375,0.660179615020752
157,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,509.77166748046875,0.660179615020752
158,-800.0,False,True,False,0.0,0.11999999731779099,1,641.86962890625,571.3626708984375,0.6598174571990967
159,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,858.8656005859375,0.6598174571990967
160,-800.0,False,True,False,0.0,0.11999999731779099,1,634.3713989257812,277.79962158203125,0.6594612002372742
161,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,582.9216918945312,0.6594612002372742
162,-800.0,False,True,False,0.0,0.11999999731779099,1,635.6410522460938,691.988525390625,0.6591058969497681
163,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,297.49102783203125,0.6591058969497681
164,-800.0,False,True,False,0.0,0.11999999731779099,1,644.7979125976562,424.91278076171875,0.6587491035461426
165,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,394.9725036621094,0.6587491035461426
166,-800.0,False,True,False,0.0,0.11999999731779099,1,636.6883544921875,169.4482879638672,0.6583968997001648
167,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,591.931640625,0.6583968997001648
168,-800.0,False,True,False,0.0,0.11999999731779099,1,636.0543823242188,615.4019775390625,0.658047616481781
169,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,357.9964904785156,0.658047616481781
170,-800.0,False,True,False,0.0,0.11999999731779099,1,641.3610229492188,736.57958984375,0.6576985120773315
171,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,440.25482177734375,0.6576985120773315
172,-800.0,False,True,False,0.0,0.11999999731779099,1,634.3488159179688,750.503662109375,0.6573541760444641
173,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,738.684814453125,0.6573541760444641
174,-800.0,False,True,False,0.0,0.11999999731779099,1,644.017822265625,643.1837158203125,0.6570072770118713
175,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,645.2239990234375,0.6570072770118713
176,-800.0,False,True,False,0.0,0.11999999731779099,1,636.264892578125,590.9244384765625,0.6566588282585144
177,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,1035.428466796875,0.6566588282585144
178,-800.0,False,True,False,0.0,0.11999999731779099,1,649.5374755859375,1046.374755859375,0.6563113927841187
179,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,915.3668823242188,0.6563113927841187
180,-800.0,False,True,False,0.0,0.11999999731779099,1,641.5652465820312,538.045654296875,0.6559669971466064
181,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,762.0355224609375,0.6559669971466064
182,-800.0,False,True,False,0.0,0.11999999731779099,1,629.6724853515625,878.1016235351562,0.6556232571601868
183,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,687.429931640625,0.6556232571601868
184,-800.0,False,True,False,0.0,0.11999999731779099,1,638.75146484375,869.7108154296875,0.6552780866622925
185,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,541.796875,0.6552780866622925
186,-800.0,False,True,False,0.0,0.11999999731779099,1,642.244873046875,881.831787109375,0.6549306511878967
187,-829.9812121295611,False,True,False,0.014472779714122756,0.11999999731779099,7,0.0,892.4026489257812,0.6538777947425842
188,-800.0,False,True,False,0.0,0.11999999731779099,1,642.5150146484375,893.4688720703125,0.65352463722229
189,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,811.415283203125,0.65352463722229
190,-800.0,False,True,False,0.0,0.11999999731779099,1,640.902099609375,630.52490234375,0.65317302942276
191,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,502.52398681640625,0.65317302942276
192,-800.0,False,True,False,0.0,0.11999999731779099,1,644.3185424804688,488.6539611816406,0.6528275012969971
193,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,621.3463134765625,0.6528275012969971
194,-800.0,False,True,False,0.0,0.11999999731779099,1,644.5670166015625,559.8829956054688,0.652486264705658
195,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,487.27130126953125,0.652486264705658
196,-800.0,False,True,False,0.0,0.11999999731779099,1,642.9871826171875,462.7679443359375,0.6521487832069397
197,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,543.4503173828125,0.6521487832069397
198,-800.0,False,True,False,0.0,0.11999999731779099,1,644.2784423828125,489.1763916015625,0.6518114805221558
199,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,768.899169921875,0.6518114805221558
200,-800.0,False,True,False,0.0,0.11999999731779099,1,649.3922119140625,597.1754760742188,0.6514713764190674
201,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,940.6620483398438,0.6514713764190674
202,-800.0,False,True,False,0.0,0.11999999731779099,1,640.9136962890625,681.0081787109375,0.6511286497116089
203,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,566.7625732421875,0.6511286497116089
204,-800.0,False,True,False,0.0,0.11999999731779099,1,646.8126220703125,685.875244140625,0.6507843136787415
205,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,395.0636901855469,0.6507843136787415
206,-800.0,False,True,False,0.0,0.11999999731779099,1,642.6369018554688,826.558349609375,0.6504424810409546
207,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,517.999755859375,0.6504424810409546
208,-800.0,False,True,False,0.0,0.11999999731779099,1,646.6598510742188,278.3923034667969,0.6500968933105469
209,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,1032.9984130859375,0.6500968933105469
210,-800.0,False,True,False,0.0,0.11999999731779099,1,660.6702880859375,757.222900390625,0.6497540473937988
211,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,1118.1612548828125,0.6497540473937988
212,-800.0,False,True,False,0.0,0.11999999731779099,1,639.4419555664062,1156.557861328125,0.6494128704071045
213,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,763.3492431640625,0.6494128704071045
214,-800.0,False,True,False,0.0,0.11999999731779099,1,658.5665893554688,760.6617431640625,0.649071455001831
215,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,844.428955078125,0.649071455001831
216,-800.0,False,True,False,0.0,0.11999999731779099,1,641.9247436523438,761.8814697265625,0.6487258076667786
217,-864.8809698964162,False,True,False,0.03574447375351442,0.11999999731779099,14,649.259521484375,185.799560546875,0.6462960243225098
218,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,535.1700439453125,0.6462960243225098
219,-800.0,False,True,False,0.0,0.11999999731779099,1,654.62890625,828.0143432617188,0.6459425091743469
220,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,527.3375854492188,0.6459425091743469
221,-800.0,False,True,False,0.0,0.11999999731779099,1,648.3922729492188,870.1087646484375,0.6455854177474976
222,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,695.367919921875,0.6455854177474976
223,-800.0,False,True,False,0.0,0.11999999731779099,1,659.5992431640625,313.885009765625,0.6452252864837646
224,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,608.37451171875,0.6452252864837646
225,-800.0,False,True,False,0.0,0.11999999731779099,1,641.2818603515625,791.65185546875,0.6448656916618347
226,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,538.62939453125,0.6448656916618347
227,-800.0,False,True,False,0.0,0.11999999731779099,1,646.7474975585938,631.6127319335938,0.6445095539093018
228,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,482.80279541015625,0.6445095539093018
229,-800.0,False,True,False,0.0,0.11999999731779099,1,648.51220703125,512.1432495117188,0.6441574096679688
230,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,412.38690185546875,0.6441574096679688
231,-800.0,False,True,False,0.0,0.11999999731779099,1,650.897705078125,575.32373046875,0.6438038349151611
232,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,495.97998046875,0.6438038349151611
233,-800.0,False,True,False,0.0,0.11999999731779099,1,638.5308837890625,587.0274658203125,0.643452525138855
234,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,356.28509521484375,0.643452525138855
235,-800.0,False,True,False,0.0,0.11999999731779099,1,657.2113037109375,656.235595703125,0.6430985331535339
236,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,453.5555419921875,0.6430985331535339
237,-800.0,False,True,False,0.0,0.11999999731779099,1,650.470458984375,442.1971435546875,0.6427463293075562
238,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,494.29296875,0.6427463293075562
239,-800.0,False,True,False,0.0,0.11999999731779099,1,642.504150390625,301.6727294921875,0.642392098903656
240,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,343.16455078125,0.642392098903656
241,-800.0,False,True,False,0.0,0.11999999731779099,1,648.659423828125,341.4471435546875,0.6420382857322693
242,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,589.4703979492188,0.6420382857322693
243,-800.0,False,True,False,0.0,0.11999999731779099,1,655.3143920898438,554.8663330078125,0.6416813135147095
244,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,558.05517578125,0.6416813135147095
245,-800.0,False,True,False,0.0,0.11999999731779099,1,643.6732177734375,708.0140380859375,0.6413195133209229
246,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,536.2645874023438,0.6413195133209229
247,-800.0,False,True,False,0.0,0.11999999731779099,1,650.7499389648438,790.099609375,0.6409529447555542
248,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,400.8666076660156,0.6409529447555542
249,-800.0,False,True,False,0.0,0.11999999731779099,1,639.886474609375,439.330810546875,0.640582799911499
250,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,429.1767883300781,0.640582799911499
251,-800.0,False,True,False,0.0,0.11999999731779099,1,650.3377075195312,331.85406494140625,0.6402125358581543
252,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,851.7979736328125,0.6402125358581543
253,-800.0,False,True,False,0.0,0.11999999731779099,1,643.2132568359375,403.45361328125,0.6398473978042603
254,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,1054.9674072265625,0.6398473978042603
255,-800.0,False,True,False,0.0,0.11999999731779099,1,660.8070068359375,325.1642150878906,0.6394810676574707
256,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,140.11529541015625,0.6394810676574707
257,-800.0,False,True,False,0.0,0.11999999731779099,1,641.3115844726562,702.6735229492188,0.6391103267669678
258,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,522.192138671875,0.6391103267669678
259,-800.0,False,True,False,0.0,0.11999999731779099,1,638.8740234375,829.398193359375,0.6387455463409424
260,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,663.7237548828125,0.6387455463409424
261,-800.0,False,True,False,0.0,0.11999999731779099,1,656.040283203125,680.4595336914062,0.6383820176124573
262,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,478.15399169921875,0.6383820176124573
263,-800.0,False,True,False,0.0,0.11999999731779099,1,640.0672607421875,449.2822570800781,0.638016402721405
264,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,810.6498413085938,0.638016402721405
265,-800.0,False,True,False,0.0,0.11999999731779099,1,656.853759765625,479.33892822265625,0.6376523375511169
266,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,524.49267578125,0.6376523375511169
267,-800.0,False,True,False,0.0,0.11999999731779099,1,639.3591918945312,487.9083251953125,0.6372865438461304
268,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,480.43255615234375,0.6372865438461304
269,-800.0,False,True,False,0.0,0.11999999731779099,1,638.7977294921875,378.8248291015625,0.6369156837463379
