episode,stage_index,stage_name,goal_x,goal_y,goal_yaw,goal_mode,local_goal_dx,local_goal_dy,local_goal_dyaw,start_x,start_y,start_yaw,episode_reward,success,collision,timeout,path_length,min_obstacle_distance,initial_DG,final_DG,min_DG,goal_progress,close_obstacle_steps,narrow_gap_steps,waypoints_reached,waypoint_count,left_min_obstacle_distance,right_min_obstacle_distance,obstacle_exposure_met,rolling_obstacle_exposure_rate,eval_success_rate,eval_collision_rate,steps,rolling_success_rate,rolling_collision_rate,rolling_avg_steps,rolling_avg_reward,stage_status,actor_loss,critic_loss,alpha
55,5,hard_two_turn_sequences,-1.649932303826032,-0.3399990277669942,2.3719696789722666e-06,local_goal_sequence,0.35,0.16,0.0,1.05,-1.25,1.57,1051.6129679478563,True,False,False,0.7588969301250158,0.4236292839050293,0.384837628097877,0.27702640379609506,0.27702640379609506,0.10781122430178197,52,43,2,3,0.434616357088089,0.4236292839050293,True,1.0,,,74,1.0,0.0,80.64,1053.6398304831207,running,0.0,64.38733673095703,0.11056786775588989
56,5,hard_two_turn_sequences,-1.6499316426917665,-0.3399988467284389,2.1851594615368364e-06,local_goal_sequence,0.35,0.16,0.0,1.05,-1.25,1.57,1051.6565544180469,True,False,False,0.7610182406005902,0.41213709115982056,0.384837628097877,0.27380108394470243,0.27380108394470243,0.1110365441531746,49,43,2,3,0.43262168765068054,0.41213709115982056,True,1.0,,,73,1.0,0.0,80.12,1053.4237747950312,running,-554.9359741210938,64.28636932373047,0.10937698930501938
57,5,hard_two_turn_sequences,-1.6199307802028275,-0.6999988206259726,2.2105413414280267e-06,local_goal_sequence,0.38,-0.2,0.0,0.55,-1.75,1.57,1059.6913335933473,True,False,False,0.8474267246139057,0.35326412320137024,0.42941821107167766,0.2771306212001931,0.2771306212001931,0.15228758987148455,61,49,2,3,0.35326412320137024,0.44172006845474243,True,1.0,,,80,1.0,0.0,79.84,1053.3407136874548,running,-530.0585327148438,51.07070541381836,0.10868871212005615
58,5,hard_two_turn_sequences,-1.6499308356234088,-0.6599988723721291,2.2450149626672006e-06,local_goal_sequence,0.35,-0.16,0.0,-1.05,-1.25,1.57,1049.4614690102749,True,False,False,0.7694925764281949,0.38397908210754395,0.3848376280978771,0.26774446688575826,0.26774446688575826,0.11709316121211882,54,36,2,3,0.38397908210754395,0.46361592411994934,True,1.0,,,73,1.0,0.0,79.72,1053.347103699616,running,0.0,34.0958251953125,0.1088736280798912
59,5,hard_two_turn_sequences,-1.6499315579239189,-0.33999886202924523,2.2707411284484208e-06,local_goal_sequence,0.35,0.16,0.0,-0.15,-1.25,1.57,1048.4503968180302,True,False,False,0.7574120033876122,0.38987967371940613,0.3848376280978772,0.27875645828994033,0.27875645828994033,0.10608116980793686,51,44,2,3,0.4560600221157074,0.4171416163444519,True,1.0,,,74,1.0,0.0,79.4,1053.2725362445287,running,0.0,84.38880157470703,0.10828977823257446
60,5,hard_two_turn_sequences,-1.6499308404450792,-0.6599988690980955,2.2567964808340065e-06,local_goal_sequence,0.35,-0.16,0.0,-1.05,-1.25,1.57,1049.022879093633,True,False,False,0.7612668584807877,0.36964118480682373,0.3848376280978769,0.2750566250111631,0.2750566250111631,0.10978100308671379,56,44,2,3,0.36964118480682373,0.48354434967041016,True,1.0,,,74,1.0,0.0,79.36,1053.2700315843203,running,0.0,46.78157043457031,0.10561089962720871
61,5,hard_two_turn_sequences,-1.6499302179470767,-0.6599992878477388,2.7590699059667085e-06,local_goal_sequence,0.35,-0.16,0.0,-0.15,1.25,-1.57,1049.2856318201984,True,False,False,0.757100170782187,0.3466712534427643,0.38483762809787714,0.27852381216900396,0.27852381216900396,0.10631381592887318,53,36,2,3,0.3466712534427643,0.49994805455207825,True,1.0,,,73,1.0,0.0,78.92,1052.8610393419224,running,-486.1178894042969,28.58416748046875,0.10478545725345612
62,5,hard_two_turn_sequences,-1.6199307428442677,-0.6999988096127407,2.2553208623182035e-06,local_goal_sequence,0.38,-0.2,0.0,0.55,-1.75,1.57,1051.2782290043172,True,False,False,0.8480150561118378,0.3392883837223053,0.42941821107167777,0.27081366180016225,0.27081366180016225,0.15860454927151552,61,50,2,3,0.3392883837223053,0.4519616663455963,True,1.0,,,80,1.0,0.0,78.52,1052.4035783000306,running,-499.37530517578125,40.413795471191406,0.10491687059402466
63,5,hard_two_turn_sequences,-1.6199343586742168,-0.7000033406491539,8.253314368684579e-07,local_goal_sequence,0.38,-0.2,0.0,-1.05,-1.25,1.57,1051.137306759969,True,False,False,0.8396185154443104,0.32477977871894836,0.4294182110716778,0.27642164999487195,0.27642164999487195,0.15299656107680587,60,45,2,3,0.32477977871894836,0.4683729410171509,True,1.0,,,80,1.0,0.0,78.4,1052.4105257534343,running,-526.7546997070312,36.81114196777344,0.10451088100671768
64,5,hard_two_turn_sequences,-1.6199316477331995,-0.2999988388106569,2.1456083627321383e-06,local_goal_sequence,0.38,0.2,0.0,0.55,1.75,-1.57,1053.1241248474807,True,False,False,0.8409800881870007,0.3842288553714752,0.42941821107167766,0.27521893883858517,0.27521893883858517,0.1541992722330925,63,45,2,3,0.4155879020690918,0.3842288553714752,True,1.0,,,82,1.0,0.0,78.52,1052.563340877908,running,-489.97576904296875,50.890525817871094,0.10344041883945465
65,5,hard_two_turn_sequences,-1.649930858016248,-0.6599988751518897,2.2416086475914653e-06,local_goal_sequence,0.35,-0.16,0.0,-0.15,1.25,-1.57,1048.8112943404747,True,False,False,0.7665343290141904,0.36641886830329895,0.384837628097877,0.27412981437912304,0.27412981437912304,0.11070781371875399,53,39,2,3,0.36641886830329895,0.480880469083786,True,1.0,,,73,1.0,0.0,78.32,1052.4468852719629,running,0.0,36.26490783691406,0.10271602869033813
66,5,hard_two_turn_sequences,-1.649933422295077,-0.3399990219858535,2.2936884625938417e-06,local_goal_sequence,0.35,0.16,0.0,-0.15,1.25,-1.57,1054.8268219982401,True,False,False,0.7664165269675309,0.419053852558136,0.3848376280978771,0.2755753893152721,0.2755753893152721,0.10926223878260499,52,43,2,3,0.42309829592704773,0.419053852558136,True,1.0,,,74,1.0,0.0,77.88,1052.3523907783865,running,0.0,32.39506149291992,0.10300438106060028
67,5,hard_two_turn_sequences,-1.6499308307617047,-0.33999911262621774,2.606197510511689e-06,local_goal_sequence,0.35,0.16,0.0,1.05,1.25,-1.57,1052.5824765550553,True,False,False,0.7603178380976133,0.41364437341690063,0.384837628097877,0.27936732058177904,0.27936732058177904,0.10547030751609798,54,41,2,3,0.44995829463005066,0.4140470325946808,True,1.0,,,76,1.0,0.0,77.84,1052.2984604992025,running,0.0,69.38256072998047,0.10328031331300735
68,5,hard_two_turn_sequences,-1.6499315619879231,-0.33999888330618055,2.2248042175754003e-06,local_goal_sequence,0.35,0.16,0.0,1.05,-1.25,1.57,1054.5927058835102,True,False,False,0.7606382628279331,0.4025438725948334,0.3848376280978771,0.2760204444361231,0.2760204444361231,0.10881718366175397,52,43,2,3,0.44228169322013855,0.42070332169532776,True,1.0,,,75,1.0,0.0,77.84,1052.4979989159326,running,-511.5701904296875,24.14089584350586,0.1032804399728775
69,5,hard_two_turn_sequences,-1.6199307673130399,-0.6999988127177874,2.2249849538229974e-06,local_goal_sequence,0.38,-0.2,0.0,-0.15,1.25,-1.57,1052.0886444206699,True,False,False,0.8321744778173499,0.3226984441280365,0.4294182110716777,0.2775331587405783,0.2775331587405783,0.1518850523310994,62,47,2,3,0.3226984441280365,0.47779014706611633,True,1.0,,,80,1.0,0.0,77.72,1052.194210279887,running,-460.54925537109375,25.559871673583984,0.10335812717676163
70,5,hard_two_turn_sequences,-1.6199307872812838,-0.6999987977845861,2.2737272340836634e-06,local_goal_sequence,0.38,-0.2,0.0,-0.15,1.25,-1.57,1051.9968843053218,True,False,False,0.8350698588947726,0.3349717855453491,0.4294182110716779,0.2777146878824667,0.2777146878824667,0.15170352318921115,62,48,2,3,0.3349717855453491,0.4757935404777527,True,1.0,,,81,1.0,0.0,77.6,1051.8753343108351,running,0.0,104.08381652832031,0.10351467877626419
71,5,hard_two_turn_sequences,-1.6199379484060625,-0.29999881897654435,2.2139096084140007e-06,local_goal_sequence,0.38,0.2,0.0,-1.05,1.25,-1.57,1056.6790474265795,True,False,False,0.8394490119327582,0.34853968024253845,0.42941821107167777,0.27519256121698704,0.27519256121698704,0.15422564985469073,62,45,2,3,0.43070393800735474,0.34853968024253845,True,1.0,,,84,1.0,0.0,78.0,1052.1903725774212,running,0.0,49.158355712890625,0.1027229055762291
72,5,hard_two_turn_sequences,-1.6499338163215442,-0.3399989548981236,2.4089175079886387e-06,local_goal_sequence,0.35,0.16,0.0,-0.15,1.25,-1.57,1054.054150068494,True,False,False,0.7553407836881176,0.4255327880382538,0.384837628097877,0.2799334815597777,0.2799334815597777,0.10490414653809932,51,43,2,3,0.43241986632347107,0.4255327880382538,True,1.0,,,73,1.0,0.0,77.72,1052.2978354518696,running,-539.2962646484375,33.01259231567383,0.10161934047937393
73,5,hard_two_turn_sequences,-1.6199328535022228,-0.6999988924023562,2.385869729419759e-06,local_goal_sequence,0.38,-0.2,0.0,-0.15,-1.25,1.57,1052.683161298125,True,False,False,0.8355860468216504,0.32939523458480835,0.4294182110716779,0.27518754381739685,0.27518754381739685,0.15423066725428103,63,50,2,3,0.32939523458480835,0.48277711868286133,True,1.0,,,84,1.0,0.0,77.68,1052.214858551649,running,-522.9589233398438,59.37234878540039,0.10055643320083618
74,5,hard_two_turn_sequences,-1.619930868314754,-0.2999991705532158,2.5252586923740657e-06,local_goal_sequence,0.38,0.2,0.0,0.55,1.75,-1.57,1055.8796643151159,True,False,False,0.8424852644829415,0.382605642080307,0.4294182110716778,0.27940657459936613,0.27940657459936613,0.1500116364723117,63,43,2,3,0.42255303263664246,0.382605642080307,True,1.0,,,85,1.0,0.0,77.72,1052.322291500226,running,0.0,34.361351013183594,0.1006210446357727
75,5,hard_two_turn_sequences,-1.6499308589727615,-0.6599988869449795,2.2349155329807265e-06,local_goal_sequence,0.35,-0.16,0.0,0.55,1.75,-1.57,1049.1918862331418,True,False,False,0.7613998516388301,0.36513906717300415,0.3848376280978772,0.27344019292059574,0.27344019292059574,0.11139743517728146,51,39,2,3,0.36513906717300415,0.478249728679657,True,1.0,,,74,1.0,0.0,77.68,1052.2925123108241,running,0.0,57.04595184326172,0.10077522695064545
76,5,hard_two_turn_sequences,-1.6199353443521591,-0.6999986717034661,2.1071595230586246e-06,local_goal_sequence,0.38,-0.2,0.0,0.55,1.75,-1.57,1050.6605669792498,True,False,False,0.8287285991375071,0.30741965770721436,0.4294182110716778,0.2797883893203194,0.2797883893203194,0.14962982175135842,61,43,2,3,0.30741965770721436,0.483102411031723,True,1.0,,,80,1.0,0.0,77.56,1052.1894524307322,running,0.0,216.1865234375,0.10043349862098694
77,5,hard_two_turn_sequences,-1.619931673775961,-0.2999988288376617,2.1947681381018997e-06,local_goal_sequence,0.38,0.2,0.0,1.05,1.25,-1.57,1064.4493153681997,True,False,False,0.8337465207171961,0.3997734487056732,0.42941821107167777,0.2691761632077748,0.2691761632077748,0.16024204786390295,65,49,2,3,0.3997734487056732,0.4083995223045349,True,1.0,,,85,1.0,0.0,77.92,1052.7453209028688,running,-535.7932739257812,35.234619140625,0.10119567811489105
78,5,hard_two_turn_sequences,-1.6199305158979092,-0.6999989104377647,2.229420825094928e-06,local_goal_sequence,0.38,-0.2,0.0,-0.55,1.75,-1.57,1051.2759197876169,True,False,False,0.8318201465709778,0.3251016438007355,0.4294182110716778,0.2786614637041454,0.2786614637041454,0.15075674736753242,60,48,2,3,0.3251016438007355,0.46996796131134033,True,1.0,,,80,1.0,0.0,78.16,1052.7767897386384,running,-497.9041442871094,37.637210845947266,0.0992656797170639
79,5,hard_two_turn_sequences,-1.6499315706251558,-0.3399988658475405,2.270346176483582e-06,local_goal_sequence,0.35,0.16,0.0,0.55,-1.75,1.57,1052.296916522651,True,False,False,0.7638879063061141,0.40838950872421265,0.38483762809787714,0.27574965011310504,0.27574965011310504,0.1090879779847721,51,43,2,3,0.4405059814453125,0.41853955388069153,True,1.0,1.0,0.0,78,1.0,0.0,77.8,1052.6716139526238,promoted,-501.070068359375,104.81593322753906,0.09879693388938904
80,6,hard_s_curve_sequences,-1.619932805725092,-0.7199988942815169,2.359083591109111e-06,local_goal_sequence,0.38,-0.22,0.0,0.55,1.75,-1.57,1069.9232893632416,True,False,False,1.0847442963200533,0.2677551805973053,0.4390899680020029,0.27778089748807105,0.27778089748807105,0.16130907051393184,84,56,3,4,0.2896197736263275,0.42146795988082886,True,1.0,,,104,1.0,0.0,104.0,1069.9232893632416,running,-495.0298156738281,67.62542724609375,0.0985642522573471
81,6,hard_s_curve_sequences,-1.649930799510732,-0.67999886665102,2.2461089411590204e-06,local_goal_sequence,0.35,-0.18,0.0,-0.15,1.25,-1.57,1090.060559885704,True,False,False,1.0606135953391227,0.3319239616394043,0.3935733730830884,0.27341648562443266,0.27341648562443266,0.12015688745865571,87,63,3,4,0.3881632089614868,0.35367217659950256,True,1.0,,,105,1.0,0.0,104.5,1079.9919246244726,running,0.0,285.4288330078125,0.09836679697036743
82,6,hard_s_curve_sequences,-1.649930831660842,-0.6799988797821639,2.2427531266333638e-06,local_goal_sequence,0.35,-0.18,0.0,0.55,-1.75,1.57,1090.696927369475,True,False,False,1.0384238876135559,0.3575637638568878,0.3935733730830884,0.27910214808035316,0.27910214808035316,0.11447122500273521,81,67,3,4,0.36390599608421326,0.3854563236236572,True,1.0,,,99,1.0,0.0,102.66666666666667,1083.5602588728068,running,-573.8224487304688,270.6037292480469,0.09865859895944595
83,6,hard_s_curve_sequences,-1.6199338752064574,-0.2799989021899361,2.3637696336998487e-06,local_goal_sequence,0.38,0.22,0.0,-0.55,-1.75,1.57,1105.7974736358642,True,False,False,1.0608154696695655,0.3440397083759308,0.4390899680020031,0.27960488442244974,0.27960488442244974,0.15948508357955338,82,70,3,4,0.38127151131629944,0.3633410334587097,True,1.0,,,104,1.0,0.0,103.0,1089.119562563571,running,-513.8854370117188,458.63702392578125,0.1003696545958519
84,6,hard_s_curve_sequences,-1.649932907190829,-0.6799989624424041,2.3930893718221663e-06,local_goal_sequence,0.35,-0.18,0.0,1.05,-1.25,1.57,1068.5304305052484,True,False,False,1.1139639697949526,0.2770330607891083,0.3935733730830886,0.27207495448280783,0.27207495448280783,0.12149841860028077,87,48,3,4,0.3849458396434784,0.2992511987686157,True,1.0,,,107,1.0,0.0,103.8,1085.0017361519065,running,0.0,124.13465881347656,0.10102687776088715
85,6,hard_s_curve_sequences,-1.6499308460357727,-0.6799988977462502,2.1857995086720747e-06,local_goal_sequence,0.35,-0.18,0.0,1.05,1.25,-1.57,1093.7756036491971,True,False,False,1.050571612209885,0.36145418882369995,0.39357337308308843,0.26735912196957184,0.26735912196957184,0.12621425111351658,84,62,3,4,0.36145418882369995,0.3815847635269165,True,1.0,,,102,1.0,0.0,103.5,1086.464047401455,running,0.0,389.96417236328125,0.10029812902212143
86,6,hard_s_curve_sequences,-1.6499307900863724,-0.6799988664631957,2.2804768850373947e-06,local_goal_sequence,0.35,-0.18,0.0,0.55,-1.75,1.57,1091.5979109272214,True,False,False,1.0434338030988273,0.3635936677455902,0.39357337308308854,0.27395091519775305,0.27395091519775305,0.11962245788533549,81,60,3,4,0.36739787459373474,0.38101235032081604,True,1.0,,,99,1.0,0.0,102.85714285714286,1087.1974564765644,running,-584.682373046875,323.1402282714844,0.0998314842581749
87,6,hard_s_curve_sequences,-1.6199317133086157,-0.27999880243875447,2.2447698831423793e-06,local_goal_sequence,0.38,0.22,0.0,-0.15,-1.25,1.57,1060.7010731887867,True,False,False,1.142093799678,0.23695862293243408,0.43908996800200306,0.27317728840807165,0.27317728840807165,0.1659126795939314,89,64,3,4,0.4725794792175293,0.25192421674728394,True,1.0,,,111,1.0,0.0,103.875,1083.8854085655921,running,0.0,179.6687774658203,0.09851159900426865
88,6,hard_s_curve_sequences,-1.6499309052068039,-0.6799988541154959,2.149953253712562e-06,local_goal_sequence,0.35,-0.18,0.0,-1.05,1.25,-1.57,1070.704071538356,True,False,False,1.0938011983677733,0.2889978289604187,0.3935733730830886,0.2760121256025144,0.2760121256025144,0.11756124748057417,88,49,3,4,0.41351813077926636,0.31021007895469666,True,1.0,,,106,1.0,0.0,104.11111111111111,1082.4208155625658,running,0.0,1314.040771484375,0.09655970335006714
89,6,hard_s_curve_sequences,-1.6199299327844008,-0.7199985524377497,2.255572530560879e-06,local_goal_sequence,0.38,-0.22,0.0,-0.55,1.75,-1.57,1068.9106736057654,True,False,False,1.064147398910582,0.2999025285243988,0.43908996800200306,0.2799734794343947,0.2799734794343947,0.15911648856760835,79,72,3,4,0.30316513776779175,0.4361931085586548,True,1.0,,,101,1.0,0.0,103.8,1081.0698013668857,running,-493.46234130859375,806.77197265625,0.09797344356775284
90,6,hard_s_curve_sequences,-1.619931719368683,-0.27999883004314624,2.186741501046215e-06,local_goal_sequence,0.38,0.22,0.0,-0.15,-1.25,1.57,1074.6182377182674,True,False,False,1.0855150278951347,0.3013306260108948,0.43908996800200306,0.2679909412170277,0.2679909412170277,0.17109902678497535,84,60,3,4,0.39840537309646606,0.3285977840423584,True,1.0,,,103,1.0,0.0,103.72727272727273,1080.4832955806478,running,0.0,774.7100830078125,0.10107046365737915
91,6,hard_s_curve_sequences,-1.6199316856966952,-0.27999882394150905,2.1865333281666676e-06,local_goal_sequence,0.38,0.22,0.0,1.05,1.25,-1.57,1098.1441038167425,True,False,False,1.0613799367638777,0.34859031438827515,0.4390899680020029,0.272310053768769,0.272310053768769,0.1667799142332339,86,69,3,4,0.39753562211990356,0.36057355999946594,True,1.0,,,106,1.0,0.0,103.91666666666667,1081.9550296003224,running,0.0,439.38616943359375,0.10534187406301498
92,6,hard_s_curve_sequences,-1.6199316845707463,-0.2799988036069462,2.249931525891466e-06,local_goal_sequence,0.38,0.22,0.0,-1.05,-1.25,1.57,1097.9894019880946,True,False,False,1.0748721714664695,0.3294440507888794,0.439089968002003,0.27620887415292644,0.27620887415292644,0.16288109384907656,89,66,3,4,0.39640578627586365,0.3366277515888214,True,1.0,,,111,1.0,0.0,104.46153846153847,1083.18844286092,running,-491.08453369140625,1048.390869140625,0.1089259460568428
93,6,hard_s_curve_sequences,-1.6499303191618349,-0.3199989750728429,2.4011357065064227e-06,local_goal_sequence,0.35,0.18,0.0,-1.05,1.25,-1.57,1094.4015203961612,True,False,False,1.042865240803256,0.3460794985294342,0.39357337308308865,0.27291170764768174,0.27291170764768174,0.1206616654354069,75,69,3,4,0.34862020611763,0.41195791959762573,True,1.0,,,102,1.0,0.0,104.28571428571429,1083.9893769705802,running,-441.67523193359375,424.77020263671875,0.11168564110994339
94,6,hard_s_curve_sequences,-1.6199308215650086,-0.7199987917630969,2.1432293971531447e-06,local_goal_sequence,0.38,-0.22,0.0,1.05,1.25,-1.57,1072.0655952008133,True,False,False,1.076511895213443,0.2619359493255615,0.43908996800200295,0.2696951983824702,0.2696951983824702,0.16939476961953276,81,72,3,4,0.2674492299556732,0.4815353453159332,True,1.0,,,105,1.0,0.0,104.33333333333333,1083.194458185929,running,0.0,780.50390625,0.11508488655090332
95,6,hard_s_curve_sequences,-1.649931695446727,-0.31999885105593817,2.144861094237212e-06,local_goal_sequence,0.35,0.18,0.0,-0.15,1.25,-1.57,1079.8484325015907,True,False,False,1.0482546565287683,0.32171669602394104,0.39357337308308865,0.2791991806371165,0.2791991806371165,0.11437419244597213,77,68,3,4,0.32542139291763306,0.4184573292732239,True,1.0,,,103,1.0,0.0,104.25,1082.9853315806579,running,-509.2884521484375,1382.4847412109375,0.11808124929666519
96,6,hard_s_curve_sequences,-1.6199306648553204,-0.27999902068430804,2.3863425328685514e-06,local_goal_sequence,0.38,0.22,0.0,-1.05,-1.25,1.57,1078.3274471707994,True,False,False,1.0774234242822864,0.3074113428592682,0.4390899680020031,0.27518304323197934,0.27518304323197934,0.16390692477002378,90,69,3,4,0.414048433303833,0.32543325424194336,True,1.0,,,111,1.0,0.0,104.6470588235294,1082.711338380078,running,0.0,1299.539794921875,0.11866157501935959
97,6,hard_s_curve_sequences,-1.6199316892145144,-0.27999885108986844,2.132352996860035e-06,local_goal_sequence,0.38,0.22,0.0,0.55,-1.75,1.57,1091.7200510409998,True,False,False,1.0875025564714695,0.31403547525405884,0.43908996800200295,0.27224765911565846,0.27224765911565846,0.1668423088863445,87,72,3,4,0.4328201711177826,0.32854944467544556,True,1.0,,,111,1.0,0.0,105.0,1083.211822416796,running,-487.320068359375,439.977294921875,0.12169986963272095
98,6,hard_s_curve_sequences,-1.6499316040142322,-0.3199989177530175,2.1440197166042624e-06,local_goal_sequence,0.35,0.18,0.0,-1.05,1.25,-1.57,1076.43802701294,True,False,False,1.033845433524206,0.29404351115226746,0.3935733730830887,0.27404066319580667,0.27404066319580667,0.11953270988728204,80,72,3,4,0.31203174591064453,0.4461795687675476,True,1.0,,,106,1.0,0.0,105.05263157894737,1082.8553068692245,running,-491.7579040527344,393.6050720214844,0.12317448109388351
99,6,hard_s_curve_sequences,-1.619930712920934,-0.7199988226154092,2.21089140842492e-06,local_goal_sequence,0.38,-0.22,0.0,-1.05,-1.25,1.57,1031.6279575085473,True,False,False,1.0766539202319958,0.22161167860031128,0.439089968002003,0.2693223161293123,0.2693223161293123,0.16976765187269072,85,65,3,4,0.23570577800273895,0.49683159589767456,True,1.0,,,103,1.0,0.0,104.95,1080.2939394011905,running,0.0,631.3491821289062,0.12468039244413376
100,6,hard_s_curve_sequences,-1.6499316115076457,-0.3199988623005714,2.2832578021460334e-06,local_goal_sequence,0.35,0.18,0.0,0.55,-1.75,1.57,1080.1826458444912,True,False,False,1.035911005122065,0.3017336130142212,0.3935733730830885,0.27010461794227253,0.27010461794227253,0.12346875514081596,77,68,3,4,0.33431705832481384,0.4280349314212799,True,1.0,,,102,1.0,0.0,104.80952380952381,1080.2886397080144,running,0.0,980.7673950195312,0.12380285561084747
101,6,hard_s_curve_sequences,-1.649933877827843,-0.3199989745240305,2.334714600449849e-06,local_goal_sequence,0.35,0.18,0.0,-0.55,-1.75,1.57,1087.3476138395686,True,False,False,1.0411292593473644,0.3234941065311432,0.3935733730830884,0.2768559358621855,0.2768559358621855,0.11671743722090289,80,71,3,4,0.341053307056427,0.4163001775741577,True,1.0,,,108,1.0,0.0,104.95454545454545,1080.6095021685396,running,0.0,449.8768005371094,0.12568160891532898
102,6,hard_s_curve_sequences,-1.619931710854125,-0.2799988333489266,2.17055870345766e-06,local_goal_sequence,0.38,0.22,0.0,0.55,1.75,-1.57,1075.0195092049935,True,False,False,1.0837538143527337,0.2968376576900482,0.43908996800200295,0.275142019554169,0.275142019554169,0.16394794844783395,88,65,3,4,0.4187452495098114,0.31396183371543884,True,1.0,,,109,1.0,0.0,105.1304347826087,1080.3664589962116,running,-462.30596923828125,476.8121337890625,0.1273481845855713
103,6,hard_s_curve_sequences,-1.6499294988930795,-0.31999865270978556,2.333485445728864e-06,local_goal_sequence,0.35,0.18,0.0,1.05,1.25,-1.57,1087.1933179962177,True,False,False,1.0499815771630736,0.3360723555088043,0.39357337308308854,0.27224499463698143,0.27224499463698143,0.12132837844610711,80,68,3,4,0.3361314535140991,0.4029189646244049,True,1.0,,,109,1.0,0.0,105.29166666666667,1080.6509114545452,running,0.0,399.12396240234375,0.12604351341724396
104,6,hard_s_curve_sequences,-1.6499316027062878,-0.31999887149243506,2.2540203043592338e-06,local_goal_sequence,0.35,0.18,0.0,-0.55,1.75,-1.57,1094.3313070889371,True,False,False,1.0390123404573592,0.3304644525051117,0.3935733730830884,0.2733966287731982,0.2733966287731982,0.12017674430989017,80,73,3,4,0.343726247549057,0.4154640734195709,True,1.0,,,105,1.0,0.0,105.28,1081.198127279921,running,-469.4761657714844,428.186767578125,0.12918996810913086
105,6,hard_s_curve_sequences,-1.6199316943388515,-0.2799988311017801,2.207260519732118e-06,local_goal_sequence,0.38,0.22,0.0,0.55,-1.75,1.57,1072.1704257500319,True,False,False,1.0872524989998897,0.2854475677013397,0.439089968002003,0.27392417700559696,0.27392417700559696,0.16516579099640605,86,67,3,4,0.44022464752197266,0.2878129780292511,True,1.0,,,106,1.0,0.0,105.36,1081.2880127353926,running,-455.08624267578125,633.532958984375,0.13033154606819153
106,6,hard_s_curve_sequences,-1.6199317064315037,-0.2799988273979507,2.212693571645789e-06,local_goal_sequence,0.38,0.22,0.0,-1.05,1.25,-1.57,1106.7637331729056,True,False,False,1.687327367234749,0.2992410957813263,0.43908996800200295,0.27051758097329165,0.27051758097329165,0.1685723870287113,133,73,3,4,0.428079754114151,0.3103327453136444,True,1.0,,,177,1.0,0.0,108.24,1081.9561396668805,running,0.0,529.4102783203125,0.13218748569488525
107,6,hard_s_curve_sequences,-1.6199309016067636,-0.2799988736564747,2.3626421114289125e-06,local_goal_sequence,0.38,0.22,0.0,1.05,-1.25,1.57,1085.6119870546438,True,False,False,1.0830589206872452,0.29690173268318176,0.43908996800200306,0.2756892486529599,0.2756892486529599,0.16340071934904316,94,75,3,4,0.43186190724372864,0.3129032254219055,True,1.0,,,119,1.0,0.0,109.04,1081.7527420542872,running,-482.01055908203125,928.47900390625,0.1294350028038025
108,6,hard_s_curve_sequences,-1.6199316972137547,-0.2799988182259694,2.2172895682743415e-06,local_goal_sequence,0.38,0.22,0.0,-1.05,-1.25,1.57,881.9207087895209,True,False,False,1.7563119101109133,0.12306560575962067,0.4390899680020031,0.27026264991194227,0.27026264991194227,0.16882731809006085,162,91,3,4,0.13324132561683655,0.12419029325246811,True,1.0,,,182,1.0,0.0,112.16,1072.7976714604335,running,-416.224365234375,409.93804931640625,0.13014213740825653
109,6,hard_s_curve_sequences,-1.6199403913097172,-0.27999882969531287,2.104461182563179e-06,local_goal_sequence,0.38,0.22,0.0,1.05,-1.25,1.57,1084.940348313265,True,False,False,1.0832956988656446,0.29773855209350586,0.4390899680020031,0.2745774301650835,0.2745774301650835,0.1645125378369196,93,65,3,4,0.431738942861557,0.31491681933403015,True,1.0,,,115,1.0,0.0,112.48,1073.4540681727544,running,0.0,400.23822021484375,0.12843282520771027
110,6,hard_s_curve_sequences,-1.649935689124585,-0.6799989113327986,2.272757820868043e-06,local_goal_sequence,0.35,-0.18,0.0,-1.05,1.25,-1.57,1095.5072553685795,True,False,False,1.045255009022374,0.35945114493370056,0.39357337308308854,0.27334665916294554,0.27334665916294554,0.120226713920143,87,59,3,4,0.36329385638237,0.3937123417854309,True,1.0,,,105,1.0,0.0,112.6,1073.5233342415295,running,-465.238525390625,559.043701171875,0.12862887978553772
111,6,hard_s_curve_sequences,-1.6199296864586807,-0.719998956822803,2.395317549105913e-06,local_goal_sequence,0.38,-0.22,0.0,1.05,-1.25,1.57,1067.5087810536627,True,False,False,1.065512537878938,0.2764020562171936,0.439089968002003,0.26863040178288844,0.26863040178288844,0.17045956621911457,83,62,3,4,0.29451191425323486,0.45603451132774353,True,1.0,,,101,1.0,0.0,112.68,1072.5597690465872,running,0.0,1082.7554931640625,0.12899664044380188
112,6,hard_s_curve_sequences,-1.6499316006775664,-0.319998910144809,2.16406351298927e-06,local_goal_sequence,0.35,0.18,0.0,0.55,1.75,-1.57,1091.9015498317428,True,False,False,1.0361993602213613,0.3358110785484314,0.3935733730830883,0.2719087820947437,0.2719087820947437,0.12166459098834465,88,73,3,4,0.3358110785484314,0.4081615209579468,True,1.0,,,111,1.0,0.0,112.68,1073.8077881123056,running,-430.7427673339844,499.96551513671875,0.12631893157958984
