episode,stage_index,stage_name,goal_x,goal_y,goal_yaw,goal_mode,local_goal_dx,local_goal_dy,local_goal_dyaw,start_x,start_y,start_yaw,episode_reward,success,collision,timeout,path_length,min_obstacle_distance,initial_DG,final_DG,min_DG,goal_progress,close_obstacle_steps,narrow_gap_steps,left_min_obstacle_distance,right_min_obstacle_distance,obstacle_exposure_met,rolling_obstacle_exposure_rate,eval_success_rate,eval_collision_rate,steps,rolling_success_rate,rolling_collision_rate,rolling_avg_steps,rolling_avg_reward,stage_status,actor_loss,critic_loss,alpha
48,0,hard_forward_08,-1.1999369350671119,-0.49999793945557175,2.138650008805971e-06,random_local_offset,0.8,0.0,0.0,-1.9,0.55,0.0,1015.9346559865821,True,False,False,0.46867947129763704,0.4909743666648865,0.7999999999999999,0.3435591900863851,0.3435591900863851,0.45644080991361485,0,0,0.5191587805747986,3.5,False,0.48,,,43,1.0,0.0,54.4,1016.6034404587604,running,-646.1988525390625,59.64887237548828,0.15031693875789642
49,0,hard_forward_08,-0.9999313495947413,-0.49999736984176923,2.4505967722304167e-06,random_local_offset,1.0,0.0,0.0,-1.9,0.55,0.0,1018.8151206469638,True,False,False,0.6926134283461355,0.2985534071922302,1.0,0.33916207480332355,0.33916207480332355,0.6608379251966765,16,0,0.2990358769893646,3.5,True,0.52,1.0,0.0,65,1.0,0.0,55.12,1016.749072324073,promoted,0.0,36.97434997558594,0.15099896490573883
50,1,hard_diagonal_turns,-1.2499303556477024,-0.8499979830720015,2.4993939561074968e-06,random_local_offset,0.75,-0.35,0.0,0.55,1.75,-1.57,1014.3678955551292,True,False,False,0.5292368694061929,0.4847676753997803,0.8276472678623423,0.34967525711873937,0.34967525711873937,0.47797201074360296,0,0,0.5428710579872131,3.5,False,0.0,,,50,1.0,0.0,50.0,1014.3678955551292,running,0.0,67.77555084228516,0.15028516948223114
51,1,hard_diagonal_turns,-1.2499304432284843,-0.8499979983951547,2.222237150775195e-06,random_local_offset,0.75,-0.35,0.0,-1.9,-1.55,0.0,1014.9101144919274,True,False,False,0.5198494279504821,0.49183788895606995,0.8276472678623424,0.3451362800412661,0.3451362800412661,0.4825109878210763,0,0,0.5979734063148499,3.5,False,0.0,,,48,1.0,0.0,49.0,1014.6390050235283,running,0.0,66.33167266845703,0.14997398853302002
52,1,hard_diagonal_turns,-1.099930244706487,-0.9499976899762685,2.1856931815884467e-06,random_local_offset,0.9,-0.45,0.0,-1.8,-0.5,0.0,1017.4761932631051,True,False,False,0.7292476399770614,0.3363521695137024,1.0062305898749053,0.3436851212738364,0.3436851212738364,0.662545468601069,9,0,0.5319684743881226,3.5,True,0.3333333333333333,,,66,1.0,0.0,54.666666666666664,1015.5847344367206,running,0.0,602.3082885742188,0.15104015171527863
53,1,hard_diagonal_turns,-1.099932343173132,-0.9499977624119438,2.257688545985805e-06,random_local_offset,0.9,-0.45,0.0,-1.8,-0.5,0.0,1017.5570369205088,True,False,False,0.724383652354746,0.352666437625885,1.0062305898749053,0.34378911827514647,0.34378911827514647,0.6624414715997589,8,0,0.5359362959861755,3.5,True,0.5,,,66,1.0,0.0,57.5,1016.0778100576676,running,0.0,43.894126892089844,0.151125967502594
54,1,hard_diagonal_turns,-1.2499324928876918,-0.8499979819697774,2.410343753586398e-06,random_local_offset,0.75,-0.35,0.0,-0.55,1.75,-1.57,1014.6051150194954,True,False,False,0.5183522071809884,0.4875664710998535,0.8276472678623424,0.3495460842332509,0.3495460842332509,0.47810118362909154,0,0,0.5802783966064453,3.5,False,0.4,,,51,1.0,0.0,56.2,1015.7832710500331,running,-631.6130981445312,87.3065185546875,0.15118928253650665
55,1,hard_diagonal_turns,-1.0999296857784102,-0.9499976076313992,2.42562580731267e-06,random_local_offset,0.9,-0.45,0.0,-1.8,-0.5,0.0,1017.6243158764531,True,False,False,0.7249805250428072,0.36393365263938904,1.0062305898749053,0.3485551049598312,0.3485551049598312,0.6576754849150741,7,0,0.5312916040420532,3.5,True,0.5,,,66,1.0,0.0,57.833333333333336,1016.0901118544365,running,-615.8562622070312,128.82208251953125,0.15112514793872833
56,1,hard_diagonal_turns,-1.0999302510429323,-0.949997700076349,2.1691086687311277e-06,random_local_offset,0.9,-0.45,0.0,0.55,1.75,-1.57,1017.2511377970502,True,False,False,0.7346686358803114,0.36921846866607666,1.0062305898749053,0.34530240725713207,0.34530240725713207,0.6609281826177733,6,0,0.5166462063789368,3.5,True,0.5714285714285714,,,68,1.0,0.0,59.285714285714285,1016.2559727033813,running,-601.8621826171875,40.73169708251953,0.1518743485212326
57,1,hard_diagonal_turns,-1.0999303873204127,-0.9499977464054925,2.070298498681509e-06,random_local_offset,0.9,-0.45,0.0,-1.8,-0.5,0.0,1017.4843073767082,True,False,False,0.7390769986086889,0.3533654808998108,1.0062305898749053,0.34485016413857816,0.34485016413857816,0.6613804257363272,9,0,0.3839057981967926,3.5,True,0.625,,,69,1.0,0.0,60.5,1016.4095145375471,running,0.0,120.17019653320312,0.15162064135074615
58,1,hard_diagonal_turns,-1.2499305437600896,-0.8499979973857048,2.150547444759789e-06,random_local_offset,0.75,-0.35,0.0,-1.9,0.55,0.0,1015.0057154009037,True,False,False,0.515318259407766,0.48664358258247375,0.8276472678623424,0.349216209116238,0.349216209116238,0.4784310587461044,0,0,0.5618124008178711,3.5,False,0.5555555555555556,,,50,1.0,0.0,59.333333333333336,1016.2535368556978,running,0.0,80.15859985351562,0.1503787785768509
59,1,hard_diagonal_turns,-1.099930222258597,-0.9499976925174773,2.1930307859455295e-06,random_local_offset,0.9,-0.45,0.0,-0.55,-1.75,1.57,1017.975168545296,True,False,False,0.7060088026836318,0.37385669350624084,1.0062305898749055,0.347985660619926,0.347985660619926,0.6582449292549796,9,0,0.5524095296859741,3.5,True,0.6,,,65,1.0,0.0,59.9,1016.4257000246577,running,-645.1820678710938,407.4274597167969,0.1502724289894104
60,1,hard_diagonal_turns,-1.0999323243667194,-0.9499977047571824,2.3194514463850013e-06,random_local_offset,0.9,-0.45,0.0,-1.9,0.55,0.0,1017.768997282372,True,False,False,0.737606501585502,0.34408286213874817,1.006230589874905,0.3430956024235688,0.3430956024235688,0.6631349874513364,9,0,0.5373006463050842,3.5,True,0.6363636363636364,,,69,1.0,0.0,60.72727272727273,1016.5478179571771,running,0.0,84.68942260742188,0.15039722621440887
61,1,hard_diagonal_turns,-1.2499314394911345,-0.1499983049097997,2.6822834132164737e-06,random_local_offset,0.75,0.35,0.0,-1.9,-1.55,0.0,1017.1695403496444,True,False,False,0.49389394408928866,0.4369214177131653,0.8276472678623424,0.34156192872878305,0.34156192872878305,0.4860853391335594,1,0,0.4369214177131653,3.5,False,0.5833333333333334,,,47,1.0,0.0,59.583333333333336,1016.5996281565494,running,-603.6347045898438,23.02558708190918,0.15152089297771454
62,1,hard_diagonal_turns,-1.2499325448366414,-0.8499980270843759,2.343169193767039e-06,random_local_offset,0.75,-0.35,0.0,-2.0,-0.5,0.0,1014.5195390943758,True,False,False,0.5237223203631441,0.4826412796974182,0.8276472678623426,0.34885185140777364,0.34885185140777364,0.4787954164545689,0,0,0.5539087653160095,3.5,False,0.5384615384615384,,,49,1.0,0.0,58.76923076923077,1016.439621305613,running,0.0,32.132972717285156,0.1514013558626175
63,1,hard_diagonal_turns,-1.24993253989379,-0.8499980346173104,2.347513603731645e-06,random_local_offset,0.75,-0.35,0.0,1.65,-0.55,3.14,1015.9046301297183,True,False,False,0.5034898444122967,0.4922880530357361,0.8276472678623424,0.3470169542973646,0.3470169542973646,0.4806303135649778,0,0,0.633744478225708,3.5,False,0.5,,,49,1.0,0.0,58.07142857142857,1016.4014076501919,running,-587.8809204101562,32.81243896484375,0.15204398334026337
64,1,hard_diagonal_turns,-1.0999344175802608,-0.04999770859386443,2.314100172714384e-06,random_local_offset,0.9,0.45,0.0,1.65,-0.55,3.14,1020.4839855471771,True,False,False,0.672360567848045,0.26056715846061707,1.0062305898749053,0.34239378372678403,0.34239378372678403,0.6638368061481212,16,0,0.2937544286251068,3.5,True,0.5333333333333333,,,64,1.0,0.0,58.46666666666667,1016.6735795099909,running,-594.840087890625,23.607961654663086,0.1512427181005478
65,1,hard_diagonal_turns,-1.0999323361185485,-0.9499977444695923,2.2681769597127237e-06,random_local_offset,0.9,-0.45,0.0,1.65,-0.55,3.14,1018.2244080005615,True,False,False,0.7151704277482734,0.35641250014305115,1.0062305898749053,0.3476470387630419,0.3476470387630419,0.6585835511118634,7,0,0.537945568561554,3.5,True,0.5625,,,68,1.0,0.0,59.0625,1016.7705062906516,running,-619.5401611328125,42.8598518371582,0.14918152987957
66,1,hard_diagonal_turns,-1.2499317475388694,-0.14999800937772173,2.3410776925565086e-06,random_local_offset,0.75,0.35,0.0,-1.9,-1.55,0.0,1017.0286340609415,True,False,False,0.4910545916324362,0.4560646712779999,0.8276472678623424,0.34583072921081726,0.34583072921081726,0.4818165386515252,0,0,0.47135689854621887,3.5,False,0.5294117647058824,,,48,1.0,0.0,58.411764705882355,1016.7856902771392,running,-571.6868286132812,61.66419219970703,0.14876239001750946
67,1,hard_diagonal_turns,-1.0999303091632426,-0.9499976262644179,2.194714967559332e-06,random_local_offset,0.9,-0.45,0.0,-1.8,-0.5,0.0,1018.3408104625983,True,False,False,0.7201771649752218,0.34946081042289734,1.0062305898749053,0.34125686768689273,0.34125686768689273,0.6649737221880125,9,0,0.5001233816146851,3.5,True,0.5555555555555556,,,70,1.0,0.0,59.05555555555556,1016.8720858429982,running,-634.81787109375,45.159523010253906,0.14842620491981506
68,1,hard_diagonal_turns,-1.0999301740789145,-0.94999761866492,2.2629627419492216e-06,random_local_offset,0.9,-0.45,0.0,-2.0,-0.5,0.0,1018.5292741160283,True,False,False,0.7223752974954819,0.3644753694534302,1.0062305898749053,0.3376208725164009,0.3376208725164009,0.6686097173585044,9,0,0.4887913763523102,3.5,True,0.5789473684210527,,,69,1.0,0.0,59.578947368421055,1016.9593062784207,running,0.0,56.117469787597656,0.14938676357269287
69,1,hard_diagonal_turns,-1.0999289156986145,-0.9499977672278352,2.6828847263335214e-06,random_local_offset,0.9,-0.45,0.0,-2.0,-0.5,0.0,1018.3129853945132,True,False,False,0.71985015652418,0.34416598081588745,1.0062305898749053,0.34179324613905443,0.34179324613905443,0.6644373437358508,9,0,0.3641614615917206,3.5,True,0.6,,,69,1.0,0.0,60.05,1017.0269902342254,running,-596.9598388671875,36.822265625,0.1503334641456604
70,1,hard_diagonal_turns,-1.0999322271066263,-0.049997670477237854,2.2221855633894195e-06,random_local_offset,0.9,0.45,0.0,-0.55,1.75,-1.57,1020.4240654468067,True,False,False,0.675747613963917,0.2577347755432129,1.0062305898749053,0.34181978842693045,0.34181978842693045,0.6644108014479748,18,0,0.27991724014282227,3.5,True,0.6190476190476191,,,66,1.0,0.0,60.333333333333336,1017.1887557205389,running,-607.3594360351562,33.54574966430664,0.15114380419254303
71,1,hard_diagonal_turns,-1.2499325430001733,-0.8499980410990313,2.3342658754209214e-06,random_local_offset,0.75,-0.35,0.0,-0.55,1.75,-1.57,1015.2640872455303,True,False,False,0.5342177216744902,0.48812004923820496,0.8276472678623424,0.340921062851966,0.340921062851966,0.48672620501037644,0,0,0.5576133728027344,3.5,False,0.5909090909090909,,,50,1.0,0.0,59.86363636363637,1017.1012707898567,running,-595.8640747070312,34.514007568359375,0.15169547498226166
72,1,hard_diagonal_turns,-1.249930444585263,-0.8499980305055674,2.179481545891171e-06,random_local_offset,0.75,-0.35,0.0,0.55,1.75,-1.57,1016.1863462159388,True,False,False,0.5088205655869851,0.48812782764434814,0.8276472678623422,0.3405782405139098,0.3405782405139098,0.48706902734843244,0,0,0.594338059425354,3.5,False,0.5652173913043478,,,50,1.0,0.0,59.43478260869565,1017.0614914605559,running,-607.1356201171875,52.878257751464844,0.15150809288024902
73,1,hard_diagonal_turns,-1.249930429870224,-0.8499980067184675,2.2036407204440065e-06,random_local_offset,0.75,-0.35,0.0,1.65,-0.55,3.14,1015.0466987842167,True,False,False,0.5134476400065078,0.4885513186454773,0.8276472678623426,0.34716351280372015,0.34716351280372015,0.4804837550586224,0,0,0.5721965432167053,3.5,False,0.5416666666666666,,,48,1.0,0.0,58.958333333333336,1016.9775417657083,running,-608.7456665039062,63.891265869140625,0.15094122290611267
74,1,hard_diagonal_turns,-1.2499317600363522,-0.1499980823284925,2.251496178473736e-06,random_local_offset,0.75,0.35,0.0,-1.9,0.55,0.0,1017.052361962855,True,False,False,0.49412602625478574,0.4372812509536743,0.8276472678623423,0.3420821395953026,0.3420821395953026,0.48556512826703974,1,0,0.46397390961647034,3.5,False,0.52,,,49,1.0,0.0,58.56,1016.9805345735942,running,0.0,46.38239669799805,0.1510777324438095
75,1,hard_diagonal_turns,-1.249930883854004,-0.14999818770090528,2.4870660395579974e-06,random_local_offset,0.75,0.35,0.0,1.65,0.55,3.14,1016.9870173433504,True,False,False,0.49424787865541997,0.44583356380462646,0.8276472678623423,0.3432312988212002,0.3432312988212002,0.48441596904114215,0,0,0.4516763985157013,3.5,False,0.52,,,49,1.0,0.0,58.52,1017.085299445123,running,-588.4893798828125,46.09784698486328,0.15243840217590332
76,1,hard_diagonal_turns,-1.2499319839024658,-0.1499980198020392,2.1829230624934673e-06,random_local_offset,0.75,0.35,0.0,-0.55,-1.75,1.57,1016.0071715669785,True,False,False,0.4964297301714199,0.45619869232177734,0.8276472678623426,0.34799576223572953,0.34799576223572953,0.479651505626613,0,0,0.5206224322319031,3.5,False,0.52,,,47,1.0,0.0,58.48,1017.1291817281252,running,0.0,31.055194854736328,0.15264931321144104
77,1,hard_diagonal_turns,-1.099932224139258,-0.04999765093018421,2.289321455108895e-06,random_local_offset,0.9,0.45,0.0,-0.55,-1.75,1.57,1020.4829205406174,True,False,False,0.675210831504483,0.2764189839363098,1.0062305898749055,0.3408001953013394,0.3408001953013394,0.6654303945735661,17,0,0.3006398677825928,3.5,True,0.52,,,63,1.0,0.0,58.36,1017.2494508192256,running,-613.8330078125,90.17440032958984,0.1550344079732895
78,1,hard_diagonal_turns,-1.0999322322270149,-0.04999762608545705,2.263140171897838e-06,random_local_offset,0.9,0.45,0.0,-1.8,-0.5,0.0,1020.0670259501813,True,False,False,0.6762566127155109,0.2691361606121063,1.006230589874905,0.343872264859398,0.343872264859398,0.6623583250155072,17,0,0.27591583132743835,3.5,True,0.52,,,65,1.0,0.0,58.32,1017.3498503804126,running,0.0,28.820894241333008,0.1553460657596588
79,1,hard_diagonal_turns,-1.2499319689048214,-0.14999806059628656,2.136497313115639e-06,random_local_offset,0.75,0.35,0.0,-1.9,-1.55,0.0,1016.743357837888,True,False,False,0.48603870204353355,0.45324623584747314,0.8276472678623424,0.34763023881926436,0.34763023881926436,0.4800170290430781,0,0,0.47199445962905884,3.5,False,0.52,,,48,1.0,0.0,58.2,1017.4353800931481,running,0.0,31.680103302001953,0.15594002604484558
80,1,hard_diagonal_turns,-1.2499325524075198,-0.8499980519519879,2.3240863619468616e-06,random_local_offset,0.75,-0.35,0.0,-1.9,0.55,0.0,1015.5449472170314,True,False,False,0.5088357799087507,0.4890563488006592,0.8276472678623424,0.3457753718302988,0.3457753718302988,0.4818718960320436,0,0,0.6269817352294922,3.5,False,0.48,,,49,1.0,0.0,57.52,1017.3522053467715,running,-664.2807006835938,118.18206024169922,0.15529502928256989
81,1,hard_diagonal_turns,-1.249931981746401,-0.1499980038794974,2.195563372135943e-06,random_local_offset,0.75,0.35,0.0,-2.0,-0.3,0.0,1017.2351911624991,True,False,False,0.489193208709586,0.444659024477005,0.8276472678623423,0.3453410588183801,0.3453410588183801,0.4823062090439622,0,0,0.4940031170845032,3.5,False,0.44,,,48,1.0,0.0,56.72,1017.3515674813893,running,-614.9281005859375,218.9899139404297,0.15475748479366302
82,1,hard_diagonal_turns,-1.2499296511125302,-0.8499980725137588,2.2767972450395548e-06,random_local_offset,0.75,-0.35,0.0,-1.9,0.55,0.0,1015.8744082560756,True,False,False,0.49937910197149826,0.4863347113132477,0.8276472678623424,0.3467475773653905,0.3467475773653905,0.4808996904969519,0,0,0.6297674775123596,3.5,False,0.4,,,47,1.0,0.0,55.84,1017.2871715165642,running,0.0,328.1771545410156,0.15440596640110016
83,1,hard_diagonal_turns,-1.0999319635893146,-0.9499976746507597,2.4328209575217925e-06,random_local_offset,0.9,-0.45,0.0,0.55,1.75,-1.57,1019.1024545696554,True,False,False,0.6906290038281008,0.33181697130203247,1.0062305898749055,0.34417397100369235,0.34417397100369235,0.6620566188712131,11,0,0.4928640127182007,3.5,True,0.44,,,66,1.0,0.0,56.48,1017.4510410833142,running,0.0,29.023103713989258,0.15419912338256836
84,1,hard_diagonal_turns,-1.0999301805335564,-0.9499976498193369,2.23500547946423e-06,random_local_offset,0.9,-0.45,0.0,0.55,-1.75,1.57,1018.5351559821388,True,False,False,0.6904352291966342,0.33444684743881226,1.0062305898749053,0.3484010376102065,0.3484010376102065,0.6578295522646989,9,0,0.363696426153183,3.5,True,0.44,,,65,1.0,0.0,56.48,1017.4734405807878,running,-628.1913452148438,54.36802673339844,0.15360018610954285
85,1,hard_diagonal_turns,-1.2499341490106375,-0.1499981009960481,2.256537697947394e-06,random_local_offset,0.75,0.35,0.0,0.55,1.75,-1.57,1016.9898341293758,True,False,False,0.49328896528582833,0.4278969466686249,0.8276472678623424,0.3423004952741972,0.3423004952741972,0.48534677258814524,1,0,0.5848104953765869,3.5,False,0.4,,,47,1.0,0.0,55.6,1017.4422740546681,running,0.0,31.223838806152344,0.1538357138633728
86,1,hard_diagonal_turns,-1.0999302038596428,-0.9499976547331372,2.2356610180166377e-06,random_local_offset,0.9,-0.45,0.0,1.65,-0.55,3.14,1019.0989205467771,True,False,False,0.6952706829495117,0.34037619829177856,1.0062305898749053,0.34358428095356586,0.34358428095356586,0.6626463089213395,10,0,0.42585164308547974,3.5,True,0.44,,,68,1.0,0.0,56.44,1017.5194492625533,running,0.0,111.85592651367188,0.15352949500083923
87,1,hard_diagonal_turns,-1.2499304508186186,-0.849998013522869,2.1976572006769406e-06,random_local_offset,0.75,-0.35,0.0,1.65,-0.55,3.14,1016.0946759542497,True,False,False,0.49786919784138256,0.4811355173587799,0.8276472678623427,0.3471515477600133,0.3471515477600133,0.4804957201023294,0,0,0.6450837254524231,3.5,False,0.44,,,49,1.0,0.0,56.44,1017.5824547369483,running,-622.4668579101562,17.19921112060547,0.15234442055225372
88,1,hard_diagonal_turns,-1.24993415142843,-0.14999809384558993,2.260143817636099e-06,random_local_offset,0.75,0.35,0.0,-1.8,-0.5,0.0,1016.9215188915041,True,False,False,0.49355980641105657,0.44591689109802246,0.8276472678623424,0.34346423295587175,0.34346423295587175,0.4841830349064707,0,0,0.4614070653915405,3.5,False,0.44,,,47,1.0,0.0,56.36,1017.6231302874198,running,0.0,28.879825592041016,0.15167805552482605
89,1,hard_diagonal_turns,-1.099930895869107,-0.04999768088105927,2.307023062985981e-06,random_local_offset,0.9,0.45,0.0,1.65,-0.55,3.14,1020.0831374538034,True,False,False,0.6755443371342849,0.2763162851333618,1.0062305898749053,0.34354720409689105,0.34354720409689105,0.6626833857780143,17,0,0.2881578505039215,3.5,True,0.44,,,64,1.0,0.0,56.36,1017.6070963636848,running,0.0,29.717025756835938,0.15077732503414154
90,1,hard_diagonal_turns,-1.0999290794775818,-0.9499977328049738,2.3648142468740677e-06,random_local_offset,0.9,-0.45,0.0,0.55,-1.75,1.57,1018.4881629405633,True,False,False,0.6897522656971703,0.35562828183174133,1.0062305898749053,0.3498379910591066,0.3498379910591066,0.6563925988157987,9,0,0.38126054406166077,3.5,True,0.44,,,65,1.0,0.0,56.24,1017.6176465612849,running,-567.1500854492188,71.3421630859375,0.15072187781333923
91,1,hard_diagonal_turns,-1.0999322326051204,-0.049997596200368644,2.289553530745817e-06,random_local_offset,0.9,0.45,0.0,1.65,0.55,3.14,1020.6621306691362,True,False,False,0.6757009813310894,0.26928725838661194,1.0062305898749053,0.34203426688314453,0.34203426688314453,0.6641963229917608,19,0,0.27107295393943787,3.5,True,0.48,,,66,1.0,0.0,56.96,1017.7629864256127,running,-586.4371337890625,27.504608154296875,0.1498919129371643
92,1,hard_diagonal_turns,-1.0999343863766997,-0.04999772552119436,2.3039113056389656e-06,random_local_offset,0.9,0.45,0.0,-2.0,-0.5,0.0,1020.1705579101599,True,False,False,0.6737602392685289,0.2696775197982788,1.0062305898749053,0.34535018513145016,0.34535018513145016,0.6608804047434551,17,0,0.2696775197982788,3.5,True,0.48,,,66,1.0,0.0,56.8,1017.8361763235149,running,-627.0234375,102.46344757080078,0.14812542498111725
93,1,hard_diagonal_turns,-1.099930224486362,-0.9499976761954054,2.1940903413770113e-06,random_local_offset,0.9,-0.45,0.0,-1.9,0.55,0.0,1019.7287093542782,True,False,False,0.692865855063119,0.3472846448421478,1.0062305898749053,0.3409570276005165,0.3409570276005165,0.6652735622743888,10,0,0.5263615250587463,3.5,True,0.48,,,67,1.0,0.0,56.72,1017.8841537330451,running,0.0,40.176612854003906,0.14723321795463562
94,1,hard_diagonal_turns,-1.0999343745026935,-0.049997748754269156,2.273303307595501e-06,random_local_offset,0.9,0.45,0.0,-2.0,-0.3,0.0,1020.1248436670838,True,False,False,0.672750658115425,0.26829496026039124,1.0062305898749053,0.3477406762813797,0.3477406762813797,0.6584899135935256,20,0,0.27356335520744324,3.5,True,0.48,,,65,1.0,0.0,56.56,1017.9566280639476,running,-606.9558715820312,29.191898345947266,0.14803776144981384
95,1,hard_diagonal_turns,-1.0999302569698666,-0.9499977202289285,2.1622100680126965e-06,random_local_offset,0.9,-0.45,0.0,0.55,-1.75,1.57,1019.9156221465657,True,False,False,0.6812735583226892,0.33305710554122925,1.0062305898749053,0.34094721674999956,0.34094721674999956,0.6652833731249057,11,0,0.5775517821311951,3.5,True,0.48,,,65,1.0,0.0,56.52,1017.9362903319383,running,0.0,32.21791076660156,0.1478118896484375
96,1,hard_diagonal_turns,-1.2499376410017904,-0.8499978564990777,2.1428289274922643e-06,random_local_offset,0.75,-0.35,0.0,-0.55,1.75,-1.57,1016.3457752625773,True,False,False,0.5006624140174906,0.4892560541629791,0.8276472678623427,0.3416037398418214,0.3416037398418214,0.48604352802052125,0,0,0.630107581615448,3.5,False,0.48,,,48,1.0,0.0,56.44,1017.97955785262,running,0.0,28.197044372558594,0.14775988459587097
97,1,hard_diagonal_turns,-1.0999322642719027,-0.04999765384523697,2.1703982912591873e-06,random_local_offset,0.9,0.45,0.0,-1.9,-1.55,0.0,1020.113771116392,True,False,False,0.6750603305464372,0.2548679709434509,1.0062305898749053,0.3422931129029806,0.3422931129029806,0.6639374769719247,15,0,0.2548679709434509,3.5,True,0.52,,,62,1.0,0.0,56.92,1018.1366548486383,running,0.0,59.387794494628906,0.14627127349376678
98,1,hard_diagonal_turns,-1.099932207698329,-0.049997667524858125,2.2224663522368264e-06,random_local_offset,0.9,0.45,0.0,-2.0,-0.3,0.0,1019.8297597346848,True,False,False,0.6673152974963326,0.2627420425415039,1.0062305898749053,0.34879381676886234,0.34879381676886234,0.657436773106043,15,0,0.27584022283554077,3.5,True,0.56,,,64,1.0,0.0,57.56,1018.3279772866571,running,0.0,41.038055419921875,0.14437615871429443
99,1,hard_diagonal_turns,-1.249930499537229,-0.8499980235347542,2.1875932170197184e-06,random_local_offset,0.75,-0.35,0.0,-0.55,1.75,-1.57,1016.7643919737317,True,False,False,0.49071305264732107,0.4834955930709839,0.8276472678623424,0.34787612921783767,0.34787612921783767,0.47977113864450477,0,0,0.6267825961112976,3.5,False,0.56,,,48,1.0,0.0,57.52,1018.3164584870921,running,0.0,99.95581817626953,0.14373821020126343
100,1,hard_diagonal_turns,-1.099932220516106,-0.04999768550540795,2.193007232500571e-06,random_local_offset,0.9,0.45,0.0,0.55,-1.75,1.57,1019.3597799013417,True,False,False,0.6738880649349555,0.2788006365299225,1.0062305898749053,0.3495013302992696,0.3495013302992696,0.6567292595756358,16,0,0.2788006365299225,3.5,True,0.6,,,64,1.0,0.0,58.12,1018.4113689894116,running,0.0,35.355037689208984,0.14173108339309692
101,1,hard_diagonal_turns,-1.0999302373082052,-0.9499976860293251,2.183179415153918e-06,random_local_offset,0.9,-0.45,0.0,-0.55,1.75,-1.57,1018.5534336397591,True,False,False,0.6849064945683844,0.32059159874916077,1.0062305898749053,0.348140903109743,0.348140903109743,0.6580896867651623,10,0,0.3968011438846588,3.5,True,0.64,,,64,1.0,0.0,58.8,1018.5132194723228,running,0.0,21.391963958740234,0.14184364676475525
102,1,hard_diagonal_turns,-1.0999344000671298,-0.049997692721046816,2.3323293031388886e-06,random_local_offset,0.9,0.45,0.0,-1.8,-0.5,0.0,1020.3807709444579,True,False,False,0.6734344713883387,0.26814815402030945,1.0062305898749053,0.3411463149079752,0.3411463149079752,0.6650842749669301,16,0,0.28480294346809387,3.5,True,0.64,,,63,1.0,0.0,58.8,1018.5091334884763,running,-587.587646484375,14.616937637329102,0.14148756861686707
103,1,hard_diagonal_turns,-1.099930187270024,-0.9499976350601497,2.2479757007412816e-06,random_local_offset,0.9,-0.45,0.0,-1.8,-0.5,0.0,1018.7954426056929,True,False,False,0.6763566804433316,0.34979382157325745,1.0062305898749055,0.34997649850460666,0.34997649850460666,0.6562540913702989,8,0,0.456636518239975,3.5,True,0.64,,,63,1.0,0.0,58.72,1018.458270154697,running,0.0,12.786702156066895,0.14081329107284546
104,1,hard_diagonal_turns,-1.0999316662235243,-0.04999771527372365,2.5065664610955005e-06,random_local_offset,0.9,0.45,0.0,-1.9,-1.55,0.0,1019.3574050900689,True,False,False,0.6712886659477171,0.2791333794593811,1.0062305898749053,0.3493044411860293,0.3493044411860293,0.656926148688876,15,0,0.31151604652404785,3.5,True,0.68,,,63,1.0,0.0,59.32,1018.562832044784,running,-626.3499755859375,22.614736557006836,0.13983452320098877
105,1,hard_diagonal_turns,-1.0999301863010733,-0.9499976511142589,2.2280639536933756e-06,random_local_offset,0.9,-0.45,0.0,-0.55,1.75,-1.57,1018.8343049558986,True,False,False,0.6988334207252762,0.3277689218521118,1.0062305898749053,0.3408298013633612,0.3408298013633612,0.665400788511544,10,0,0.38642242550849915,3.5,True,0.72,,,66,1.0,0.0,60.0,1018.6944063543388,running,-650.2335815429688,14.475214004516602,0.13802091777324677
106,1,hard_diagonal_turns,-1.0999323116531523,-0.9499977291778259,2.296127156362037e-06,random_local_offset,0.9,-0.45,0.0,-2.0,-0.5,0.0,1019.6685982680625,True,False,False,0.6886559183626271,0.3299078941345215,1.0062305898749053,0.34310399005110537,0.34310399005110537,0.6631265998238,10,0,0.37621554732322693,3.5,True,0.76,,,69,1.0,0.0,60.84,1018.791742638561,running,0.0,32.87035369873047,0.13662584125995636
107,1,hard_diagonal_turns,-1.0999321988278106,-0.049997642624955874,2.2467467362799763e-06,random_local_offset,0.9,0.45,0.0,1.65,0.55,3.14,1020.6308816262988,True,False,False,0.6756910221217631,0.27356988191604614,1.0062305898749053,0.34153820701827475,0.34153820701827475,0.6646923828566306,17,0,0.2756595015525818,3.5,True,0.8,,,66,1.0,0.0,61.6,1018.9820015733701,running,0.0,31.28968620300293,0.13660754263401031
108,1,hard_diagonal_turns,-1.0999386094833854,-0.04999767827423324,2.0479342795894492e-06,random_local_offset,0.9,0.45,0.0,-0.55,1.75,-1.57,1020.4464945626519,True,False,False,0.6743041257077015,0.2705124318599701,1.0062305898749055,0.34384387845007197,0.34384387845007197,0.6623867114248336,17,0,0.3729889690876007,3.5,True,0.8,,,67,1.0,0.0,61.64,1019.0357631730898,running,-600.308349609375,22.91633415222168,0.13486582040786743
