episode,episode_reward,success,collision,timeout,path_length,min_obstacle_distance,initial_DG,final_DG,min_DG,goal_progress,steps,actor_loss,critic_loss,alpha
51,-35.76389889453223,False,False,True,0.5200955287342048,0.4652886390686035,1.7719384192863785,1.3598801770982647,1.3598801770982647,0.4120582421881138,250,27.635883331298828,1.6668908596038818,0.01047439407557249
52,-35.807476375475325,False,False,True,0.3974358939306243,0.48025771975517273,1.771938404307007,1.411605270942214,1.411605270942214,0.360333133364793,250,27.51769256591797,2.7007195949554443,0.010161749087274075
53,-35.564176422235846,False,False,True,0.4603020781865801,0.4793796241283417,1.771938454138302,1.3860632434694877,1.3860632434694877,0.38587521066881436,250,28.374008178710938,2.1823370456695557,0.00976325012743473
54,-37.74931016755351,False,False,True,0.390164381565305,0.4743695557117462,1.7719384547445618,1.5003114733197116,1.5003114733197116,0.2716269814248502,250,30.378253936767578,5.065213203430176,0.009418156929314137
55,-38.2877000729121,False,False,True,0.3750809453854048,0.46915683150291443,1.7719384204451656,1.5496539484552274,1.5487194489484912,0.22228447198993817,250,30.871082305908203,3.6241636276245117,0.00912837777286768
56,-38.66529219126352,False,False,True,0.3730145678660306,0.4729543924331665,1.7719405172642566,1.5839629058991094,1.5839629058991094,0.18797761136514723,250,31.207256317138672,4.085804462432861,0.008941362611949444
57,-36.23069651479864,False,False,True,0.3379304269404364,0.4781668782234192,1.7719384096686779,1.451493421807358,1.451493421807358,0.3204449878613198,250,28.763471603393555,2.055590867996216,0.008824623189866543
58,-37.946895489571055,False,False,True,0.2717233685892198,0.474293053150177,1.7719405295144195,1.55947576582494,1.55947576582494,0.21246476368947942,250,30.289464950561523,5.201044082641602,0.008518899790942669
59,-36.67225293890014,False,False,True,0.36232011750354987,0.4736660420894623,1.771938407738311,1.4660569642817662,1.4660569642817662,0.30588144345654467,250,26.87918472290039,3.710843563079834,0.008134840056300163
60,-36.80402267166607,False,False,True,0.40645142829742337,0.48577985167503357,1.7719384048559983,1.468628434953754,1.468628434953754,0.30330996990224435,250,29.169605255126953,4.740309715270996,0.00797581672668457
61,-38.6148145930876,False,False,True,0.48158955310875406,0.48190492391586304,1.7719384923775523,1.5499871575198265,1.5499871575198265,0.22195133485772578,250,29.46432113647461,2.8280060291290283,0.00760847982019186
62,-37.47718599415526,False,False,True,0.3979407758782251,0.4741094410419464,1.7719384022757088,1.4941416786108934,1.4941416786108934,0.27779672366481534,250,29.95760726928711,2.123126745223999,0.007401842158287764
63,-38.717439809257876,False,False,True,0.2801367781521654,0.4794335663318634,1.7719435812440272,1.5933840067825285,1.5933840067825285,0.17855957446149873,250,26.456254959106445,4.846338748931885,0.007197160739451647
64,-38.286729531026985,False,False,True,0.3844301614509953,0.47370246052742004,1.7719384345628373,1.5506087616317787,1.5485759261441938,0.22132967293105854,250,28.795177459716797,2.7119126319885254,0.006981897167861462
65,-36.99911538034536,False,False,True,0.3550518302901937,0.4804028570652008,1.7719384126991389,1.4861861252685429,1.4861861252685429,0.285752287430596,250,27.57098388671875,8.391870498657227,0.006919808220118284
66,-37.13626060186035,False,False,True,0.37804893024817626,0.47491464018821716,1.771938414494413,1.4754046462844574,1.4754046462844574,0.2965337682099556,250,28.381044387817383,3.839698314666748,0.006800686474889517
67,-35.58874850897369,False,False,True,0.44372122695685595,0.47492387890815735,1.7719384424829365,1.3968826369816942,1.3968488527375276,0.3750558055012423,250,27.256855010986328,3.460803270339966,0.006556755863130093
68,-36.11134778950965,False,False,True,0.6578744923885139,0.4107009172439575,1.7719384197050134,1.3657716143700747,1.3657716143700747,0.40616680533493876,250,26.560121536254883,2.277865409851074,0.006324918009340763
69,-35.47412904471993,False,False,True,0.7893863950663691,0.38617587089538574,1.771937389492475,1.3365709652894402,1.3365709652894402,0.43536642420303484,250,28.559518814086914,3.382620334625244,0.005892166867852211
70,-35.21184907827597,False,False,True,0.9023125791386468,0.3204704523086548,1.7719384235262023,1.2786074085670347,1.2786074085670347,0.49333101495916765,250,27.890396118164062,6.608473777770996,0.005683524999767542
71,-34.73906856738462,False,False,True,0.9694694266165773,0.3145481050014496,1.7719384414058006,1.2825048415910802,1.2825048415910802,0.48943359981472034,250,26.41970443725586,1.076808214187622,0.005534972995519638
72,-35.370633238737675,False,False,True,0.9431753262355344,0.35345563292503357,1.7719385327163837,1.3345796079081336,1.3345796079081336,0.4373589248082501,250,25.33062744140625,3.0327658653259277,0.005327712744474411
73,-34.349404950240526,False,False,True,0.9659446149296205,0.3417598307132721,1.7719384257389323,1.3125700334616437,1.3125700334616437,0.45936839227728865,250,28.360885620117188,2.6935226917266846,0.00515482435002923
74,-35.19375596676332,False,False,True,0.9610192610933644,0.35246342420578003,1.7719405072383658,1.4473188309319032,1.329641727598312,0.32462167630646266,250,29.205163955688477,1.2402362823486328,0.0049483622424304485
75,-34.77498895578901,False,False,True,0.8656186659976949,0.40790221095085144,1.7719384170564048,1.365965297559362,1.348796416189103,0.40597311949704284,250,29.415136337280273,4.807170867919922,0.00470641627907753
76,-34.24514809134945,False,False,True,1.0711026646120283,0.3484977185726166,1.7719385234821179,1.3054399021192533,1.3028905775523534,0.4664986213628646,250,27.097383499145508,5.202025413513184,0.004708220716565847
77,-34.05000755078093,False,False,True,0.8282412275891373,0.3208599388599396,1.7719384341831919,1.3224092611125338,1.2955907456623355,0.4495291730706581,250,27.226545333862305,4.437833786010742,0.004693234339356422
78,-33.903066617601766,False,False,True,1.2236008725481817,0.41134369373321533,1.7719384198141563,1.323668138051424,1.323668138051424,0.4482702817627324,250,23.696165084838867,2.9427239894866943,0.0047209542244672775
79,-34.3126463482758,False,False,True,0.4609376480624676,0.478378027677536,1.7719384279423116,1.3269566240661008,1.3269566240661008,0.4449818038762108,250,22.525041580200195,7.521332740783691,0.004813625942915678
80,-34.59061779545749,False,False,True,0.9746593476511707,0.3814947307109833,1.7719385130583156,1.3530837776164948,1.3428057381274041,0.41885473544182084,250,26.619701385498047,2.964752435684204,0.004939926788210869
81,-35.288356610859196,False,False,True,1.409850442283203,0.4000142514705658,1.7719385035018662,1.4626598254194256,1.3627851803928788,0.3092786780824406,250,26.193286895751953,1.9071537256240845,0.004944901913404465
82,-34.86910511996641,False,False,True,0.4348249112223633,0.48966464400291443,1.771938438660338,1.3568433431134157,1.3568433431134157,0.41509509554692237,250,23.94721221923828,4.648175239562988,0.004641145002096891
83,-34.58292323856711,False,False,True,0.4295297152130896,0.48094430565834045,1.7719384485429437,1.351832836092826,1.351832836092826,0.4201056124501177,250,24.699329376220703,2.5233571529388428,0.004694138653576374
84,-34.56624867572857,False,False,True,0.7201254598718105,0.40986526012420654,1.77193840767883,1.3461129631580053,1.3235359102108246,0.4258254445208247,250,23.427961349487305,2.172724723815918,0.004917123820632696
85,-35.4625121254725,False,False,True,1.3229292050494326,0.3400239050388336,1.7719384436676202,1.3245625278996236,1.307633806121815,0.4473759157679966,250,22.78693199157715,2.508216381072998,0.0049108839593827724
86,-34.531635643722076,False,False,True,0.4715023914417312,0.4889191687107086,1.7719384131916338,1.3277893854038,1.3277893854038,0.4441490277878337,250,21.596351623535156,1.8324508666992188,0.005294796545058489
87,-34.106685102955005,False,False,True,0.4846613770072078,0.4911104142665863,1.7719384018133868,1.30701845809755,1.30701845809755,0.4649199437158369,250,24.018753051757812,5.915735244750977,0.005393424537032843
88,-34.80605149231722,False,False,True,0.43061819733477225,0.4851669371128082,1.7719384290232112,1.3570186811718734,1.3570186811718734,0.4149197478513378,250,25.992685317993164,3.657200336456299,0.005423927213996649
89,-35.04370301326694,False,False,True,0.4296692286846251,0.48944902420043945,1.7719376655531536,1.362705456982145,1.362705456982145,0.4092322085710085,250,26.43048858642578,3.703078031539917,0.005349332466721535
90,-35.55962808098806,False,False,True,0.3868978322434735,0.48322948813438416,1.771938427315617,1.4013701609839528,1.4013701609839528,0.37056826633166406,250,26.10828399658203,4.543968200683594,0.005349340382963419
91,-35.614693658826624,False,False,True,0.39796988871006467,0.48132821917533875,1.771938422123912,1.3995143976851028,1.3995143976851028,0.3724240244388093,250,26.288972854614258,5.317253589630127,0.005594748537987471
92,-34.998698276341855,False,False,True,0.5090172993383185,0.48156651854515076,1.7719384327319303,1.3397527187946925,1.3393764531167918,0.4321857139372378,250,28.118606567382812,3.483733654022217,0.006276523228734732
93,-35.330043672362265,False,False,True,0.5930017844971202,0.4783177375793457,1.7719384135885567,1.3501522956238414,1.3501522956238414,0.4217861179647153,250,26.28160858154297,1.734747290611267,0.006621561013162136
94,-35.39524911266934,False,False,True,0.8593090305705929,0.428359717130661,1.7719384511959693,1.3934240321085505,1.3455520168465886,0.3785144190874188,250,26.193065643310547,2.026279926300049,0.0069139013066887856
95,-35.212333131685924,False,False,True,0.5536614263302072,0.44838857650756836,1.7719384521753456,1.3436069863063729,1.3436069863063729,0.42833146586897275,250,24.027572631835938,2.0007100105285645,0.0072915153577923775
96,-35.780165126912884,False,False,True,0.3720585596768894,0.48291027545928955,1.7719384366442066,1.4191077061630304,1.4191077061630304,0.3528307304811762,250,24.17703628540039,4.71553897857666,0.007509181741625071
97,-34.94692365903471,False,False,True,0.6997725123097709,0.36086201667785645,1.771938424305231,1.3108611230437384,1.3108611230437384,0.4610773012614926,250,22.18091583251953,1.4556553363800049,0.0077234297059476376
98,-35.26561349457606,False,False,True,0.4018009340430756,0.48091915249824524,1.7719384192238183,1.386876570372447,1.386876570372447,0.3850618488513713,250,22.31838607788086,1.1311213970184326,0.007958689704537392
99,-35.34490632615433,False,False,True,0.38540514426785405,0.4833710789680481,1.7719384496551598,1.3987905796263813,1.3987905796263813,0.37314787002877847,250,23.27398109436035,5.604047775268555,0.008076507598161697
