episode,stage_index,stage_name,goal_x,goal_y,goal_yaw,goal_mode,local_goal_dx,local_goal_dy,local_goal_dyaw,start_x,start_y,start_yaw,episode_reward,success,collision,timeout,path_length,min_obstacle_distance,initial_DG,final_DG,min_DG,goal_progress,close_obstacle_steps,narrow_gap_steps,left_min_obstacle_distance,right_min_obstacle_distance,obstacle_exposure_met,rolling_obstacle_exposure_rate,eval_success_rate,eval_collision_rate,steps,rolling_success_rate,rolling_collision_rate,rolling_avg_steps,rolling_avg_reward,stage_status,actor_loss,critic_loss,alpha
18,3,hard_gap_turns,-0.7999386556682166,-0.2499970834573415,2.210181955623382e-06,random_local_offset,1.2,0.25,0.0,-1.05,1.25,-1.57,1033.8535358131978,True,False,False,1.0925808585546808,0.26833534240722656,1.2257650672131262,0.19978278603476218,0.19978278603476218,1.025982281178364,93,54,0.26833534240722656,0.45283687114715576,True,1.0,,,111,1.0,0.0,131.94736842105263,931.0209091888977,running,-247.29266357421875,803.307861328125,0.11202429980039597
19,3,hard_gap_turns,-0.7999317792474998,-0.24999697765891415,2.239840004817148e-06,random_local_offset,1.2,0.25,0.0,-0.15,-1.25,1.57,1034.6554710620303,True,False,False,1.094689844713601,0.2783626914024353,1.2257650672131264,0.1965294858884012,0.1965294858884012,1.0292355813247251,92,53,0.2783626914024353,0.46150365471839905,True,1.0,,,111,1.0,0.0,130.9,936.2026372825543,running,0.0,561.42626953125,0.11245513707399368
20,3,hard_gap_turns,-0.7999359842996713,-0.7499969295326471,2.3380402763474503e-06,random_local_offset,1.2,-0.25,0.0,1.05,-1.25,1.57,993.6768763583706,True,False,False,1.0771962551004066,0.20302045345306396,1.2257650672131264,0.19686358011065766,0.19686358011065766,1.0289014871024686,92,46,0.5223901867866516,0.20302045345306396,True,1.0,,,111,1.0,0.0,129.95238095238096,938.9395058099742,running,-226.1449737548828,2279.559814453125,0.1119561642408371
21,3,hard_gap_turns,-0.7999320033588451,-0.14999691819599242,2.2847733031135316e-06,random_local_offset,1.2,0.35,0.0,0.55,1.75,-1.57,980.7739848680797,True,False,False,1.1351922146979447,0.20392489433288574,1.2499999999999998,0.1902706361228349,0.1902706361228349,1.0597293638771648,90,47,0.20392489433288574,0.495455265045166,True,1.0,,,109,1.0,0.0,129.0,940.8410730398881,running,0.0,209.07809448242188,0.11282340437173843
22,3,hard_gap_turns,-0.9999323596258528,-0.1499974147290682,2.354623636462093e-06,random_local_offset,1.0,0.35,0.0,1.65,-0.55,3.14,984.1129494705453,True,False,False,0.9154048340271649,0.1214151680469513,1.0594810050208545,0.1952348264228025,0.1952348264228025,0.864246178598052,75,38,0.1678353250026703,0.1214151680469513,True,1.0,,,95,1.0,0.0,127.52173913043478,942.7224589716558,running,-212.6707763671875,571.1408081054688,0.1124751940369606
23,3,hard_gap_turns,-0.7999327498469335,-0.7499970675145882,2.5605042406472475e-06,random_local_offset,1.2,-0.25,0.0,1.05,-1.25,1.57,979.1925490335266,True,False,False,1.0576637100741917,0.18733936548233032,1.2257650672131262,0.19453822845888363,0.19453822845888363,1.0312268387542425,87,53,0.5323519706726074,0.18733936548233032,True,1.0,,,107,1.0,0.0,126.66666666666667,944.2420460575671,running,0.0,2268.97314453125,0.11240391433238983
24,3,hard_gap_turns,-0.9999325680650188,-0.8499975206074748,2.2641450780184783e-06,random_local_offset,1.0,-0.35,0.0,1.65,0.55,3.14,1002.1284829984235,True,False,False,0.8839284233468392,0.19860953092575073,1.0594810050208545,0.19442803124354896,0.19442803124354896,0.8650529737773056,75,35,0.6158823370933533,0.19860953092575073,True,1.0,,,86,1.0,0.0,125.04,946.5575035352014,running,0.0,723.5696411132812,0.1143483892083168
25,3,hard_gap_turns,-0.9999307809275436,-0.7499974784073098,2.1271063949551305e-06,random_local_offset,1.0,-0.25,0.0,-0.15,1.25,-1.57,1035.129962934893,True,False,False,0.8485842516848043,0.25444021821022034,1.0307764064044151,0.19292190818009328,0.19292190818009328,0.8378544982243219,61,49,0.5600641369819641,0.25444021821022034,True,1.0,,,83,1.0,0.0,122.88,954.2675802122274,running,-248.08030700683594,412.8310546875,0.11367497593164444
26,3,hard_gap_turns,-0.7999318506075757,-0.24999704423101268,2.1410407917974724e-06,random_local_offset,1.2,0.25,0.0,-0.55,1.75,-1.57,1049.9311773011982,True,False,False,1.1157729849682938,0.2976636588573456,1.2257650672131262,0.19596711633179917,0.19596711633179917,1.029797950881327,90,56,0.2976636588573456,0.40393656492233276,True,1.0,,,110,1.0,0.0,118.32,977.0819943657677,running,-233.1766357421875,523.0465698242188,0.11387567967176437
27,3,hard_gap_turns,-0.999934163029146,-0.1499975069661929,2.2936436330776786e-06,random_local_offset,1.0,0.35,0.0,0.55,1.75,-1.57,1010.460065115296,True,False,False,0.9294793649471864,0.1954069435596466,1.0594810050208545,0.19480574782376528,0.19480574782376528,0.8646752571970893,73,42,0.1954069435596466,0.539198637008667,True,1.0,,,93,1.0,0.0,117.12,975.5384949911205,running,0.0,294.92401123046875,0.11371207982301712
28,3,hard_gap_turns,-0.9999306731785571,-0.7499974711696761,2.196151257909154e-06,random_local_offset,1.0,-0.25,0.0,-1.05,1.25,-1.57,1034.8251037687219,True,False,False,0.855970527391962,0.26134607195854187,1.0307764064044151,0.18977196625645001,0.18977196625645001,0.8410044401479652,65,48,0.5483313798904419,0.26134607195854187,True,1.0,,,86,1.0,0.0,116.52,975.6424665365746,running,0.0,738.302490234375,0.11326906085014343
29,3,hard_gap_turns,-0.9999317493656097,-0.24999749005245048,2.1706702533824043e-06,random_local_offset,1.0,0.25,0.0,-1.05,-1.25,1.57,1032.0052174614032,True,False,False,0.8959389469100626,0.27775222063064575,1.0307764064044151,0.19721407882438352,0.19721407882438352,0.8335623275800317,68,46,0.27775222063064575,0.4710047245025635,True,1.0,,,90,1.0,0.0,112.52,972.755316704206,running,0.0,395.9158935546875,0.11175449192523956
30,3,hard_gap_turns,-0.9999317705359363,-0.24999749421823558,2.1611349947109804e-06,random_local_offset,1.0,0.25,0.0,0.55,1.75,-1.57,1031.7934280648362,True,False,False,0.8941158603965269,0.26706624031066895,1.0307764064044151,0.1959210524334637,0.1959210524334637,0.8348553539709515,66,44,0.26706624031066895,0.47968029975891113,True,1.0,,,88,1.0,0.0,112.48,972.7991225654165,running,0.0,366.59222412109375,0.1106138527393341
31,3,hard_gap_turns,-0.79993096663893,-0.14999691115457636,2.3898534104796773e-06,random_local_offset,1.2,0.35,0.0,-1.05,1.25,-1.57,1009.1910691306354,True,False,False,1.153053793268088,0.2312430590391159,1.25,0.19601901516260853,0.19601901516260853,1.0539809848373916,94,55,0.2312430590391159,0.4564551115036011,True,1.0,,,115,1.0,0.0,112.0,973.4919073183532,running,-296.4101867675781,501.9656982421875,0.10886181890964508
32,3,hard_gap_turns,-0.9999341654029221,-0.14999749420728042,2.295743915566667e-06,random_local_offset,1.0,0.35,0.0,-1.05,1.25,-1.57,1005.0180204658991,True,False,False,0.9058270351937217,0.18479453027248383,1.0594810050208545,0.19878861455968608,0.19878861455968608,0.8606923904611684,68,38,0.18479453027248383,0.5555223822593689,True,1.0,,,88,1.0,0.0,112.04,974.4318371167284,running,-294.76580810546875,266.3170471191406,0.10801467299461365
33,3,hard_gap_turns,-0.999932023035664,-0.1499974656526521,2.2069716069705154e-06,random_local_offset,1.0,0.35,0.0,-1.05,1.25,-1.57,1002.52474134577,True,False,False,0.9223147914411663,0.17855362594127655,1.0594810050208545,0.1913969231737312,0.1913969231737312,0.8680840818471234,72,47,0.17855362594127655,0.5483854413032532,True,1.0,,,93,1.0,0.0,106.44,994.6794717649406,running,0.0,721.7505493164062,0.10781440138816833
34,3,hard_gap_turns,-0.9999317370236419,-0.24999747182276352,2.1853065728330753e-06,random_local_offset,1.0,0.25,0.0,-0.15,1.25,-1.57,1030.4362243814628,True,False,False,0.8671310113326134,0.23332761228084564,1.0307764064044151,0.18892460333197925,0.18892460333197925,0.8418518030724359,65,44,0.23332761228084564,0.5407027006149292,True,1.0,,,82,1.0,0.0,102.0,1010.0622917062531,running,0.0,901.7742309570312,0.10808023810386658
35,3,hard_gap_turns,-0.7999291110323934,-0.7499970457153231,2.5317883281209932e-06,random_local_offset,1.2,-0.25,0.0,-0.15,1.25,-1.57,1038.4631749886178,True,False,False,1.0693020407141194,0.25651732087135315,1.2257650672131262,0.19439963293884313,0.19439963293884313,1.031365434274283,100,57,0.45403674244880676,0.25651732087135315,True,1.0,,,117,1.0,0.0,99.48,1017.1121788036241,running,-310.0860290527344,280.6437072753906,0.10749664157629013
36,3,hard_gap_turns,-0.7999303995930198,-0.8499969068555631,2.2910027836260783e-06,random_local_offset,1.2,-0.35,0.0,-0.55,-1.75,1.57,968.4416359954066,True,False,False,1.0786775078928417,0.17076914012432098,1.25,0.19804311276057948,0.19804311276057948,1.0519568872394205,102,54,0.4957830607891083,0.17076914012432098,True,1.0,,,119,1.0,0.0,100.44,1014.6009023588672,running,0.0,975.616455078125,0.10828061401844025
37,3,hard_gap_turns,-0.9999305036219654,-0.8499975275347389,2.1392255840790716e-06,random_local_offset,1.0,-0.35,0.0,-0.55,1.75,-1.57,1032.305975073319,True,False,False,0.8997315054082493,0.2635357677936554,1.0594810050208545,0.1962468676729726,0.1962468676729726,0.8632341373478819,68,44,0.5383155345916748,0.2635357677936554,True,1.0,,,87,1.0,0.0,99.2,1015.7317149091878,running,-274.8884582519531,739.4954833984375,0.10734768956899643
38,3,hard_gap_turns,-0.9999304737933172,-0.8499974710851137,2.184885836329113e-06,random_local_offset,1.0,-0.35,0.0,1.05,-1.25,1.57,1019.270673447868,True,False,False,0.8739009382523925,0.21889814734458923,1.0594810050208545,0.19612770235330598,0.19612770235330598,0.8633533026675485,75,42,0.5766311883926392,0.21889814734458923,True,1.0,,,91,1.0,0.0,98.28,1014.6527455564029,running,0.0,757.235107421875,0.10680171102285385
39,3,hard_gap_turns,-0.9999304105969952,-0.8499974088599828,2.2405825209448855e-06,random_local_offset,1.0,-0.35,0.0,-0.15,-1.25,1.57,1018.5558273815363,True,False,False,0.8708869184335392,0.22733074426651,1.0594810050208545,0.19856491262033613,0.19856491262033613,0.8609160924005184,70,40,0.5683358907699585,0.22733074426651,True,1.0,,,89,1.0,0.0,97.88,1014.189085896472,running,-262.2149658203125,270.59405517578125,0.1057581976056099
40,3,hard_gap_turns,-0.7999309190969721,-0.8499970084808297,2.234585572444603e-06,random_local_offset,1.2,-0.35,0.0,-0.55,-1.75,1.57,954.9045129365901,True,False,False,1.0682148255435118,0.14202868938446045,1.25,0.19088346483293042,0.19088346483293042,1.0591165351670695,86,56,0.5692216157913208,0.14202868938446045,True,1.0,,,106,1.0,0.0,98.08,1011.8711686788649,running,-265.17340087890625,602.576171875,0.10480886697769165
41,3,hard_gap_turns,-0.9999319710521294,-0.1499974674977027,2.1908722004548203e-06,random_local_offset,1.0,0.35,0.0,-1.05,-1.25,1.57,1005.9218329540623,True,False,False,0.9107053185512882,0.18809552490711212,1.0594810050208545,0.1974773605110774,0.1974773605110774,0.8620036445097772,72,45,0.18809552490711212,0.5651559233665466,True,1.0,,,89,1.0,0.0,97.76,1013.017855046728,running,0.0,802.0990600585938,0.10584911704063416
42,3,hard_gap_turns,-0.7999352185539026,-0.8499972919871344,2.15551389436902e-06,random_local_offset,1.2,-0.35,0.0,1.65,-0.55,3.14,474.946299964594,True,False,False,2.218448384429656,0.12102983146905899,1.25,0.19059888145933546,0.19059888145933546,1.0594011185406647,210,87,0.13357342779636383,0.12203674763441086,True,1.0,,,230,1.0,0.0,103.44,990.5007516926514,running,0.0,1847.959716796875,0.1043701171875
43,3,hard_gap_turns,-0.7999316412342145,-0.14999697938835987,2.195389214765149e-06,random_local_offset,1.2,0.35,0.0,0.55,1.75,-1.57,955.3508498670686,True,False,False,1.1021316957259994,0.18137450516223907,1.25,0.19947050107326111,0.19947050107326111,1.0505294989267389,92,47,0.18137450516223907,0.5230212807655334,True,1.0,,,111,1.0,0.0,103.44,987.3606442548064,running,-202.16246032714844,1328.1220703125,0.10477161407470703
44,3,hard_gap_turns,-0.799931790617606,-0.24999694408722667,2.264874354565854e-06,random_local_offset,1.2,0.25,0.0,-0.55,1.75,-1.57,1045.5245766389758,True,False,False,1.1002426372904832,0.2861480116844177,1.2257650672131262,0.1952898217731453,0.1952898217731453,1.0304752454399808,90,59,0.2861480116844177,0.42797186970710754,True,1.0,,,112,1.0,0.0,103.48,987.795408477884,running,-347.6248779296875,650.8938598632812,0.10262428224086761
45,3,hard_gap_turns,-0.7999319861762427,-0.14999697573867293,2.243576082808182e-06,random_local_offset,1.2,0.35,0.0,-1.05,1.25,-1.57,1003.212914268449,True,False,False,1.137217026214724,0.21657685935497284,1.25,0.1959593337800354,0.1959593337800354,1.0540406662199646,90,53,0.21657685935497284,0.4508110284805298,True,1.0,,,111,1.0,0.0,103.48,988.1768499942872,running,0.0,890.2239379882812,0.1026415303349495
46,3,hard_gap_turns,-0.7999317806991062,-0.24999695899635258,2.2528127480365354e-06,random_local_offset,1.2,0.25,0.0,1.05,-1.25,1.57,1037.4822220494266,True,False,False,1.1102364854769997,0.2573913335800171,1.2257650672131262,0.195817544285968,0.195817544285968,1.0299475229271582,85,52,0.2573913335800171,0.3959372937679291,True,1.0,,,114,1.0,0.0,103.68,990.4451794815411,running,0.0,1035.56982421875,0.10277634114027023
47,3,hard_gap_turns,-0.7999325629128441,-0.8499970183696475,2.3145053559712394e-06,random_local_offset,1.2,-0.35,0.0,-0.15,-1.25,1.57,987.0024235633572,True,False,False,1.0644614555905156,0.19737091660499573,1.25,0.19381699043246153,0.19381699043246153,1.0561830095675384,81,59,0.5159018039703369,0.19737091660499573,True,1.0,,,105,1.0,0.0,104.08,990.5607584452536,running,-314.3031005859375,792.6171264648438,0.10241901129484177
48,3,hard_gap_turns,-0.7999306891235207,-0.7499970910510667,2.143796572250572e-06,random_local_offset,1.2,-0.25,0.0,-0.55,-1.75,1.57,1038.3522952126675,True,False,False,1.0562695399841773,0.25748544931411743,1.2257650672131262,0.18910940675611967,0.18910940675611967,1.0366556604570065,82,64,0.49730977416038513,0.25783342123031616,True,1.0,,,105,1.0,0.0,104.0,992.9271482924191,running,0.0,719.4937744140625,0.10420971363782883
49,3,hard_gap_turns,-0.7999319715153673,-0.14999700843111835,2.2026343610226525e-06,random_local_offset,1.2,0.35,0.0,0.55,1.75,-1.57,1030.6088903660864,True,False,False,1.1711467278840777,0.2289007604122162,1.2499999999999998,0.1990459057386768,0.1990459057386768,1.050954094261323,94,50,0.2289007604122162,0.41490358114242554,True,1.0,,,115,1.0,0.0,105.16,994.0663645871256,running,-230.41171264648438,1155.377197265625,0.10613692551851273
50,3,hard_gap_turns,-0.7999320568335091,-0.1499970520429153,2.1387399820354974e-06,random_local_offset,1.2,0.35,0.0,-1.05,-1.25,1.57,1000.8099912067614,True,False,False,1.1619842347695988,0.17310789227485657,1.25,0.19630004779374582,0.19630004779374582,1.0536999522062542,92,48,0.17310789227485657,0.44090521335601807,True,1.0,,,114,1.0,0.0,106.4,992.6935657180003,running,-329.9440612792969,772.8341064453125,0.10820164531469345
51,3,hard_gap_turns,-0.999936131621027,-0.7499972872102896,2.1577527166605636e-06,random_local_offset,1.0,-0.25,0.0,-1.05,-1.25,1.57,1033.7384452240403,True,False,False,0.859124733094808,0.3206098973751068,1.0307764064044151,0.19506130212054332,0.19506130212054332,0.8357151042838719,65,60,0.468311071395874,0.3206098973751068,True,1.0,,,88,1.0,0.0,105.52,992.0458564349142,running,-276.8128356933594,769.6136474609375,0.11017259955406189
52,3,hard_gap_turns,-0.9999317711052962,-0.24999744716102268,2.2089952213925382e-06,random_local_offset,1.0,0.25,0.0,1.65,0.55,3.14,1034.2205456364243,True,False,False,0.8720274385022965,0.24209217727184296,1.0307764064044151,0.195739023851465,0.195739023851465,0.8350373825529501,71,44,0.24209217727184296,0.510387659072876,True,1.0,,,91,1.0,0.0,105.44,992.9962756557593,running,0.0,692.244384765625,0.10889226943254471
53,3,hard_gap_turns,-0.9999320042365126,-0.14999738507512794,2.27629389381361e-06,random_local_offset,1.0,0.35,0.0,-0.15,-1.25,1.57,999.5322207189524,True,False,False,0.9093693011910987,0.17276154458522797,1.0594810050208547,0.1979143085536814,0.1979143085536814,0.8615666964671733,72,40,0.17276154458522797,0.5516947507858276,True,1.0,,,91,1.0,0.0,105.64,991.5845603337684,running,-305.80718994140625,205.94827270507812,0.10984600335359573
54,3,hard_gap_turns,-0.999931763695853,-0.24999740225118797,2.2643436467821576e-06,random_local_offset,1.0,0.25,0.0,-0.15,-1.25,1.57,1024.3620985683249,True,False,False,0.8752370165301355,0.23004913330078125,1.0307764064044151,0.1983669487611922,0.1983669487611922,0.8324094576432229,62,36,0.23004913330078125,0.5256121158599854,True,1.0,,,85,1.0,0.0,105.44,991.2788355780453,running,0.0,629.8433227539062,0.10944011062383652
55,3,hard_gap_turns,-0.7999319950297401,-0.1499969309644828,2.2772953116806022e-06,random_local_offset,1.2,0.35,0.0,-0.55,1.75,-1.57,992.5152509490688,True,False,False,1.1493531759742506,0.20211538672447205,1.2499999999999998,0.194967185616914,0.194967185616914,1.0550328143830858,97,51,0.20211538672447205,0.4272589683532715,True,1.0,,,117,1.0,0.0,106.6,989.7077084934147,running,-275.0918884277344,553.1031494140625,0.11062344908714294
56,3,hard_gap_turns,-0.7999300340641766,-0.7499969806894831,2.4005066175342977e-06,random_local_offset,1.2,-0.25,0.0,-0.55,1.75,-1.57,1037.116873166198,True,False,False,1.0446599217319517,0.24140231311321259,1.2257650672131262,0.19968849350518914,0.19968849350518914,1.026076573707937,84,59,0.49391743540763855,0.24140231311321259,True,1.0,,,105,1.0,0.0,106.2,990.8247406548372,running,0.0,230.01527404785156,0.11071379482746124
57,3,hard_gap_turns,-0.7999304429807818,-0.849997019332639,2.2058753869315747e-06,random_local_offset,1.2,-0.35,0.0,1.05,1.25,-1.57,955.0596570286857,True,False,False,1.0949696269572473,0.16534093022346497,1.2499999999999998,0.19328111059912698,0.19328111059912698,1.0567188894008728,101,48,0.5584443211555481,0.16534093022346497,True,1.0,,,121,1.0,0.0,107.52,988.8264061173488,running,-324.6557312011719,685.4107666015625,0.10749492794275284
58,3,hard_gap_turns,-0.9999339293872519,-0.24999741333006745,2.3854332482236027e-06,random_local_offset,1.0,0.25,0.0,1.65,0.55,3.14,1013.8961524170202,True,False,False,0.8811452913090074,0.21219515800476074,1.0307764064044151,0.1974991099834589,0.1974991099834589,0.8332772964209563,65,36,0.21219515800476074,0.535243809223175,True,1.0,,,88,1.0,0.0,107.32,989.2812625601987,running,-278.84857177734375,323.596435546875,0.10458561033010483
59,3,hard_gap_turns,-0.7999306489637008,-0.7499969550250656,2.252484979660984e-06,random_local_offset,1.2,-0.25,0.0,-1.05,1.25,-1.57,1028.0349921097393,True,False,False,1.0496622317122555,0.2386685013771057,1.2257650672131264,0.18980224681004215,0.18980224681004215,1.0359628204030842,86,67,0.501749575138092,0.24591106176376343,True,1.0,,,104,1.0,0.0,108.2,989.1852132693297,running,-285.2662048339844,413.027099609375,0.10108759999275208
